clip_id,behavior,session_id,bytetrack_id,clip_idx,filename,size_bytes,resolution,fps
00000000109000000_19_clip_25,lie,00000000109000000,19,25,00000000109000000_19_clip_25.mp4,1491163,224x224,25.0
00000000109000000_19_clip_26,lie,00000000109000000,19,26,00000000109000000_19_clip_26.mp4,1414705,224x224,25.0
00000000109000000_19_clip_27,lie,00000000109000000,19,27,00000000109000000_19_clip_27.mp4,1469201,224x224,25.0
00000000109000000_19_clip_28,lie,00000000109000000,19,28,00000000109000000_19_clip_28.mp4,1378371,224x224,25.0
00000000109000000_19_clip_29,lie,00000000109000000,19,29,00000000109000000_19_clip_29.mp4,1460548,224x224,25.0
00000000109000000_19_clip_3,lie,00000000109000000,19,3,00000000109000000_19_clip_3.mp4,1296680,224x224,25.0
00000000109000000_19_clip_30,lie,00000000109000000,19,30,00000000109000000_19_clip_30.mp4,1650897,224x224,25.0
00000000109000000_19_clip_31,lie,00000000109000000,19,31,00000000109000000_19_clip_31.mp4,1371648,224x224,25.0
00000000109000000_19_clip_32,lie,00000000109000000,19,32,00000000109000000_19_clip_32.mp4,1405407,224x224,25.0
00000000109000000_19_clip_33,lie,00000000109000000,19,33,00000000109000000_19_clip_33.mp4,1334657,224x224,25.0
00000000109000000_19_clip_34,lie,00000000109000000,19,34,00000000109000000_19_clip_34.mp4,1384822,224x224,25.0
00000000109000000_19_clip_35,lie,00000000109000000,19,35,00000000109000000_19_clip_35.mp4,1274160,224x224,25.0
00000000109000000_19_clip_36,lie,00000000109000000,19,36,00000000109000000_19_clip_36.mp4,1283190,224x224,25.0
00000000109000000_19_clip_37,lie,00000000109000000,19,37,00000000109000000_19_clip_37.mp4,1327490,224x224,25.0
00000000109000000_19_clip_38,lie,00000000109000000,19,38,00000000109000000_19_clip_38.mp4,261904,224x224,25.0
00000000109000000_19_clip_4,lie,00000000109000000,19,4,00000000109000000_19_clip_4.mp4,1355005,224x224,25.0
00000000109000000_19_clip_5,lie,00000000109000000,19,5,00000000109000000_19_clip_5.mp4,1410515,224x224,25.0
00000000109000000_19_clip_6,lie,00000000109000000,19,6,00000000109000000_19_clip_6.mp4,1390618,224x224,25.0
00000000109000000_19_clip_7,lie,00000000109000000,19,7,00000000109000000_19_clip_7.mp4,1349205,224x224,25.0
00000000109000000_19_clip_8,lie,00000000109000000,19,8,00000000109000000_19_clip_8.mp4,1294113,224x224,25.0
00000000109000000_19_clip_9,lie,00000000109000000,19,9,00000000109000000_19_clip_9.mp4,1440361,224x224,25.0
00000000109000000_1_clip_0,lie,00000000109000000,1,0,00000000109000000_1_clip_0.mp4,1042801,224x224,25.0
00000000109000000_1_clip_1,lie,00000000109000000,1,1,00000000109000000_1_clip_1.mp4,1035540,224x224,25.0
00000000109000000_1_clip_10,lie,00000000109000000,1,10,00000000109000000_1_clip_10.mp4,899983,224x224,25.0
00000000109000000_1_clip_11,lie,00000000109000000,1,11,00000000109000000_1_clip_11.mp4,853724,224x224,25.0
00000000109000000_1_clip_12,lie,00000000109000000,1,12,00000000109000000_1_clip_12.mp4,861762,224x224,25.0
00000000109000000_1_clip_13,lie,00000000109000000,1,13,00000000109000000_1_clip_13.mp4,896265,224x224,25.0
00000000109000000_1_clip_14,lie,00000000109000000,1,14,00000000109000000_1_clip_14.mp4,842412,224x224,25.0
00000000109000000_1_clip_15,lie,00000000109000000,1,15,00000000109000000_1_clip_15.mp4,913990,224x224,25.0
00000000109000000_1_clip_16,lie,00000000109000000,1,16,00000000109000000_1_clip_16.mp4,930851,224x224,25.0
00000000109000000_1_clip_17,lie,00000000109000000,1,17,00000000109000000_1_clip_17.mp4,998151,224x224,25.0
00000000109000000_1_clip_18,lie,00000000109000000,1,18,00000000109000000_1_clip_18.mp4,1042748,224x224,25.0
00000000109000000_1_clip_19,lie,00000000109000000,1,19,00000000109000000_1_clip_19.mp4,1098634,224x224,25.0
00000000109000000_1_clip_2,lie,00000000109000000,1,2,00000000109000000_1_clip_2.mp4,1076305,224x224,25.0
00000000109000000_1_clip_20,lie,00000000109000000,1,20,00000000109000000_1_clip_20.mp4,1085220,224x224,25.0
00000000109000000_1_clip_21,lie,00000000109000000,1,21,00000000109000000_1_clip_21.mp4,1052154,224x224,25.0
00000000109000000_1_clip_22,lie,00000000109000000,1,22,00000000109000000_1_clip_22.mp4,1109752,224x224,25.0
00000000109000000_1_clip_23,lie,00000000109000000,1,23,00000000109000000_1_clip_23.mp4,1104104,224x224,25.0
00000000109000000_1_clip_24,lie,00000000109000000,1,24,00000000109000000_1_clip_24.mp4,1129216,224x224,25.0
00000000109000000_1_clip_25,lie,00000000109000000,1,25,00000000109000000_1_clip_25.mp4,1051396,224x224,25.0
00000000109000000_1_clip_26,lie,00000000109000000,1,26,00000000109000000_1_clip_26.mp4,1052837,224x224,25.0
00000000109000000_1_clip_27,lie,00000000109000000,1,27,00000000109000000_1_clip_27.mp4,1000687,224x224,25.0
00000000109000000_1_clip_28,lie,00000000109000000,1,28,00000000109000000_1_clip_28.mp4,1032264,224x224,25.0
00000000109000000_1_clip_29,lie,00000000109000000,1,29,00000000109000000_1_clip_29.mp4,1038408,224x224,25.0
00000000109000000_1_clip_3,lie,00000000109000000,1,3,00000000109000000_1_clip_3.mp4,1003713,224x224,25.0
00000000109000000_1_clip_30,lie,00000000109000000,1,30,00000000109000000_1_clip_30.mp4,1057828,224x224,25.0
00000000109000000_1_clip_31,lie,00000000109000000,1,31,00000000109000000_1_clip_31.mp4,1048228,224x224,25.0
00000000109000000_1_clip_32,lie,00000000109000000,1,32,00000000109000000_1_clip_32.mp4,1033464,224x224,25.0
00000000109000000_1_clip_33,lie,00000000109000000,1,33,00000000109000000_1_clip_33.mp4,1029666,224x224,25.0
00000000109000000_1_clip_34,lie,00000000109000000,1,34,00000000109000000_1_clip_34.mp4,1003818,224x224,25.0
00000000109000000_1_clip_35,lie,00000000109000000,1,35,00000000109000000_1_clip_35.mp4,1078340,224x224,25.0
00000000109000000_1_clip_36,lie,00000000109000000,1,36,00000000109000000_1_clip_36.mp4,1065635,224x224,25.0
00000000109000000_1_clip_37,lie,00000000109000000,1,37,00000000109000000_1_clip_37.mp4,1033067,224x224,25.0
00000000109000000_1_clip_38,lie,00000000109000000,1,38,00000000109000000_1_clip_38.mp4,1039485,224x224,25.0
00000000109000000_1_clip_39,lie,00000000109000000,1,39,00000000109000000_1_clip_39.mp4,1026902,224x224,25.0
00000000109000000_1_clip_4,lie,00000000109000000,1,4,00000000109000000_1_clip_4.mp4,1088461,224x224,25.0
00000000109000000_1_clip_40,lie,00000000109000000,1,40,00000000109000000_1_clip_40.mp4,1009667,224x224,25.0
00000000109000000_1_clip_41,lie,00000000109000000,1,41,00000000109000000_1_clip_41.mp4,1052511,224x224,25.0
00000000109000000_1_clip_42,lie,00000000109000000,1,42,00000000109000000_1_clip_42.mp4,1158484,224x224,25.0
00000000109000000_1_clip_43,lie,00000000109000000,1,43,00000000109000000_1_clip_43.mp4,985280,224x224,25.0
00000000109000000_1_clip_44,lie,00000000109000000,1,44,00000000109000000_1_clip_44.mp4,1027936,224x224,25.0
00000000109000000_1_clip_45,lie,00000000109000000,1,45,00000000109000000_1_clip_45.mp4,995236,224x224,25.0
00000000109000000_1_clip_46,lie,00000000109000000,1,46,00000000109000000_1_clip_46.mp4,1064377,224x224,25.0
00000000109000000_1_clip_47,lie,00000000109000000,1,47,00000000109000000_1_clip_47.mp4,1070640,224x224,25.0
00000000109000000_1_clip_48,lie,00000000109000000,1,48,00000000109000000_1_clip_48.mp4,1065933,224x224,25.0
00000000109000000_1_clip_49,lie,00000000109000000,1,49,00000000109000000_1_clip_49.mp4,1041588,224x224,25.0
00000000109000000_1_clip_5,lie,00000000109000000,1,5,00000000109000000_1_clip_5.mp4,1049628,224x224,25.0
00000000109000000_1_clip_50,lie,00000000109000000,1,50,00000000109000000_1_clip_50.mp4,1039218,224x224,25.0
00000000109000000_1_clip_51,lie,00000000109000000,1,51,00000000109000000_1_clip_51.mp4,1019650,224x224,25.0
00000000109000000_1_clip_52,lie,00000000109000000,1,52,00000000109000000_1_clip_52.mp4,1032336,224x224,25.0
00000000109000000_1_clip_53,lie,00000000109000000,1,53,00000000109000000_1_clip_53.mp4,1086622,224x224,25.0
00000000109000000_1_clip_54,lie,00000000109000000,1,54,00000000109000000_1_clip_54.mp4,1083913,224x224,25.0
00000000109000000_1_clip_55,lie,00000000109000000,1,55,00000000109000000_1_clip_55.mp4,1110845,224x224,25.0
00000000109000000_1_clip_56,lie,00000000109000000,1,56,00000000109000000_1_clip_56.mp4,910063,224x224,25.0
00000000109000000_1_clip_57,lie,00000000109000000,1,57,00000000109000000_1_clip_57.mp4,1081044,224x224,25.0
00000000109000000_1_clip_6,lie,00000000109000000,1,6,00000000109000000_1_clip_6.mp4,1080161,224x224,25.0
00000000109000000_1_clip_7,lie,00000000109000000,1,7,00000000109000000_1_clip_7.mp4,1018585,224x224,25.0
00000000109000000_1_clip_8,lie,00000000109000000,1,8,00000000109000000_1_clip_8.mp4,1012209,224x224,25.0
00000000109000000_1_clip_9,lie,00000000109000000,1,9,00000000109000000_1_clip_9.mp4,849438,224x224,25.0
00000000109000000_2_clip_0,lie,00000000109000000,2,0,00000000109000000_2_clip_0.mp4,1269004,224x224,25.0
00000000109000000_2_clip_1,lie,00000000109000000,2,1,00000000109000000_2_clip_1.mp4,1211422,224x224,25.0
00000000109000000_2_clip_10,lie,00000000109000000,2,10,00000000109000000_2_clip_10.mp4,1219786,224x224,25.0
00000000109000000_2_clip_11,lie,00000000109000000,2,11,00000000109000000_2_clip_11.mp4,1187327,224x224,25.0
00000000109000000_2_clip_12,lie,00000000109000000,2,12,00000000109000000_2_clip_12.mp4,1264056,224x224,25.0
00000000109000000_2_clip_13,lie,00000000109000000,2,13,00000000109000000_2_clip_13.mp4,1194768,224x224,25.0
00000000109000000_2_clip_14,lie,00000000109000000,2,14,00000000109000000_2_clip_14.mp4,1211562,224x224,25.0
00000000109000000_2_clip_15,lie,00000000109000000,2,15,00000000109000000_2_clip_15.mp4,1319362,224x224,25.0
00000000109000000_2_clip_16,lie,00000000109000000,2,16,00000000109000000_2_clip_16.mp4,1226987,224x224,25.0
00000000109000000_2_clip_17,lie,00000000109000000,2,17,00000000109000000_2_clip_17.mp4,1336810,224x224,25.0
00000000109000000_2_clip_18,lie,00000000109000000,2,18,00000000109000000_2_clip_18.mp4,1364335,224x224,25.0
00000000109000000_2_clip_19,lie,00000000109000000,2,19,00000000109000000_2_clip_19.mp4,1200015,224x224,25.0
00000000109000000_2_clip_2,lie,00000000109000000,2,2,00000000109000000_2_clip_2.mp4,1219539,224x224,25.0
00000000109000000_2_clip_20,lie,00000000109000000,2,20,00000000109000000_2_clip_20.mp4,1304642,224x224,25.0
00000000109000000_2_clip_21,lie,00000000109000000,2,21,00000000109000000_2_clip_21.mp4,1249722,224x224,25.0
00000000109000000_2_clip_22,lie,00000000109000000,2,22,00000000109000000_2_clip_22.mp4,1226719,224x224,25.0
00000000109000000_2_clip_23,lie,00000000109000000,2,23,00000000109000000_2_clip_23.mp4,1211010,224x224,25.0
00000000109000000_2_clip_24,lie,00000000109000000,2,24,00000000109000000_2_clip_24.mp4,1255496,224x224,25.0
00000000109000000_2_clip_25,lie,00000000109000000,2,25,00000000109000000_2_clip_25.mp4,1250019,224x224,25.0
00000000109000000_2_clip_26,lie,00000000109000000,2,26,00000000109000000_2_clip_26.mp4,1225834,224x224,25.0
00000000109000000_2_clip_27,lie,00000000109000000,2,27,00000000109000000_2_clip_27.mp4,1414066,224x224,25.0
00000000109000000_2_clip_28,lie,00000000109000000,2,28,00000000109000000_2_clip_28.mp4,1459090,224x224,25.0
00000000109000000_2_clip_29,lie,00000000109000000,2,29,00000000109000000_2_clip_29.mp4,1387053,224x224,25.0
00000000109000000_2_clip_3,lie,00000000109000000,2,3,00000000109000000_2_clip_3.mp4,1234864,224x224,25.0
00000000109000000_2_clip_30,lie,00000000109000000,2,30,00000000109000000_2_clip_30.mp4,1388053,224x224,25.0
00000000109000000_2_clip_31,lie,00000000109000000,2,31,00000000109000000_2_clip_31.mp4,1335111,224x224,25.0
00000000109000000_2_clip_32,lie,00000000109000000,2,32,00000000109000000_2_clip_32.mp4,1258738,224x224,25.0
00000000109000000_2_clip_33,lie,00000000109000000,2,33,00000000109000000_2_clip_33.mp4,1266918,224x224,25.0
00000000109000000_2_clip_34,lie,00000000109000000,2,34,00000000109000000_2_clip_34.mp4,1204070,224x224,25.0
00000000109000000_2_clip_35,lie,00000000109000000,2,35,00000000109000000_2_clip_35.mp4,1243037,224x224,25.0
00000000109000000_2_clip_36,lie,00000000109000000,2,36,00000000109000000_2_clip_36.mp4,1217989,224x224,25.0
00000000109000000_2_clip_37,lie,00000000109000000,2,37,00000000109000000_2_clip_37.mp4,1191262,224x224,25.0
00000000109000000_2_clip_38,lie,00000000109000000,2,38,00000000109000000_2_clip_38.mp4,1186984,224x224,25.0
00000000109000000_2_clip_39,lie,00000000109000000,2,39,00000000109000000_2_clip_39.mp4,1241311,224x224,25.0
00000000109000000_2_clip_4,lie,00000000109000000,2,4,00000000109000000_2_clip_4.mp4,1064484,224x224,25.0
00000000109000000_2_clip_40,lie,00000000109000000,2,40,00000000109000000_2_clip_40.mp4,1268732,224x224,25.0
00000000109000000_2_clip_41,lie,00000000109000000,2,41,00000000109000000_2_clip_41.mp4,1180051,224x224,25.0
00000000109000000_2_clip_42,lie,00000000109000000,2,42,00000000109000000_2_clip_42.mp4,1198068,224x224,25.0
00000000109000000_2_clip_43,lie,00000000109000000,2,43,00000000109000000_2_clip_43.mp4,1198487,224x224,25.0
00000000109000000_2_clip_44,lie,00000000109000000,2,44,00000000109000000_2_clip_44.mp4,1189940,224x224,25.0
00000000109000000_2_clip_45,lie,00000000109000000,2,45,00000000109000000_2_clip_45.mp4,1188841,224x224,25.0
00000000109000000_2_clip_46,lie,00000000109000000,2,46,00000000109000000_2_clip_46.mp4,1238068,224x224,25.0
00000000109000000_2_clip_47,lie,00000000109000000,2,47,00000000109000000_2_clip_47.mp4,1191411,224x224,25.0
00000000109000000_2_clip_48,lie,00000000109000000,2,48,00000000109000000_2_clip_48.mp4,1274597,224x224,25.0
00000000109000000_2_clip_49,lie,00000000109000000,2,49,00000000109000000_2_clip_49.mp4,1194180,224x224,25.0
00000000109000000_2_clip_5,lie,00000000109000000,2,5,00000000109000000_2_clip_5.mp4,1076002,224x224,25.0
00000000109000000_2_clip_50,lie,00000000109000000,2,50,00000000109000000_2_clip_50.mp4,1185019,224x224,25.0
00000000109000000_2_clip_51,lie,00000000109000000,2,51,00000000109000000_2_clip_51.mp4,1153160,224x224,25.0
00000000109000000_2_clip_52,lie,00000000109000000,2,52,00000000109000000_2_clip_52.mp4,1261578,224x224,25.0
00000000109000000_2_clip_53,lie,00000000109000000,2,53,00000000109000000_2_clip_53.mp4,1238303,224x224,25.0
00000000109000000_2_clip_54,lie,00000000109000000,2,54,00000000109000000_2_clip_54.mp4,1305370,224x224,25.0
00000000109000000_2_clip_55,lie,00000000109000000,2,55,00000000109000000_2_clip_55.mp4,1214077,224x224,25.0
00000000109000000_2_clip_56,lie,00000000109000000,2,56,00000000109000000_2_clip_56.mp4,1251752,224x224,25.0
00000000109000000_2_clip_57,lie,00000000109000000,2,57,00000000109000000_2_clip_57.mp4,1244487,224x224,25.0
00000000109000000_2_clip_58,lie,00000000109000000,2,58,00000000109000000_2_clip_58.mp4,1263702,224x224,25.0
00000000109000000_2_clip_59,lie,00000000109000000,2,59,00000000109000000_2_clip_59.mp4,1196391,224x224,25.0
00000000109000000_2_clip_6,lie,00000000109000000,2,6,00000000109000000_2_clip_6.mp4,1163066,224x224,25.0
00000000109000000_2_clip_60,lie,00000000109000000,2,60,00000000109000000_2_clip_60.mp4,1272393,224x224,25.0
00000000109000000_2_clip_61,lie,00000000109000000,2,61,00000000109000000_2_clip_61.mp4,1212515,224x224,25.0
00000000109000000_2_clip_62,lie,00000000109000000,2,62,00000000109000000_2_clip_62.mp4,1266438,224x224,25.0
00000000109000000_2_clip_63,lie,00000000109000000,2,63,00000000109000000_2_clip_63.mp4,1200112,224x224,25.0
00000000109000000_2_clip_64,lie,00000000109000000,2,64,00000000109000000_2_clip_64.mp4,1246581,224x224,25.0
00000000109000000_2_clip_65,lie,00000000109000000,2,65,00000000109000000_2_clip_65.mp4,1258756,224x224,25.0
00000000109000000_2_clip_66,lie,00000000109000000,2,66,00000000109000000_2_clip_66.mp4,1417847,224x224,25.0
00000000109000000_2_clip_67,lie,00000000109000000,2,67,00000000109000000_2_clip_67.mp4,1239396,224x224,25.0
00000000109000000_2_clip_7,lie,00000000109000000,2,7,00000000109000000_2_clip_7.mp4,1237150,224x224,25.0
00000000109000000_2_clip_8,lie,00000000109000000,2,8,00000000109000000_2_clip_8.mp4,1319028,224x224,25.0
00000000109000000_2_clip_9,lie,00000000109000000,2,9,00000000109000000_2_clip_9.mp4,1239853,224x224,25.0
00000000109000000_3_clip_21,lie,00000000109000000,3,21,00000000109000000_3_clip_21.mp4,1365777,224x224,25.0
00000000109000000_3_clip_22,lie,00000000109000000,3,22,00000000109000000_3_clip_22.mp4,1363662,224x224,25.0
00000000109000000_3_clip_23,lie,00000000109000000,3,23,00000000109000000_3_clip_23.mp4,1380676,224x224,25.0
00000000109000000_3_clip_24,lie,00000000109000000,3,24,00000000109000000_3_clip_24.mp4,1334839,224x224,25.0
00000000109000000_3_clip_25,lie,00000000109000000,3,25,00000000109000000_3_clip_25.mp4,1230375,224x224,25.0
00000000109000000_3_clip_26,lie,00000000109000000,3,26,00000000109000000_3_clip_26.mp4,1198064,224x224,25.0
00000000109000000_3_clip_27,lie,00000000109000000,3,27,00000000109000000_3_clip_27.mp4,1232928,224x224,25.0
00000000109000000_3_clip_28,lie,00000000109000000,3,28,00000000109000000_3_clip_28.mp4,1350697,224x224,25.0
00000000109000000_3_clip_29,lie,00000000109000000,3,29,00000000109000000_3_clip_29.mp4,1360214,224x224,25.0
00000000109000000_3_clip_30,lie,00000000109000000,3,30,00000000109000000_3_clip_30.mp4,1475093,224x224,25.0
00000000109000000_3_clip_31,lie,00000000109000000,3,31,00000000109000000_3_clip_31.mp4,1416825,224x224,25.0
00000000109000000_3_clip_32,lie,00000000109000000,3,32,00000000109000000_3_clip_32.mp4,1403849,224x224,25.0
00000000109000000_3_clip_33,lie,00000000109000000,3,33,00000000109000000_3_clip_33.mp4,1346872,224x224,25.0
00000000109000000_3_clip_34,lie,00000000109000000,3,34,00000000109000000_3_clip_34.mp4,1301997,224x224,25.0
00000000109000000_3_clip_35,lie,00000000109000000,3,35,00000000109000000_3_clip_35.mp4,1343603,224x224,25.0
00000000109000000_3_clip_36,lie,00000000109000000,3,36,00000000109000000_3_clip_36.mp4,1395341,224x224,25.0
00000000109000000_3_clip_37,lie,00000000109000000,3,37,00000000109000000_3_clip_37.mp4,1276195,224x224,25.0
00000000109000000_3_clip_38,lie,00000000109000000,3,38,00000000109000000_3_clip_38.mp4,1315174,224x224,25.0
00000000109000000_3_clip_39,lie,00000000109000000,3,39,00000000109000000_3_clip_39.mp4,1293878,224x224,25.0
00000000109000000_3_clip_40,lie,00000000109000000,3,40,00000000109000000_3_clip_40.mp4,1287510,224x224,25.0
00000000109000000_3_clip_41,lie,00000000109000000,3,41,00000000109000000_3_clip_41.mp4,1337609,224x224,25.0
00000000109000000_3_clip_42,lie,00000000109000000,3,42,00000000109000000_3_clip_42.mp4,1399275,224x224,25.0
00000000109000000_3_clip_43,lie,00000000109000000,3,43,00000000109000000_3_clip_43.mp4,1363370,224x224,25.0
00000000109000000_3_clip_44,lie,00000000109000000,3,44,00000000109000000_3_clip_44.mp4,1343586,224x224,25.0
00000000109000000_3_clip_45,lie,00000000109000000,3,45,00000000109000000_3_clip_45.mp4,1391073,224x224,25.0
00000000109000000_3_clip_46,lie,00000000109000000,3,46,00000000109000000_3_clip_46.mp4,1315560,224x224,25.0
00000000109000000_3_clip_47,lie,00000000109000000,3,47,00000000109000000_3_clip_47.mp4,1318972,224x224,25.0
00000000109000000_3_clip_48,lie,00000000109000000,3,48,00000000109000000_3_clip_48.mp4,1364780,224x224,25.0
00000000109000000_3_clip_49,lie,00000000109000000,3,49,00000000109000000_3_clip_49.mp4,1296038,224x224,25.0
00000000109000000_3_clip_50,lie,00000000109000000,3,50,00000000109000000_3_clip_50.mp4,1272676,224x224,25.0
00000000109000000_3_clip_51,lie,00000000109000000,3,51,00000000109000000_3_clip_51.mp4,1325074,224x224,25.0
00000000109000000_3_clip_52,lie,00000000109000000,3,52,00000000109000000_3_clip_52.mp4,1325355,224x224,25.0
00000000109000000_3_clip_53,lie,00000000109000000,3,53,00000000109000000_3_clip_53.mp4,1320420,224x224,25.0
00000000109000000_3_clip_54,lie,00000000109000000,3,54,00000000109000000_3_clip_54.mp4,1382987,224x224,25.0
00000000109000000_3_clip_55,lie,00000000109000000,3,55,00000000109000000_3_clip_55.mp4,1363111,224x224,25.0
00000000109000000_3_clip_56,lie,00000000109000000,3,56,00000000109000000_3_clip_56.mp4,1347236,224x224,25.0
00000000109000000_3_clip_57,lie,00000000109000000,3,57,00000000109000000_3_clip_57.mp4,1265526,224x224,25.0
00000000109000000_3_clip_58,lie,00000000109000000,3,58,00000000109000000_3_clip_58.mp4,1209977,224x224,25.0
00000000109000000_3_clip_59,lie,00000000109000000,3,59,00000000109000000_3_clip_59.mp4,1281207,224x224,25.0
00000000109000000_3_clip_60,lie,00000000109000000,3,60,00000000109000000_3_clip_60.mp4,1304425,224x224,25.0
00000000109000000_3_clip_61,lie,00000000109000000,3,61,00000000109000000_3_clip_61.mp4,1288644,224x224,25.0
00000000109000000_3_clip_62,lie,00000000109000000,3,62,00000000109000000_3_clip_62.mp4,1418356,224x224,25.0
00000000109000000_3_clip_63,lie,00000000109000000,3,63,00000000109000000_3_clip_63.mp4,1440897,224x224,25.0
00000000109000000_3_clip_64,lie,00000000109000000,3,64,00000000109000000_3_clip_64.mp4,1434147,224x224,25.0
00000000109000000_3_clip_65,lie,00000000109000000,3,65,00000000109000000_3_clip_65.mp4,1428585,224x224,25.0
00000000109000000_3_clip_66,lie,00000000109000000,3,66,00000000109000000_3_clip_66.mp4,1467494,224x224,25.0
00000000109000000_3_clip_67,lie,00000000109000000,3,67,00000000109000000_3_clip_67.mp4,1412816,224x224,25.0
00000000109000000_3_clip_68,lie,00000000109000000,3,68,00000000109000000_3_clip_68.mp4,1385074,224x224,25.0
00000000109000000_3_clip_69,lie,00000000109000000,3,69,00000000109000000_3_clip_69.mp4,1393080,224x224,25.0
00000000109000000_3_clip_70,lie,00000000109000000,3,70,00000000109000000_3_clip_70.mp4,1392089,224x224,25.0
00000000109000000_3_clip_71,lie,00000000109000000,3,71,00000000109000000_3_clip_71.mp4,1419885,224x224,25.0
00000000109000000_3_clip_72,lie,00000000109000000,3,72,00000000109000000_3_clip_72.mp4,1435359,224x224,25.0
00000000109000000_3_clip_73,lie,00000000109000000,3,73,00000000109000000_3_clip_73.mp4,1201529,224x224,25.0
00000000109000000_3_clip_74,lie,00000000109000000,3,74,00000000109000000_3_clip_74.mp4,1270136,224x224,25.0
00000000109000000_3_clip_75,lie,00000000109000000,3,75,00000000109000000_3_clip_75.mp4,1251016,224x224,25.0
00000000109000000_3_clip_76,lie,00000000109000000,3,76,00000000109000000_3_clip_76.mp4,1240293,224x224,25.0
00000000109000000_3_clip_77,lie,00000000109000000,3,77,00000000109000000_3_clip_77.mp4,1287410,224x224,25.0
00000000109000000_3_clip_78,lie,00000000109000000,3,78,00000000109000000_3_clip_78.mp4,1264412,224x224,25.0
00000000109000000_3_clip_79,lie,00000000109000000,3,79,00000000109000000_3_clip_79.mp4,1307921,224x224,25.0
00000000109000000_3_clip_80,lie,00000000109000000,3,80,00000000109000000_3_clip_80.mp4,1245699,224x224,25.0
00000000109000000_3_clip_81,lie,00000000109000000,3,81,00000000109000000_3_clip_81.mp4,1425405,224x224,25.0
00000000109000000_3_clip_82,lie,00000000109000000,3,82,00000000109000000_3_clip_82.mp4,1379217,224x224,25.0
00000000109000000_3_clip_83,lie,00000000109000000,3,83,00000000109000000_3_clip_83.mp4,1431649,224x224,25.0
00000000109000000_3_clip_84,lie,00000000109000000,3,84,00000000109000000_3_clip_84.mp4,1457686,224x224,25.0
00000000109000000_3_clip_85,lie,00000000109000000,3,85,00000000109000000_3_clip_85.mp4,1419826,224x224,25.0
00000000109000000_3_clip_86,lie,00000000109000000,3,86,00000000109000000_3_clip_86.mp4,1366259,224x224,25.0
00000000109000000_3_clip_87,lie,00000000109000000,3,87,00000000109000000_3_clip_87.mp4,1374426,224x224,25.0
00000000109000000_3_clip_88,lie,00000000109000000,3,88,00000000109000000_3_clip_88.mp4,1354592,224x224,25.0
00000000109000000_3_clip_89,lie,00000000109000000,3,89,00000000109000000_3_clip_89.mp4,1357372,224x224,25.0
00000000109000000_3_clip_90,lie,00000000109000000,3,90,00000000109000000_3_clip_90.mp4,1428959,224x224,25.0
00000000109000000_3_clip_91,lie,00000000109000000,3,91,00000000109000000_3_clip_91.mp4,1278834,224x224,25.0
00000000109000000_3_clip_92,lie,00000000109000000,3,92,00000000109000000_3_clip_92.mp4,1351658,224x224,25.0
00000000109000000_3_clip_93,lie,00000000109000000,3,93,00000000109000000_3_clip_93.mp4,1448200,224x224,25.0
00000000109000000_3_clip_94,lie,00000000109000000,3,94,00000000109000000_3_clip_94.mp4,1331258,224x224,25.0
00000000109000000_3_clip_95,lie,00000000109000000,3,95,00000000109000000_3_clip_95.mp4,1484750,224x224,25.0
00000000109000000_3_clip_96,lie,00000000109000000,3,96,00000000109000000_3_clip_96.mp4,1382714,224x224,25.0
00000000109000000_3_clip_97,lie,00000000109000000,3,97,00000000109000000_3_clip_97.mp4,444736,224x224,25.0
00000000109000000_4_clip_100,lie,00000000109000000,4,100,00000000109000000_4_clip_100.mp4,924077,224x224,25.0
00000000109000000_4_clip_101,lie,00000000109000000,4,101,00000000109000000_4_clip_101.mp4,911955,224x224,25.0
00000000109000000_4_clip_102,lie,00000000109000000,4,102,00000000109000000_4_clip_102.mp4,940088,224x224,25.0
00000000109000000_4_clip_103,lie,00000000109000000,4,103,00000000109000000_4_clip_103.mp4,896672,224x224,25.0
00000000109000000_4_clip_104,lie,00000000109000000,4,104,00000000109000000_4_clip_104.mp4,855180,224x224,25.0
00000000109000000_4_clip_105,lie,00000000109000000,4,105,00000000109000000_4_clip_105.mp4,902809,224x224,25.0
00000000109000000_4_clip_106,lie,00000000109000000,4,106,00000000109000000_4_clip_106.mp4,882483,224x224,25.0
00000000109000000_4_clip_107,lie,00000000109000000,4,107,00000000109000000_4_clip_107.mp4,855244,224x224,25.0
00000000109000000_4_clip_108,lie,00000000109000000,4,108,00000000109000000_4_clip_108.mp4,897101,224x224,25.0
00000000109000000_4_clip_109,lie,00000000109000000,4,109,00000000109000000_4_clip_109.mp4,918998,224x224,25.0
00000000109000000_4_clip_110,lie,00000000109000000,4,110,00000000109000000_4_clip_110.mp4,868797,224x224,25.0
00000000109000000_4_clip_111,lie,00000000109000000,4,111,00000000109000000_4_clip_111.mp4,876642,224x224,25.0
00000000109000000_4_clip_112,lie,00000000109000000,4,112,00000000109000000_4_clip_112.mp4,889348,224x224,25.0
00000000109000000_4_clip_113,lie,00000000109000000,4,113,00000000109000000_4_clip_113.mp4,926898,224x224,25.0
00000000109000000_4_clip_114,lie,00000000109000000,4,114,00000000109000000_4_clip_114.mp4,923158,224x224,25.0
00000000109000000_4_clip_115,lie,00000000109000000,4,115,00000000109000000_4_clip_115.mp4,829201,224x224,25.0
00000000109000000_4_clip_116,lie,00000000109000000,4,116,00000000109000000_4_clip_116.mp4,766617,224x224,25.0
