image_path,label,cow_id,split
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_92.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_93.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_94.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_95.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_96.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_97.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_98.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_99.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_100.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_101.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_102.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_103.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_104.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_105.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_106.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_107.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_108.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_109.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_110.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_111.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_112.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_113.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_114.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_115.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_116.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_117.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_118.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_119.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_120.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_121.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_122.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_123.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_124.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_125.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_126.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_127.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_128.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_129.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_130.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_131.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_132.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_133.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_134.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_135.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_136.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_137.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_138.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_139.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_140.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_141.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_142.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_143.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_144.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_145.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_146.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_147.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_148.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_149.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_150.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_151.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_152.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_153.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_154.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_155.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_156.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_157.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_158.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_159.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_160.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_161.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_162.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_163.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_164.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_165.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_166.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_167.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_168.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_169.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_170.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_171.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_172.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_173.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_174.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_175.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_176.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_177.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_178.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_179.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_180.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_181.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_182.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_183.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_184.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_185.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_186.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_187.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_188.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_189.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_190.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_191.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_192.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_193.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_194.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_195.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_196.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_197.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_198.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_199.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_200.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_201.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_202.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_203.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_204.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_205.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_206.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_207.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_208.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_209.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_210.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_211.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_212.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_213.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_214.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_215.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_216.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_217.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_218.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_219.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_220.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_221.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_222.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_223.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_224.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_225.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_226.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_227.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_228.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_229.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_230.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_231.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_232.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_233.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_234.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_235.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_236.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_237.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_238.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_239.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_240.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_241.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_242.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_243.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_244.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_245.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_246.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_247.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_248.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_249.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_250.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_251.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_252.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_253.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_254.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_255.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_256.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_257.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_258.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_259.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_260.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_261.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_262.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_263.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_264.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_265.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_266.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_267.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_268.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_269.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_270.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_271.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_272.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_273.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_274.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_275.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_276.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_277.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_278.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_279.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_280.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_281.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_282.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_283.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_284.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_285.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_286.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_287.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_288.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_289.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_290.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_291.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_292.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_293.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_294.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_295.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_296.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_297.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_298.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_299.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_300.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_301.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_302.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_303.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_304.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_305.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_306.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_307.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_308.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_309.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_310.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_311.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_312.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_313.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_314.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_315.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_316.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_317.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_318.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_319.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_320.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_321.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_322.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_323.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_324.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_325.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_326.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_327.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_328.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_329.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_330.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_331.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_332.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_12_frame_333.jpg,1,Lame_12,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_13_frame_0.jpg,1,Lame_13,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_13_frame_1.jpg,1,Lame_13,train
D:\cattle-health-monitoring-multi-task-model\datasets\lameness\frames\Lame_13_frame_2.jpg,1,Lame_13,train
