image_path,rel_path,cow_id,label,frame_id,official_split,split,sha256,width,height
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000027.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000027.jpg,6,5,27,train,train,34129f72c60eb21b1c8118a579a433264cf8e6fdd264abfc9ecb396825a2db2d,82,53
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000028.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000028.jpg,6,5,28,train,train,8b990f3b9b2e249bdf288a4749d015dc90849b24401b21664ecbb963edd6f954,398,165
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000029.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000029.jpg,6,5,29,train,train,dafa1a5fda42c77d5962c8430e046c519c67e09ede1e871ca0545b31dcad23c0,93,53
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000030.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000030.jpg,6,5,30,train,train,47a5871486df92c4aefa2fcd20bcc8a12e005932f756f885d2b1f3dd6df5c50e,195,80
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000031.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000031.jpg,6,5,31,train,train,2dc696c5461cef66ca2498857f8ec3b6f0a1581076190998ac7c13728130a55c,493,245
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000032.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000032.jpg,6,5,32,train,train,d9ed5e0bd35b1b9d3ff7c8700b55a87fd41e0c55d78418c6b8e175c1a893bf17,279,249
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000033.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000033.jpg,6,5,33,train,train,08856c389529a36e7c2ab2ff8cd069254d0c7549f772137f00b6c9cbd2d94bb1,205,89
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000034.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000034.jpg,6,5,34,train,train,aa6b709f6a514d3507435df751439643dc77155fb179e7fdd6090e5107825fda,184,98
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000035.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000035.jpg,6,5,35,train,train,d5005c0e547d63df3ea83204a492aa802b88aced822424fc3a1d7233de396fa2,110,69
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000036.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000036.jpg,6,5,36,train,train,b9ec0d7fa1fcbf3bb660fd1b4ac71f7838e859375a9810b4402753c058896625,82,48
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000037.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000037.jpg,6,5,37,train,train,f837039079ef39b65ef4a903c88a7b394103de2a71bd2694944f7f4993c32c60,159,82
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000038.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000038.jpg,6,5,38,train,train,5306e3385362790c3442646cb97f34f86c0e21beabe361ea1f4d5cdf23e84e7c,89,48
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000039.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000039.jpg,6,5,39,train,train,46daf12d12c26efe605cca033a84d812833de0e79ac8cd87d813f696aba24589,98,53
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000040.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000040.jpg,6,5,40,train,train,abdd3d437650155dfa3f1d2374500685911d7686f3bb54281b699bcfd587af6a,195,95
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000041.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000041.jpg,6,5,41,train,train,85753a45b9e6cb5f19418ad46f6de54e8c5cfdd6dffe35e78fdb6c7c731aaedd,120,46
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000042.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000042.jpg,6,5,42,train,train,a058d41fbe01374c8eae57ee9de05b32d8d6199913c37133aea5975f870b85e5,193,87
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000043.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000043.jpg,6,5,43,train,train,1fd0071272d84c18f226f75f7bc0f142999c1e329f9244b33a421e75978dd66d,187,98
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000044.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000044.jpg,6,5,44,train,train,4905a7443d34bc62bb3da4cbdc20090da087e6f82cb6742ea17f5d6713bc3340,200,80
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000045.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000045.jpg,6,5,45,train,train,3be79afda71ffdbb1053e97a3e3ba04788f83675fb36ddf7146a6dcb423acab9,182,100
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000046.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000046.jpg,6,5,46,train,train,1357d506656ba223952d227220bc2d0891a68d8134fb52d8f06c4462099a6378,177,381
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000047.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000047.jpg,6,5,47,train,train,0c198042bfd27a622e36d4a0ce0fa0bd07e56bbbb4203e632a3be4f8005b037e,204,94
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000048.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000048.jpg,6,5,48,train,train,36fa094156179a1faf0fae21e54229db66e488ee9bd8999315335d1463171887,112,42
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000049.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000049.jpg,6,5,49,train,train,bb668281372607292abb1c453a899e8ab8de250a8f75f82b77d57e2eed804ab5,98,48
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000050.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000050.jpg,6,5,50,train,train,d81131e2faf16f8fc90b8cf7e20506babe52fe7d56639585d527254577781dfe,202,87
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000051.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000051.jpg,6,5,51,train,train,d1f44442c0f6b47bb8a5870083697cfa9c46efd63c3f7d815ab4148e4f34ef4d,105,53
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000052.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000052.jpg,6,5,52,train,train,892b502acd02733831e3a83d5217a303c196a009cb669956e0312bdc698f024c,98,53
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000053.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000053.jpg,6,5,53,train,train,536e5096021a0fe4a568451c7de41d1a9c006929deaa54abd1e58b249368d95d,82,53
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000054.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000054.jpg,6,5,54,train,train,839017045dd572d2ee7cacab7c6c0131c812f19dd060709dfbcd0378504cc8b8,211,90
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000055.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000055.jpg,6,5,55,train,train,21fafd127014df4b13d8c239532b2a58813eed73d30583b1a16884de99cc6fcd,191,86
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000056.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000056.jpg,6,5,56,train,train,c2b8ab3389e926b6ee9a8c76b5a08bd66509c6e3cd720e1fcbb75d50d64992d7,120,50
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000057.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000057.jpg,6,5,57,train,train,2deaebcc5831abb5da8bcef04593c6334c47e097806d4a4076eb54a536a0cebb,473,272
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000058.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000058.jpg,6,5,58,train,train,d86daf80eb3d40d65edcaede57889ce955792ddc3824dfc75af54212d03946a1,132,49
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000059.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000059.jpg,6,5,59,train,train,7b6591f02eb14c0bdc2d3e3fe5c4a44bf29323cd1498d025b719c671b32c0a53,170,310
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000060.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000060.jpg,6,5,60,train,train,d315180a297abcf3ac947de517e0c2b50589d101f56dac15ce6f6b3212dfbe34,163,102
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000061.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000061.jpg,6,5,61,train,train,d575da56694798892fba9f3db847c10762f1b9b469640741630065250fab4a74,86,57
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000062.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000062.jpg,6,5,62,train,train,ff4c4e7ed112a1d9f493232baee8c76bacdca813ea5aee5e7a73853896b36ea0,170,107
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000063.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000063.jpg,6,5,63,train,train,0de48e9538e76e065f5a304f2f53f6b534a8b6202d1d4dff8935a4ccdc0f2429,209,73
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000064.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000064.jpg,6,5,64,train,train,d36e9acbf232e22c6f572401e9923c298a7600025ecbd95149f2a7cf2c5c2d2f,313,195
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000065.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000065.jpg,6,5,65,train,train,bb33bd76762fca1d57a779bffe64ea043e7b7860eb6092704e3708f05856471b,180,94
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000066.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000066.jpg,6,5,66,train,train,b72fc20294d2d0a11c92cd54338596fca36d62ba02c3b4ec56d6354987ff7198,134,53
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000067.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000067.jpg,6,5,67,train,train,5dbcf4f1a0b4cc1baf74b1165e01bae0db0f96304334b1f0d1e13b32abfb8d6f,178,120
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000068.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000068.jpg,6,5,68,train,train,f62d89b13187e4f157e3ccba6175c0cd07fb7e1d78e65c9685dbe3d26e0f738b,181,103
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000069.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000069.jpg,6,5,69,train,train,59e9fba79d0d8adfef800f8cdd0295fbcf9622f1e6b7fa5ae719fd8e1531700e,181,89
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000070.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000070.jpg,6,5,70,train,train,e33155889c948c556eaeb18435c77d15fcce9299f051aac5ee3dd002bae14914,396,162
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000071.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000071.jpg,6,5,71,train,train,99b429442ec78e0b20f94610182d42d2e9b59b1715682a9dc8a07064cb29ceeb,94,53
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000072.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000072.jpg,6,5,72,train,train,01dbb29aa7748096b1b3aecf2e8503772ed95005b795abdf201eff479714fa88,487,187
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000073.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000073.jpg,6,5,73,train,train,d0b576c0051393c1141a86bfccbba4e0e6b61780064e0a61a8afd0db3af0f21b,181,102
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000074.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000074.jpg,6,5,74,train,train,9ee82f0c723aa9440f54748ea060e546c58faa1d2f4f472cdabd234c79e98d17,473,310
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000075.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000075.jpg,6,5,75,train,train,2a9bad547d4822b3131d4283e2c6dec4b02e3209c07047b885c1f7e0f386fc8f,188,103
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000076.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000076.jpg,6,5,76,train,train,317fcb0bf2fec0c697fda2eef7728cb1cd9a505803b6952df45a8689da472743,154,317
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000077.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000077.jpg,6,5,77,train,train,f6a2fa3c087784e16b8dbb113a9918a4402717f44f6fe5c3854ad803ea35376e,96,186
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000078.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000078.jpg,6,5,78,train,train,cd6178557d39f776c183459d31fa0d83d1e9238d14e3171bdad843b3234676ee,407,153
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000079.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000079.jpg,6,5,79,train,train,0260792eb080d80c11175b030220404235aeaa6afac8e285616bacd63238c9a3,177,76
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000080.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000080.jpg,6,5,80,train,train,6983c43b712714fe055847fdffbd982d20c94abff0768e3335017bf4b16a6899,109,64
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000081.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000081.jpg,6,5,81,train,train,baf49dcbca2158537155d3d642ae03fb5031e68ab9559cec58b334e2ff59a60e,184,125
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000082.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000082.jpg,6,5,82,train,train,d140dab2f4b39ee6961a9ea3c8cfefd2009bab068b9af9263acb04b59147ec4c,188,85
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000083.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000083.jpg,6,5,83,train,train,65d0384048f20cccc3bbfde87009ce262bb849944415f01daf6cb147e6212ce1,204,80
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000084.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000084.jpg,6,5,84,train,train,0c781b173cc990b658fc77b7da583c3ac592b81e8dfe3135b6a5868a466c699f,116,168
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000085.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000085.jpg,6,5,85,train,train,a5e2759ac4e0df32ac1615a3d7271cbf7adb7532a1171f1a6c6e6661d8259f9b,160,102
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000086.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000086.jpg,6,5,86,train,train,8cb0ff08e188d917b26c109858a5f1b5d27b0bdb0b09a80c29062f258a6d755a,387,172
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000087.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000087.jpg,6,5,87,train,train,dc72e0e659c016fcbc5b98315931f70780e2f2cbe6cb9429a97e52829a1f0655,407,166
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000088.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000088.jpg,6,5,88,train,train,795ff0934b1b53000a3f858f4e544e0dfe72cf7c3d240c38ca6737e535e42231,163,121
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000089.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000089.jpg,6,5,89,train,train,3c5f468e27674311a01b4d60f6655c47c3010b029d35d07ea5a88e9b28ae0141,150,331
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000090.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000090.jpg,6,5,90,train,train,3a9792c02a9038f9dbc22537a756ca61eb49ec31cf0a2b0dc698c65e755152a8,184,80
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000091.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000091.jpg,6,5,91,train,train,d7f311bb7c8c84dad2ba4dc66daee79061cc095d15e05afc938471937d60938e,103,43
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000092.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000092.jpg,6,5,92,train,train,1dd94eb72381ad55b5091c6c3874e79c0299d8a18e45f8363da3af6009c5263d,191,116
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000093.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000093.jpg,6,5,93,train,train,67e1230d6c0e874ba42c8d01a4145f6c4de89bb1a7f2e7531b404d34a8c01da9,83,48
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000094.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000094.jpg,6,5,94,train,train,c12682b08d4953f91f6aac1437f50239316b1cfdd48a4e40d89e24e7c9caf8b3,144,53
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000095.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000095.jpg,6,5,95,train,train,828b78d2319da1f7835220e7f40390e48e65ac88fe02096999f50bcae94c3568,175,387
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000096.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000096.jpg,6,5,96,train,train,621ca50a07753df71bc2223d49cd29a40c3f6549501e82e60af6a6c374147e28,125,169
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000097.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000097.jpg,6,5,97,train,train,72d7225d21784041b2481bca5ce12b6be66d98239fb2fbb0c75c0f2b99025ec0,112,53
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000098.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000098.jpg,6,5,98,train,train,9a75441164d7b9de2c15a715f54a3dfcd998ce103bb447ccf928fb3357118b27,225,281
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000099.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000099.jpg,6,5,99,train,train,daf79b5f863dcef15d5126bafd11eae244431f565875b08c211fb0110e18b218,107,187
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000100.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000100.jpg,6,5,100,train,train,ab0f556764125c4a02e6f8bf80d14bf85f421b5a0691cef65d59ddcc6386132a,160,102
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000101.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000101.jpg,6,5,101,train,train,16344a121bc3d91be91f9863155a45cea4eba878e552256c3945329b345dc344,168,127
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000102.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000102.jpg,6,5,102,train,train,3966b9bfb020d203b509a1920ef380c7ccd30cf50b8e381a97f97de731a37ff8,166,66
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000103.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000103.jpg,6,5,103,train,train,97e6e74ba4ad113ce333f7de92342d8462a0ca8b383131fa3d977448d268d53c,82,48
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000104.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000104.jpg,6,5,104,train,train,9d20e2286cd3291adbb0ec73a29b1bd18848510c3f02f732f4450ba65b3f15c1,389,152
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000105.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000105.jpg,6,5,105,train,train,bd90decc7d05b91ba352ab6181922507e80f10e0ecca654bd0d6c5a61fab1c1b,87,42
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000106.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000106.jpg,6,5,106,train,train,874b5512e65dceee30eb01491ce77f0bcb489f646656beb880ec02c4f8c75e90,83,48
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000107.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000107.jpg,6,5,107,train,train,8065fbff181f30692b7de7bb3a8157948e3fb1f0af0b722e8c687f81ef10886d,93,42
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000108.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000108.jpg,6,5,108,train,train,4879741544629484e53ff67d0d0d5499368b4168da0c02bf643046bfb5c86cb4,177,119
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000109.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000109.jpg,6,5,109,train,train,ccafbd445e1ee4e1ab2e964ef797b3e103d94ad5b65b56d9b952b3b472659b4d,87,44
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000110.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000110.jpg,6,5,110,train,train,e64a9a481263f6367fda99fc91bfdfb3752b344195c283fd220e8131a221e3d8,94,58
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000111.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000111.jpg,6,5,111,train,train,7b083c7ec3b1002f9ebe06897171f388b7222758b4dd0232f70b8874810ccbc2,195,87
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000112.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000112.jpg,6,5,112,train,train,80335caaaeb9365d01b439354b7ad1ef05159841a0572a905542981daef33ec8,154,317
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000113.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000113.jpg,6,5,113,train,train,7cd03ff4dc5d150b01988a69c40f3845c5a2b58f507ce43a772c53a9ca6d1e28,166,145
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000114.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000114.jpg,6,5,114,train,train,cbb3932d1bb7ee8868ef344e9150887c55556076ab12b53ea7b7220d6c53281f,500,193
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000115.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000115.jpg,6,5,115,train,train,3171896e9b0c62003ab4d91ba2e2dd295a91e169c9812ccced118155eb7b3bbc,141,177
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000116.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000116.jpg,6,5,116,train,train,1b22e3de0923e16f80ddfacf852a25fb846b1ec972cff40ff5d3af9bb00cf6ae,193,89
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000117.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000117.jpg,6,5,117,train,train,9aaf8ef966c2b9b3b74c7c4177c64ffc50dbf3646ce0b67350a3eea9d0b0e2ed,83,58
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000118.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000118.jpg,6,5,118,train,train,791ca9e880138931b89b700c5009b898d3f2db7c366e0341198eafb4168c36fc,184,93
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\6_000119.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/6_000119.jpg,6,5,119,train,train,7b757ac466b1c76cd789b7f2998036292bcf8eb57e00ebb9770ae60d75810164,178,90
