image_path,rel_path,cow_id,label,frame_id,sha256
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000185.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000185.jpg,4,3,185,59e74cf456c15c81b205d3cfc7932ae6172e596d2a62032116de6192f43afe23
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000186.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000186.jpg,4,3,186,1b38eb3b8525aa32254188067a705a39b16bd8410afe4a1e49b291b3a1aa9be0
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000187.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000187.jpg,4,3,187,053e01fe398f4898bc18a78dbc348595f97b42a4ea300a9a7a06623d754d9f3d
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000188.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000188.jpg,4,3,188,52cd89faff6d236574b3db1b38f2f07ccedd48a65132d283acd13af6f1720749
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000189.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000189.jpg,4,3,189,d1dc2abfd30d65723d1281f4afaa185fc0c312474e625c87a3c3763f2bd899a6
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000190.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000190.jpg,4,3,190,7246bdc525fc1a9139ebdbad010697e20749feabeedb6be47d3f49406d457a6e
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000191.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000191.jpg,4,3,191,5662cf310fa3f3f2c4edad060b44a589f11dbf7f953a283760659d7e605e2e82
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000192.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000192.jpg,4,3,192,46e19dc49a129a4292dcbf43f02c134b12810b8389714f86af5f7fb19ca93838
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000193.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000193.jpg,4,3,193,c59560549816ad80a209f68dab7007fbae51b3d3fc87c3e0c5869452ba52e9fc
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000194.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000194.jpg,4,3,194,e4801476f4ef2dfa9e8ae63445c7a4438ffb24e65333ad00d4cfd109b63cb55f
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000195.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000195.jpg,4,3,195,ce0d670e4cf801d69f413c2679c5887945188e3396a2c19bf210e6cb39789c49
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000196.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000196.jpg,4,3,196,68601b0a7de7e46ea3707874c005f5a922c4a5cf16e25dda8fd178764b2adbf2
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000197.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000197.jpg,4,3,197,d2d4f381b32da97148a00b10737398dda8777efc93f21cd8b3a3e6be929b9faf
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000198.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000198.jpg,4,3,198,dc70cb313d820256ed803933344347990ee60633c914e6ef61c58f26073d4ec4
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000199.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000199.jpg,4,3,199,901fc614a0ea9f36dd1fd0a870c6efa2714951cbc8de8e19b7ed9d32e5283276
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000200.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000200.jpg,4,3,200,a7c5d4a24dbe9d5b5ca479447ae498ff8fc91a477ed42b71b288aabef04b9f56
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000201.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000201.jpg,4,3,201,d948aa256ba3307b106155173536beb6f36a13ef8fc99ea385e1970f30cb7842
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000202.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000202.jpg,4,3,202,a6f97fd5650d2e49ffabc92bbf499cdcd7a2da107b8213d393f8c26382185154
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000203.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000203.jpg,4,3,203,48b953538f6636e4938be427affd142e45afa4d3512c1bae1b33cb30cb8e1056
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000204.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000204.jpg,4,3,204,6f1162ffe57a9dba8e717dc5ce708e75eebd8ef7ef41cb8e0aa943848193410a
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000205.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000205.jpg,4,3,205,627f065490a2b1b79639e0ce0c81b3a2e8110979001f82a9be533d66ba9c0c56
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000206.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000206.jpg,4,3,206,6d82b7490e054369956328dbaacc524ed9368aaf9c65a9a40e553b9f6f239807
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000207.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000207.jpg,4,3,207,18dac1699716ffcfcb89374067f2ebe89a0d824e3d851dbec61d0c90597c0633
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000208.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000208.jpg,4,3,208,7f232c98f77bab75bcf65f296d1ab065eccdc79db1c35d42c6a0a8b2f64bfa95
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000209.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000209.jpg,4,3,209,07197a3019cb678494e3c95ffbf6899ebe943f1689f83bfb59f239f4d180525d
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000210.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000210.jpg,4,3,210,36b9d73be2a745fa98515a70c3ee4f510498147f4d4222dfc32817df19ad048e
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000211.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000211.jpg,4,3,211,1f5928247ef62914a637cd635729e19ef81d477f3b1d4ce0346cd73168ca848d
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000212.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000212.jpg,4,3,212,fda67184221516d142295f735b4c41437140c29dc1a789017e77d8fab9c65213
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000213.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000213.jpg,4,3,213,5501f23dd721ebf28432ceef0c08e7b2c86d56c186df4b84bfde8b0752d7f43d
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000214.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000214.jpg,4,3,214,f26304f0291c93ef8bb14759c9b5d674e7f37050468aa1add057caf8c3e806ac
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000215.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000215.jpg,4,3,215,838c6ed6f86114244ea9676f4944b1057d291d53320f8d376a61847d84aee2ae
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000216.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000216.jpg,4,3,216,39f3d130922edaa03b10b5994f20ca3741295273a1c80eb19ff9beb49fef57c1
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000217.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000217.jpg,4,3,217,9ec1122c93f9efbb004cfb6a0998ef75f67d7e0b15c9001e98f7f34e419a5094
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000218.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000218.jpg,4,3,218,65774d08691ccc4e704103086f3933ea1f37cc2e8c9d9ebf0c9ea7952747ead3
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000219.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000219.jpg,4,3,219,3256d019a66fac6c82e25924f45f04bda134bed016918e394932ae0718dee3bf
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000220.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000220.jpg,4,3,220,bf1c3e1ebdc9f39cac2df02af540e918d6ab06638d77e12e5ee7135d6ec71329
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000221.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000221.jpg,4,3,221,cc970058ec8e5b7fce526f631c5bcdcdf83273397ebe7f809e39ecad67b57b69
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000222.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000222.jpg,4,3,222,b7e3b2221328d8132a9c23cae5c3d4d2051e82875ae8b1a17dd8cdc0b87910c0
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000223.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000223.jpg,4,3,223,38dde4e7032d7bc4b0ebb7d94ef55837bbd4dff3f1c3da67440631d21e50219a
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000224.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000224.jpg,4,3,224,3031b69a2bb32b8f6a80d2499eff44654c778cb77335f4a5851912331121186e
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000225.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000225.jpg,4,3,225,fffbf1a8c8e331a33c8533a209dd423e573dc7d0e4e98d7f6dc9e52e3a1d90d4
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000226.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000226.jpg,4,3,226,e1f2bbffa0b216edf412a2a34a8610302c3627e3877dcce4d50f0d0077e83f1d
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000227.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000227.jpg,4,3,227,3e81c1e368fe112abe3981f8a5d10b916e3b04e576ce38f962d634ded6349aa7
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000228.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000228.jpg,4,3,228,fb45edf13d0f0e22c47c02acea033f33d25bd749046f5fe1396813d4f2936a5a
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000229.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000229.jpg,4,3,229,14ef5da690f1195232ebf3aa4db576ca79a3539ae1970e2fcf642a43191771c2
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000230.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000230.jpg,4,3,230,a1c4b0af6c7bc388d26b6539252451f4081f0349b7ccb3c76dca5fd232210a97
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000231.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000231.jpg,4,3,231,10d3d0652b19a80deeee0591c16ee21db4e29065dcc47521faeb94c5074ebdee
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000232.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000232.jpg,4,3,232,fe28f8070ff771ed3bd6981559b006c3c2232552f7a45f3067403ecb1a7fa9f8
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000233.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000233.jpg,4,3,233,b170709a7c5c43d6f1728861c79f8b2ade1eb8e4be164177baa927fd26b9c492
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000234.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000234.jpg,4,3,234,b1579e15c37eb0b592d3e7084fc068259d3ad2463c0c7a36f6ebdffa2c480f15
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000235.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000235.jpg,4,3,235,278eeb04d11e294a4f9f7f56556f63e8092c7391968841f0a8d6dcc14bae9da2
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000236.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000236.jpg,4,3,236,d8ed16dc487a233064ed48a90b9c9a73f186f287ddd3e46e272fe26c0edfdc30
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000237.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000237.jpg,4,3,237,d60f6262cce5e9e51a4ab9e673b38bee0fd151beb0ca784ddc26e5ae0de61544
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000238.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000238.jpg,4,3,238,06336a6536f5b58a037f079f63b08d2af3d46c437f5b2d59b7f7c6d69f03df91
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000239.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000239.jpg,4,3,239,de10fa1b5d6c369985405a0a1a3408baeac6d98c85942a6a90dac3c43c723f98
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000240.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000240.jpg,4,3,240,25290677b2501a9c706c378779d2537210409c121a65a76dea4ce4d38f591acf
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000241.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000241.jpg,4,3,241,15f3833bddc807df02b17c9e2a7d95553d9d907c8f0a7df25126c7fc20743c31
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000242.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000242.jpg,4,3,242,170527adb78ef34839ecaf515e029b5a69c1259606e9d0d85963f61a164df8d6
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000243.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000243.jpg,4,3,243,8f949df080ab964bdfb50fc5e4802fbc8dace25fa39398345e2901a8f9d96983
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000244.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000244.jpg,4,3,244,55beb1e91dab89de0edb816223a2f481d056e1f8754f000ccf70ce2ee8a7a1ad
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000245.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000245.jpg,4,3,245,66427c14d96a98e67f3176a5a42c682cbd2424584fd95a41712757b967839010
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000246.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000246.jpg,4,3,246,ef816539f3f7c0c0e49145e4cfe46f45034b1d0ddd79aefb193fdddeecb74b53
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000247.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000247.jpg,4,3,247,d9e37f4d278cb57aa85b1357fcb010f518320f95dad4a27fe32b03e6c082528f
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000248.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000248.jpg,4,3,248,c29f4a7b5fb1e66acaed195d1702e4fe0108d22e4f63a8a47f5817dea58406d8
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000249.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000249.jpg,4,3,249,a1e05d0f1dc17df9cc50bfd424272164f696e8afc6bb183fb34f9a35fc90c40d
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000250.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000250.jpg,4,3,250,d7091a458e4cf291d7780f0b1ae0ef36c38d8c181d7bf5b498e6eaef11e3b93e
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000251.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000251.jpg,4,3,251,ddff9c9434f72b8d959a5a8f53c49acb7ba9e266948760431fd47d2b47ea20d0
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000252.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000252.jpg,4,3,252,48d5c63164b28f2b491b332d736ef0118d691cfae970fa8a2fd960ff52346877
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000253.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000253.jpg,4,3,253,493acf53be81857aef00955bc505b72d95148e96dfef55dc4ff34b26f881a2c5
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000254.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000254.jpg,4,3,254,c035c868dd7d77d236e39bf3e25de09ed419f16a53b82e175a889825cc0b3e29
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000255.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000255.jpg,4,3,255,e627ec8ed5c5eae2596aa4ea45f6dc0f2efac4ccf1baeaba634e22927d23852f
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000256.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000256.jpg,4,3,256,3f00315314ac53d953d3f2f3eaa031e70b2f531b3174f78a79de0e7812ce5825
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000257.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000257.jpg,4,3,257,e20dd37a66c567b7ba216b562b61834a1001971fd4a1a7b168e0a1ce4c20ecc9
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000258.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000258.jpg,4,3,258,40a27e4bf669f869ef514629433d78b045593d297565c7ae3a08c0e4a625229a
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000259.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000259.jpg,4,3,259,fa1c6f1423b5703c63061c94cd1db946c8fbb781da5ee0d2d6e34dede4de3582
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000260.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000260.jpg,4,3,260,af7ddc9afb9c594f57eb0b0606365747cd741b8dbf5058b0d5528c446aedab75
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000261.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000261.jpg,4,3,261,a14b81ad2bd2afdb68b2e33f8c0bf2713729c3e2067f2d47d6323c212c361483
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000262.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000262.jpg,4,3,262,4ebdce38e0b5657c224167efb0565389cb9257e77aa374ae7b5b6e886ca3e78c
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000263.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000263.jpg,4,3,263,ab98f02cc31d39e3b52c9f91d5b12a00fd115fbf0a0f2be4d9f6257ff12f9221
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000264.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000264.jpg,4,3,264,3f9b6e1ab187f5258196b4fd910c9a9f540c215c31cbe0f614dff0afd39f82ff
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000265.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000265.jpg,4,3,265,7d7bd295998aa272646f4c8cadb48bb2cb12c991d548e563f03ebaf6f5417326
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000266.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000266.jpg,4,3,266,dd33bd271baafa82a93205f24c67a36cd6c3031fd53671bbf19c67c49ff3db85
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000267.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000267.jpg,4,3,267,3dc05dc8353525459b2ec8089bc5215e7b6dd67e78c54c462fca30da2c9af320
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\4_000268.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/4_000268.jpg,4,3,268,4ba9a5116ca95aed7381e91bcaff85252b288e67305c353abb6398405020232c
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\5_000001.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/5_000001.jpg,5,4,1,1cb839c2d9014c65c79ed0b375702e6dae3540087a376064a74a7500bf3f37e7
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\5_000002.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/5_000002.jpg,5,4,2,4fa2dba7dbba43df67964f8d595766f29a488407317bf973a4ad83f945f9b941
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\5_000003.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/5_000003.jpg,5,4,3,f8f0e6694d98930f98dca1a4a4fb045fde206ec3d1602e332ec46b068651bc34
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\5_000004.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/5_000004.jpg,5,4,4,59c95d4bb025ec52891ce919f069f190b868748a99265b7f21ebc8c7437ad531
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\5_000005.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/5_000005.jpg,5,4,5,22fecd61a8ddaa2b19f4f470eeda4371a563e24348a7b132b825311f45804241
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\5_000006.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/5_000006.jpg,5,4,6,a5ab12df44f4284936df68ffeb84002720874c7d5f935ce98b6299df7631fcf9
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\5_000007.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/5_000007.jpg,5,4,7,cbc7cd57236437ebc089a0aba7a8dc94e97ebd080ac3e9a075d9f86692659928
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\5_000008.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/5_000008.jpg,5,4,8,aa5283a4e24f9d76d727fa89a4e83c60a405659e0a8e7afc2a87c5fb9e31a7f8
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\5_000009.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/5_000009.jpg,5,4,9,d8427927ed603a67e491948f7edf62bf19d1e40fe3c644589957c4a664ffc5fa
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\5_000010.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/5_000010.jpg,5,4,10,e3f3b9c62694fd4d53a385109ffb3b242c5354bc720d785a6c963859ec0baa99
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\5_000011.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/5_000011.jpg,5,4,11,7a7ad6f707465263923a4e77b8e9f4ed1e3584d2515203f6e8a8662fe0387b5c
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\5_000012.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/5_000012.jpg,5,4,12,31f1508aebfdd7de492cb68fa04bf5b946b57821dd3512b0a90ee90ccfbc5e94
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\5_000013.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/5_000013.jpg,5,4,13,c65968a2267179b69e12da340fc92142095af3920bb390066bd0b3c4a3e8d667
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\5_000014.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/5_000014.jpg,5,4,14,1d6f1375a41b2cb8be249cec5d2850e2edb2f56b0912bd5b655e4e17c35009d9
