image_path,mask_path,individual_id,subset,frame_no,time_offset_s,recording_id,setting_role,sha256
datasets/id/external/sideviewcows2026/barn/images/955/955_0162.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0162.png,955,barn,162,34921463,barn_cow_0955_sess_001,query_barn,785b10cef2a364fe67d3213a9ec86a02d40d7433d3dce773a0e2b21825280ef4
datasets/id/external/sideviewcows2026/barn/images/955/955_0163.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0163.png,955,barn,163,34921463,barn_cow_0955_sess_001,query_barn,98db6670508bd7d08361ca9ce66ba7e5262d46551b4828d17370e2c4b9b3b55b
datasets/id/external/sideviewcows2026/barn/images/955/955_0164.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0164.png,955,barn,164,34921463,barn_cow_0955_sess_001,query_barn,67bec8bb0722f44bb11379b79c41090a7639d9ae35b15f78c1c3a28496f76273
datasets/id/external/sideviewcows2026/barn/images/955/955_0165.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0165.png,955,barn,165,34921463,barn_cow_0955_sess_001,query_barn,4bdac400f320a23ecc93fa2c0b70146bcb5a80d01c259213b61692a0b48903a8
datasets/id/external/sideviewcows2026/barn/images/955/955_0166.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0166.png,955,barn,166,34921463,barn_cow_0955_sess_001,query_barn,deaeae52114a8322eb1cac2d7a13f673d0a6065ec940320722147dbf013e59c0
datasets/id/external/sideviewcows2026/barn/images/955/955_0167.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0167.png,955,barn,167,34921463,barn_cow_0955_sess_001,query_barn,abc946f56d275556806d86f6657534e1f6858db964a91ea118f3ddffd734cb2e
datasets/id/external/sideviewcows2026/barn/images/955/955_0168.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0168.png,955,barn,168,34921463,barn_cow_0955_sess_001,query_barn,59fd871f89b5520ccbef7ea49882274e3c6a5479df1fb81215bde4ab7560da35
datasets/id/external/sideviewcows2026/barn/images/955/955_0169.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0169.png,955,barn,169,34921463,barn_cow_0955_sess_001,query_barn,04471022c5bfbf9747a5c2ac2d9b524af4017f6e5c56dadbeefa9c83d0e585df
datasets/id/external/sideviewcows2026/barn/images/955/955_0170.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0170.png,955,barn,170,34921463,barn_cow_0955_sess_001,query_barn,08dc2bfdd264d0b58fbb48d613f8c1fa11ed6a95919865c492626647e81e950b
datasets/id/external/sideviewcows2026/barn/images/955/955_0171.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0171.png,955,barn,171,34921463,barn_cow_0955_sess_001,query_barn,0f733bbc3b2f13376f739b45f1129193398fb42874dbc6bca789a6eedc7abb11
datasets/id/external/sideviewcows2026/barn/images/955/955_0172.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0172.png,955,barn,172,34921463,barn_cow_0955_sess_001,query_barn,a398a6925afcbc6852b594bc1b3fe9b9dec2f98d3c6e209d55457413fbcf09cc
datasets/id/external/sideviewcows2026/barn/images/955/955_0173.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0173.png,955,barn,173,34921463,barn_cow_0955_sess_001,query_barn,51d57bdb0113944219846a2a4d2337fa4be75ff007e32db2a3e5fe129bbd713f
datasets/id/external/sideviewcows2026/barn/images/955/955_0174.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0174.png,955,barn,174,34921463,barn_cow_0955_sess_001,query_barn,e4bf7b488452547c2cab83fd176d0cf8b334c6369e57c94a34eee5fff9d36fa5
datasets/id/external/sideviewcows2026/barn/images/955/955_0175.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0175.png,955,barn,175,34921463,barn_cow_0955_sess_001,query_barn,96aa24bbf639e658ac7b78a9b4f1548655b292bd77b19a020f71d3f2cb688ebf
datasets/id/external/sideviewcows2026/barn/images/955/955_0176.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0176.png,955,barn,176,34921463,barn_cow_0955_sess_001,query_barn,897278edadb2096086de99887cefd44880f404031c22dc17c9ac42415090929e
datasets/id/external/sideviewcows2026/barn/images/955/955_0177.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0177.png,955,barn,177,34921463,barn_cow_0955_sess_001,query_barn,de0171209c17f57b3a745c9bb84fb0e83ff71476aaab86defd3ba11bf794d472
datasets/id/external/sideviewcows2026/barn/images/955/955_0178.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0178.png,955,barn,178,34921463,barn_cow_0955_sess_001,query_barn,6e1c8d0e368117c4b26cad88410e6046f6823676fb189cb4ca040c081d60165c
datasets/id/external/sideviewcows2026/barn/images/955/955_0179.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0179.png,955,barn,179,34921463,barn_cow_0955_sess_001,query_barn,288f0c8a79dd4efcde81cc65412465afb5cc5d65a33088a4e7f7ed004df12563
datasets/id/external/sideviewcows2026/barn/images/955/955_0180.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0180.png,955,barn,180,34921463,barn_cow_0955_sess_001,query_barn,08182727f5a0e8a49422ff0ed6fe32920708b30f6d3d1fbdd5676cc63bee76dc
datasets/id/external/sideviewcows2026/barn/images/955/955_0181.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0181.png,955,barn,181,34921463,barn_cow_0955_sess_001,query_barn,bb8cd5677ce8c8c07e4c3a7c67dc742ae8d76324d4e5f947372fc9a865e33e6b
datasets/id/external/sideviewcows2026/barn/images/955/955_0182.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0182.png,955,barn,182,34921463,barn_cow_0955_sess_001,query_barn,3d18f41f83bb088cdf6b14aca0a9f96bd0c9a1fc637dc6620bda78fb372086bd
datasets/id/external/sideviewcows2026/barn/images/955/955_0183.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0183.png,955,barn,183,34921463,barn_cow_0955_sess_001,query_barn,f19720a841e11fd63e8c4aaab990b9c586182703b0eb72611deb59d316abbfec
datasets/id/external/sideviewcows2026/barn/images/955/955_0184.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0184.png,955,barn,184,34921463,barn_cow_0955_sess_001,query_barn,814a2f545e248f6cafeeec62e3253f57d79849e72f2110addc8d17734b8b37f7
datasets/id/external/sideviewcows2026/barn/images/955/955_0185.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0185.png,955,barn,185,34921463,barn_cow_0955_sess_001,query_barn,ae665124d2dcdd3d3280850fa95f932730fbb44fd2a75f4528a067843610192d
datasets/id/external/sideviewcows2026/barn/images/955/955_0186.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0186.png,955,barn,186,34921463,barn_cow_0955_sess_001,query_barn,9d8c8de54353ae576a16b8fedf7559e5a4d3cd7d74492c48570c9c566c88495b
datasets/id/external/sideviewcows2026/barn/images/955/955_0187.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0187.png,955,barn,187,34921463,barn_cow_0955_sess_001,query_barn,bd50c2d86ec20a0da829b451e1116553f25f1445a7e611c708fc30b347a8a468
datasets/id/external/sideviewcows2026/barn/images/955/955_0188.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0188.png,955,barn,188,34921463,barn_cow_0955_sess_001,query_barn,1f3d406932147893be09b7c0aeaa50c2103d604b7611523f29d8e3f5463a6e4b
datasets/id/external/sideviewcows2026/barn/images/955/955_0189.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0189.png,955,barn,189,34921463,barn_cow_0955_sess_001,query_barn,a37a4ec6695ff4e557076b55ce1d6d59b8ffc344d2cafaa85efe0be33b90b9ca
datasets/id/external/sideviewcows2026/barn/images/955/955_0190.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0190.png,955,barn,190,34921463,barn_cow_0955_sess_001,query_barn,62476a6598fcceb93f8e2e96ebbbe04838a22cd8eea062dc9856e9173a4b6d1e
datasets/id/external/sideviewcows2026/barn/images/955/955_0191.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0191.png,955,barn,191,34921463,barn_cow_0955_sess_001,query_barn,da73fb5f423a09cb3ab4dab69c20502aca3c249b4dab4cabc95f6649b5876a2a
datasets/id/external/sideviewcows2026/barn/images/955/955_0192.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0192.png,955,barn,192,34921463,barn_cow_0955_sess_001,query_barn,97f4f079f6c516c0014b2cf42a85dc38767f34a8c2e282fc78dea9f6717813b5
datasets/id/external/sideviewcows2026/barn/images/955/955_0193.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0193.png,955,barn,193,34921463,barn_cow_0955_sess_001,query_barn,a3b7f17a3a53746bc5a056d119e4879b442544000c4f69787c68a078fd6b3b5f
datasets/id/external/sideviewcows2026/barn/images/955/955_0194.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0194.png,955,barn,194,34921463,barn_cow_0955_sess_001,query_barn,ef28557249f166f11db48caf4673267ad61ea67385b7a488b3eda476794f9c6f
datasets/id/external/sideviewcows2026/barn/images/955/955_0195.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0195.png,955,barn,195,34921463,barn_cow_0955_sess_001,query_barn,fad370929cc524b42232b66965e31025c82eb92001a21026516230d2632e6145
datasets/id/external/sideviewcows2026/barn/images/955/955_0196.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0196.png,955,barn,196,34921463,barn_cow_0955_sess_001,query_barn,9bd13e505149de8e020e5773550a86ecfb2a0128703743955e3d657ce035da92
datasets/id/external/sideviewcows2026/barn/images/955/955_0197.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0197.png,955,barn,197,34921463,barn_cow_0955_sess_001,query_barn,0c0e075d9a01368bdf40a303cece91b97743e51b011073c9fd6abbcf1f73b120
datasets/id/external/sideviewcows2026/barn/images/955/955_0198.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0198.png,955,barn,198,34921463,barn_cow_0955_sess_001,query_barn,bd6c9b669b14b9653d87c2b429a19ec936e3ff0d9bedccfcc198790182c12304
datasets/id/external/sideviewcows2026/barn/images/955/955_0199.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0199.png,955,barn,199,34921463,barn_cow_0955_sess_001,query_barn,aae3753de0b720c852ea966e6dc698a4304deac34ed9629ebb47edc75fac11ca
datasets/id/external/sideviewcows2026/barn/images/955/955_0200.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0200.png,955,barn,200,34921463,barn_cow_0955_sess_001,query_barn,1ffef08007e56be30020a38c91ae3ef6b2dcb7dcab09f0f2612b546e25c82e20
datasets/id/external/sideviewcows2026/barn/images/955/955_0201.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0201.png,955,barn,201,34921463,barn_cow_0955_sess_001,query_barn,6107383ecd50eaa3139d43ca0658a12f360aadad7cfd2d398c266492bcc9199b
datasets/id/external/sideviewcows2026/barn/images/955/955_0202.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0202.png,955,barn,202,34921463,barn_cow_0955_sess_001,query_barn,b92512006bd73ef39363533cfcf2adc08b606304fa9b83401eff982599a9a552
datasets/id/external/sideviewcows2026/barn/images/955/955_0203.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0203.png,955,barn,203,34921463,barn_cow_0955_sess_001,query_barn,3fc054a4b6bc189d5040d197e0cc24364aab7194532dab9b96d088ca3b09975d
datasets/id/external/sideviewcows2026/barn/images/955/955_0204.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0204.png,955,barn,204,34921463,barn_cow_0955_sess_001,query_barn,d5f26e9949c62eed148ac78caed3cbb7e6d26ca43b40051476a63d978d7f5d89
datasets/id/external/sideviewcows2026/barn/images/955/955_0205.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0205.png,955,barn,205,34921463,barn_cow_0955_sess_001,query_barn,eea2d1b63f66d85d028b986e259632e555a13fa5b04c0d0c7e6d5d04e8bf0314
datasets/id/external/sideviewcows2026/barn/images/955/955_0206.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0206.png,955,barn,206,34921463,barn_cow_0955_sess_001,query_barn,e92f5de33294042057c7b9fcfc86900c427e77684c4182e97777dca75edc64de
datasets/id/external/sideviewcows2026/barn/images/955/955_0207.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0207.png,955,barn,207,34921463,barn_cow_0955_sess_001,query_barn,b8f16dd0e5444de6b8e0f036095847f99e4e56b60adbbcddde28e68d549c475a
datasets/id/external/sideviewcows2026/barn/images/955/955_0208.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0208.png,955,barn,208,34921463,barn_cow_0955_sess_001,query_barn,f9f5bdd8052dc29a1eeefe260ea1c3179d475c29084701b6338480c1af5d6f95
datasets/id/external/sideviewcows2026/barn/images/955/955_0209.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0209.png,955,barn,209,34921463,barn_cow_0955_sess_001,query_barn,5e6cf6e3c8a57553f408341a1f06584792ef8a56f06f3675962d5f408762ea74
datasets/id/external/sideviewcows2026/barn/images/955/955_0210.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0210.png,955,barn,210,34921463,barn_cow_0955_sess_001,query_barn,661a2fce24802a4dee09807149680232155437d510e08dcc4db986c777ce5dab
datasets/id/external/sideviewcows2026/barn/images/955/955_0211.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0211.png,955,barn,211,34921463,barn_cow_0955_sess_001,query_barn,d32f31ab60958d11a8bf2e6af206ec986b38a3c68d9aa9fb72f9e8de65f74e69
datasets/id/external/sideviewcows2026/barn/images/955/955_0212.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0212.png,955,barn,212,34921463,barn_cow_0955_sess_001,query_barn,e4b62b697bd1935dfdf49d922194ace4b9dff8b8c5c2e62cc7a9e74d13ea7611
datasets/id/external/sideviewcows2026/barn/images/955/955_0213.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0213.png,955,barn,213,34921463,barn_cow_0955_sess_001,query_barn,34627392d59fb3bf90ffe9718dfac6fb30fbbbc8baaabb1844fae6885b878902
datasets/id/external/sideviewcows2026/barn/images/955/955_0214.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0214.png,955,barn,214,34921463,barn_cow_0955_sess_001,query_barn,fa51d00261da761072bfd7b1425f76076122ec9c94da7ef74f2f0276016392cb
datasets/id/external/sideviewcows2026/barn/images/955/955_0215.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0215.png,955,barn,215,34921463,barn_cow_0955_sess_001,query_barn,4f66d83a81833bd0c472d7b193a97c7ef691a1b50a8e82418d0de3d278162e5c
datasets/id/external/sideviewcows2026/barn/images/955/955_0216.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0216.png,955,barn,216,34921463,barn_cow_0955_sess_001,query_barn,e4112bfd0d5393e5fc8c9a5e6edddff56018e04254f136b00307e8c5b286caf1
datasets/id/external/sideviewcows2026/barn/images/955/955_0217.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0217.png,955,barn,217,34921463,barn_cow_0955_sess_001,query_barn,b6a74465f23aaab4f1f3947f3dbf1cff701731151dc57bb7ae4f7bba101aba5c
datasets/id/external/sideviewcows2026/barn/images/955/955_0218.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0218.png,955,barn,218,34921463,barn_cow_0955_sess_001,query_barn,81aff67447e13682bddfebf542a35b5aece45d94ce955240916d06835557633c
datasets/id/external/sideviewcows2026/barn/images/955/955_0219.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0219.png,955,barn,219,34921463,barn_cow_0955_sess_001,query_barn,2ae82569738337f4f6bfce7ddd8f533a46ee709dd2baee13262c30eec7ad2844
datasets/id/external/sideviewcows2026/barn/images/955/955_0220.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0220.png,955,barn,220,34921463,barn_cow_0955_sess_001,query_barn,196ff6b488de5551b353c188ca1e52961ac072f4708d919121d69729dd9e1b36
datasets/id/external/sideviewcows2026/barn/images/955/955_0221.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0221.png,955,barn,221,34921463,barn_cow_0955_sess_001,query_barn,96fb90cf71aee1c703d9e547fa747dbb6a87229494fa1c825bd6392776998f57
datasets/id/external/sideviewcows2026/barn/images/955/955_0222.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0222.png,955,barn,222,34921463,barn_cow_0955_sess_001,query_barn,99e4503ca82567a3fcba579e2f5e9adf5c4e8bb50b50d6a60f03a91967b9599f
datasets/id/external/sideviewcows2026/barn/images/955/955_0223.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0223.png,955,barn,223,34921463,barn_cow_0955_sess_001,query_barn,544cdeb7249529e7399beb3150198d017cf417f5dffc5dc59fee752137cc8603
datasets/id/external/sideviewcows2026/barn/images/955/955_0224.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0224.png,955,barn,224,34921463,barn_cow_0955_sess_001,query_barn,ab3b65422c957e47e6c9cbba4ec0a22c7bf544172bd7fffb7d6c9be4332622cf
datasets/id/external/sideviewcows2026/barn/images/955/955_0225.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0225.png,955,barn,225,34921463,barn_cow_0955_sess_001,query_barn,d8510aaa908fb46d9db9943575350a15922680fcb11c90b053a1437852d217e7
datasets/id/external/sideviewcows2026/barn/images/955/955_0226.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0226.png,955,barn,226,34921463,barn_cow_0955_sess_001,query_barn,f1602b265eae740c7611a1403ebd4f77a46e659fc612eba6f8ee18d284212302
datasets/id/external/sideviewcows2026/barn/images/955/955_0227.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0227.png,955,barn,227,34921463,barn_cow_0955_sess_001,query_barn,654a36a4394cc25cef707c4d7ec35313b49dfa850c0d61df1ad48bca53912248
datasets/id/external/sideviewcows2026/barn/images/955/955_0228.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0228.png,955,barn,228,34921463,barn_cow_0955_sess_001,query_barn,f054cc93f27020dd446f15631dfed432d74436c8fbd489c5c13d21e96ab0ae0c
datasets/id/external/sideviewcows2026/barn/images/955/955_0229.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0229.png,955,barn,229,34921463,barn_cow_0955_sess_001,query_barn,061999651b77d5cfa21c06d9d3d75e36b74d7bb25862240fd4d9151334067b0c
datasets/id/external/sideviewcows2026/barn/images/955/955_0230.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0230.png,955,barn,230,34921463,barn_cow_0955_sess_001,query_barn,175928d693ba26af85a3c48a66a3b434ce7646ad513e38c66309dd755629109a
datasets/id/external/sideviewcows2026/barn/images/955/955_0231.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0231.png,955,barn,231,34921463,barn_cow_0955_sess_001,query_barn,7d18cfb5bd5a13de3b1a5e440617ebeab00a6864736335679c49e7a60746e1fb
datasets/id/external/sideviewcows2026/barn/images/955/955_0232.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0232.png,955,barn,232,34921463,barn_cow_0955_sess_001,query_barn,29bf43428b10fd0378cd3c7abed38ca9532cf1c568a92152e00ca6f7cf861b8d
datasets/id/external/sideviewcows2026/barn/images/955/955_0233.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0233.png,955,barn,233,34921463,barn_cow_0955_sess_001,query_barn,3f0a94583c1e2a7aede49c8128fbc9f8ae73e27a6cceed5ee7fab8737c5533cd
datasets/id/external/sideviewcows2026/barn/images/955/955_0234.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0234.png,955,barn,234,34921463,barn_cow_0955_sess_001,query_barn,874745485ac41526e30f1e5d9492c826d1e4019919e5b7ad4ce81761be1dfd19
datasets/id/external/sideviewcows2026/barn/images/955/955_0235.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0235.png,955,barn,235,34921463,barn_cow_0955_sess_001,query_barn,5e5d2103b3704063969dee465a12e1f2d67a31e3d2a65a4607fceb13019170f8
datasets/id/external/sideviewcows2026/barn/images/955/955_0236.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0236.png,955,barn,236,34921463,barn_cow_0955_sess_001,query_barn,f6e74dd7191843985b3ead0c6375031482e16c2d067174fc46703910900cf7df
datasets/id/external/sideviewcows2026/barn/images/955/955_0237.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0237.png,955,barn,237,34921463,barn_cow_0955_sess_001,query_barn,90cd48ec28003e6b14483be31974b0c929a0bc56d971033daeebc41720f38512
datasets/id/external/sideviewcows2026/barn/images/955/955_0238.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0238.png,955,barn,238,34921463,barn_cow_0955_sess_001,query_barn,1ddb30a0660687ead9cf154b7ce1ad8dcef5603baae6cf479f884d2468b4d0dd
datasets/id/external/sideviewcows2026/barn/images/955/955_0239.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0239.png,955,barn,239,34921463,barn_cow_0955_sess_001,query_barn,8f857f5f382910deccb01e63919e246975c202a45c9cc5359375169e41bb0d94
datasets/id/external/sideviewcows2026/barn/images/955/955_0240.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0240.png,955,barn,240,34921463,barn_cow_0955_sess_001,query_barn,447ef194e0aedc2e43a08d5b9066626a6b699bbfead8b7fa11cf86ecc3deaf4e
datasets/id/external/sideviewcows2026/barn/images/955/955_0241.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0241.png,955,barn,241,34921463,barn_cow_0955_sess_001,query_barn,069b9589f7bef2a89bfe9599c8eb29a820a73d60e813b0757e621ea9fb35479d
datasets/id/external/sideviewcows2026/barn/images/955/955_0242.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0242.png,955,barn,242,34921463,barn_cow_0955_sess_001,query_barn,c59f430ace678d385abfcc5b3224235603f0c2765bc601b21e4ad40a1ce127b6
datasets/id/external/sideviewcows2026/barn/images/955/955_0243.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0243.png,955,barn,243,34921463,barn_cow_0955_sess_001,query_barn,fcbc934441f9fe92a0cd2c0ec95f413fa55abe622fa38ccab3a0d25e18c8e29e
datasets/id/external/sideviewcows2026/barn/images/955/955_0244.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0244.png,955,barn,244,34921463,barn_cow_0955_sess_001,query_barn,48ccf848e5c753b7baf77960edc8f583ff312ed645344e540c09afae7abd9db8
datasets/id/external/sideviewcows2026/barn/images/955/955_0245.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0245.png,955,barn,245,34921463,barn_cow_0955_sess_001,query_barn,6b4cad6871bc6bd5c0d29c7f7922b5318c88737412165ec5d27e0c42327c1fcd
datasets/id/external/sideviewcows2026/barn/images/955/955_0246.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0246.png,955,barn,246,34921463,barn_cow_0955_sess_001,query_barn,61e15e655faa0d396b7cf9acb564b31220ad831387f7f1f80db49364c3e6c2f9
datasets/id/external/sideviewcows2026/barn/images/955/955_0247.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0247.png,955,barn,247,34921463,barn_cow_0955_sess_001,query_barn,2c6e024fee8f4f60f65854c7fb7ec1ef71168eab8b9588b470a27814cec776e5
datasets/id/external/sideviewcows2026/barn/images/955/955_0248.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0248.png,955,barn,248,34921463,barn_cow_0955_sess_001,query_barn,8ec652cf9e607db1fe92ada121352a8b2ac5c79f7132b6bb5954eea7993df1e3
datasets/id/external/sideviewcows2026/barn/images/955/955_0249.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0249.png,955,barn,249,34921463,barn_cow_0955_sess_001,query_barn,1ee4537ff468c18033d8508794bf7dc49cd0fe5d777cfae78b17e4141f8e027b
datasets/id/external/sideviewcows2026/barn/images/955/955_0250.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0250.png,955,barn,250,34921463,barn_cow_0955_sess_001,query_barn,8c1fefe6b7f95e40d93002a54d8eae8b1224385d17d7621e442ffa75524efd08
datasets/id/external/sideviewcows2026/barn/images/955/955_0251.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0251.png,955,barn,251,34921463,barn_cow_0955_sess_001,query_barn,1e31a1b50e144dca4d3dfbd49a3eba89327aa75b2b55d01e6bf9f5c6cb00b531
datasets/id/external/sideviewcows2026/barn/images/955/955_0252.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0252.png,955,barn,252,34921463,barn_cow_0955_sess_001,query_barn,261f06cbccff4a90e8e79e659083e8d12a3bf461687d13f16a180ddc57748a03
datasets/id/external/sideviewcows2026/barn/images/955/955_0253.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0253.png,955,barn,253,34921463,barn_cow_0955_sess_001,query_barn,add8b7c2a16fb17faeff82408b01ea23ce6f2166c2c94495624576ff6e500ba9
datasets/id/external/sideviewcows2026/barn/images/955/955_0254.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0254.png,955,barn,254,34921463,barn_cow_0955_sess_001,query_barn,1cc3a8e1e22420617c6866f85671cfe2cc88e9268807d065e6c2c3c3ac4f6f69
datasets/id/external/sideviewcows2026/barn/images/955/955_0255.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0255.png,955,barn,255,34921463,barn_cow_0955_sess_001,query_barn,7ff5dea3855eaaaf53289154b6af9fe261f8dbe9c01269a33ffa623d1db99945
datasets/id/external/sideviewcows2026/barn/images/955/955_0256.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0256.png,955,barn,256,34921463,barn_cow_0955_sess_001,query_barn,020410f10b35305667f351dcd74187b562d81191e52d905ccd1f4a1704d08a94
datasets/id/external/sideviewcows2026/barn/images/955/955_0257.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0257.png,955,barn,257,34921463,barn_cow_0955_sess_001,query_barn,e4295c0d7a6711ffb2e2ef9980b5f3668844d2b9086858268cfb9c12923fbec2
datasets/id/external/sideviewcows2026/barn/images/955/955_0258.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0258.png,955,barn,258,34921463,barn_cow_0955_sess_001,query_barn,39a18e08c76379e6bc387be8f56da7436d35ff9081d679688780a4bad9ff943f
datasets/id/external/sideviewcows2026/barn/images/955/955_0259.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0259.png,955,barn,259,34921463,barn_cow_0955_sess_001,query_barn,e61373334a15b0871dab7e5b2488f6036c4ccd7373ea7dcfe87e4f23e84eb1b6
datasets/id/external/sideviewcows2026/barn/images/955/955_0260.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0260.png,955,barn,260,34921463,barn_cow_0955_sess_001,query_barn,2247423dcd4b556f0ffdf90602ed106b4d46126d62c927e120e256da93b3ee4e
datasets/id/external/sideviewcows2026/barn/images/955/955_0261.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0261.png,955,barn,261,34921463,barn_cow_0955_sess_001,query_barn,3d660de4018ecb9ede428da7ef1f3554cad457739bc073cac70733b93d58e221
datasets/id/external/sideviewcows2026/barn/images/955/955_0262.jpg,datasets/id/external/sideviewcows2026/barn/masks/955/955_0262.png,955,barn,262,34921463,barn_cow_0955_sess_001,query_barn,1eb3c584cced7958e66f54dd1b74adcdda8d3294700a05c43d1bb3b1f35081a2
