image_path,label,cow_id,split
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2519_10.jpg,3.75,GS_2519,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2519_11.jpg,3.75,GS_2519,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2519_2.jpg,3.75,GS_2519,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2519_3.jpg,3.75,GS_2519,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2519_4.jpg,3.75,GS_2519,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2519_5.jpg,3.75,GS_2519,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2519_6.jpg,3.75,GS_2519,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2519_7.jpg,3.75,GS_2519,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2519_8.jpg,3.75,GS_2519,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2519_9.jpg,3.75,GS_2519,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_252_1.jpg,3.75,GS_252,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_252_2.jpg,3.75,GS_252,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_252_3.jpg,3.75,GS_252,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_252_4.jpg,3.75,GS_252,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_252_5.jpg,3.75,GS_252,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2520_1.jpg,3.75,GS_2520,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2520_2.jpg,3.75,GS_2520,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2520_3.jpg,3.75,GS_2520,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2520_4.jpg,3.75,GS_2520,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2520_5.jpg,3.75,GS_2520,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2520_6.jpg,3.75,GS_2520,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2520_7.jpg,3.75,GS_2520,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2520_8.jpg,3.75,GS_2520,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_2521_1.jpg,3.5,GS_2521,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_2521_2.jpg,3.5,GS_2521,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_2521_3.jpg,3.5,GS_2521,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_2521_4.jpg,3.5,GS_2521,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_2521_5.jpg,3.5,GS_2521,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_2521_6.jpg,3.5,GS_2521,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_2521_7.jpg,3.5,GS_2521,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_2522_1.jpg,4.25,GS_2522,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_2522_2.jpg,4.25,GS_2522,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_2522_3.jpg,4.25,GS_2522,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_2522_4.jpg,4.25,GS_2522,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_2522_5.jpg,4.25,GS_2522,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_2522_6.jpg,4.25,GS_2522,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_2522_7.jpg,4.25,GS_2522,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2523_1.jpg,4.0,GS_2523,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2523_10.jpg,4.0,GS_2523,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2523_2.jpg,4.0,GS_2523,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2523_3.jpg,4.0,GS_2523,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2523_4.jpg,4.0,GS_2523,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2523_5.jpg,4.0,GS_2523,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2523_6.jpg,4.0,GS_2523,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2523_7.jpg,4.0,GS_2523,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2523_8.jpg,4.0,GS_2523,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2523_9.jpg,4.0,GS_2523,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2524_1.jpg,3.75,GS_2524,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2524_2.jpg,3.75,GS_2524,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2524_3.jpg,3.75,GS_2524,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2524_4.jpg,3.75,GS_2524,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2524_5.jpg,3.75,GS_2524,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2524_6.jpg,3.75,GS_2524,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2524_7.jpg,3.75,GS_2524,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2524_8.jpg,3.75,GS_2524,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2525_1.jpg,3.75,GS_2525,test
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2525_2.jpg,3.75,GS_2525,test
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2525_3.jpg,3.75,GS_2525,test
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2525_4.jpg,3.75,GS_2525,test
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2525_5.jpg,3.75,GS_2525,test
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2525_6.jpg,3.75,GS_2525,test
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2526_1.jpg,4.0,GS_2526,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2526_2.jpg,4.0,GS_2526,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2526_3.jpg,4.0,GS_2526,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2526_4.jpg,4.0,GS_2526,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2526_5.jpg,4.0,GS_2526,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2526_6.jpg,4.0,GS_2526,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2527_1.jpg,4.0,GS_2527,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2527_2.jpg,4.0,GS_2527,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2527_3.jpg,4.0,GS_2527,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2527_4.jpg,4.0,GS_2527,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2527_5.jpg,4.0,GS_2527,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2527_6.jpg,4.0,GS_2527,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2527_7.jpg,4.0,GS_2527,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2527_8.jpg,4.0,GS_2527,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_2528_1.jpg,3.5,GS_2528,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_2528_10.jpg,3.5,GS_2528,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_2528_11.jpg,3.5,GS_2528,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_2528_2.jpg,3.5,GS_2528,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_2528_3.jpg,3.5,GS_2528,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_2528_4.jpg,3.5,GS_2528,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_2528_5.jpg,3.5,GS_2528,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_2528_6.jpg,3.5,GS_2528,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_2528_7.jpg,3.5,GS_2528,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_2528_8.jpg,3.5,GS_2528,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_2528_9.jpg,3.5,GS_2528,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_2529_1.jpg,3.25,GS_2529,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_2529_2.jpg,3.25,GS_2529,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_2529_3.jpg,3.25,GS_2529,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_2529_4.jpg,3.25,GS_2529,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_2529_5.jpg,3.25,GS_2529,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_2529_6.jpg,3.25,GS_2529,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_2529_7.jpg,3.25,GS_2529,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_2529_8.jpg,3.25,GS_2529,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_2529_9.jpg,3.25,GS_2529,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_253_1.jpg,4.0,GS_253,val
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_253_2.jpg,4.0,GS_253,val
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_253_3.jpg,4.0,GS_253,val
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_253_4.jpg,4.0,GS_253,val
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_253_5.jpg,4.0,GS_253,val
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_253_6.jpg,4.0,GS_253,val
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_2530_1.jpg,3.25,GS_2530,test
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_2530_10.jpg,3.25,GS_2530,test
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_2530_2.jpg,3.25,GS_2530,test
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_2530_3.jpg,3.25,GS_2530,test
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_2530_4.jpg,3.25,GS_2530,test
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_2530_5.jpg,3.25,GS_2530,test
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_2530_6.jpg,3.25,GS_2530,test
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_2530_7.jpg,3.25,GS_2530,test
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_2530_8.jpg,3.25,GS_2530,test
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_2530_9.jpg,3.25,GS_2530,test
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2531_1.jpg,4.0,GS_2531,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2531_10.jpg,4.0,GS_2531,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2531_2.jpg,4.0,GS_2531,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2531_3.jpg,4.0,GS_2531,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2531_4.jpg,4.0,GS_2531,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2531_5.jpg,4.0,GS_2531,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2531_6.jpg,4.0,GS_2531,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2531_7.jpg,4.0,GS_2531,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2531_8.jpg,4.0,GS_2531,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2531_9.jpg,4.0,GS_2531,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_2532_1.jpg,4.25,GS_2532,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_2532_2.jpg,4.25,GS_2532,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_2532_3.jpg,4.25,GS_2532,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_2532_4.jpg,4.25,GS_2532,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_2532_5.jpg,4.25,GS_2532,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_2532_6.jpg,4.25,GS_2532,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_2533_1.jpg,4.25,GS_2533,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_2534_1.jpg,3.5,GS_2534,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_2534_10.jpg,3.5,GS_2534,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_2534_11.jpg,3.5,GS_2534,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_2534_2.jpg,3.5,GS_2534,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_2534_3.jpg,3.5,GS_2534,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_2534_4.jpg,3.5,GS_2534,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_2534_5.jpg,3.5,GS_2534,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_2534_6.jpg,3.5,GS_2534,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_2534_7.jpg,3.5,GS_2534,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_2534_8.jpg,3.5,GS_2534,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_2534_9.jpg,3.5,GS_2534,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2535_1.jpg,3.75,GS_2535,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2535_2.jpg,3.75,GS_2535,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2535_3.jpg,3.75,GS_2535,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2535_4.jpg,3.75,GS_2535,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2535_5.jpg,3.75,GS_2535,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2535_6.jpg,3.75,GS_2535,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2535_7.jpg,3.75,GS_2535,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2535_8.jpg,3.75,GS_2535,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2536_1.jpg,3.75,GS_2536,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2536_2.jpg,3.75,GS_2536,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2536_3.jpg,3.75,GS_2536,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2536_4.jpg,3.75,GS_2536,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2536_5.jpg,3.75,GS_2536,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2536_6.jpg,3.75,GS_2536,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2536_7.jpg,3.75,GS_2536,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2536_8.jpg,3.75,GS_2536,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2537_1.jpg,3.75,GS_2537,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2537_2.jpg,3.75,GS_2537,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2537_3.jpg,3.75,GS_2537,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2537_4.jpg,3.75,GS_2537,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2537_5.jpg,3.75,GS_2537,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2537_6.jpg,3.75,GS_2537,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2538_1.jpg,3.75,GS_2538,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2538_2.jpg,3.75,GS_2538,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2538_3.jpg,3.75,GS_2538,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2538_4.jpg,3.75,GS_2538,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2538_5.jpg,3.75,GS_2538,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2538_6.jpg,3.75,GS_2538,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2538_7.jpg,3.75,GS_2538,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2539_1.jpg,3.75,GS_2539,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2539_2.jpg,3.75,GS_2539,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2539_3.jpg,3.75,GS_2539,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2539_4.jpg,3.75,GS_2539,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2539_5.jpg,3.75,GS_2539,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2539_6.jpg,3.75,GS_2539,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_2539_7.jpg,3.75,GS_2539,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_254_1.jpg,4.25,GS_254,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_254_2.jpg,4.25,GS_254,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_254_3.jpg,4.25,GS_254,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_254_4.jpg,4.25,GS_254,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_254_5.jpg,4.25,GS_254,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_254_6.jpg,4.25,GS_254,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2540_1.jpg,4.0,GS_2540,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2540_2.jpg,4.0,GS_2540,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2540_3.jpg,4.0,GS_2540,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2540_4.jpg,4.0,GS_2540,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2540_5.jpg,4.0,GS_2540,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2540_6.jpg,4.0,GS_2540,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2541_1.jpg,4.0,GS_2541,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2541_2.jpg,4.0,GS_2541,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2541_3.jpg,4.0,GS_2541,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2541_4.jpg,4.0,GS_2541,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2541_5.jpg,4.0,GS_2541,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_2541_6.jpg,4.0,GS_2541,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_2542_1.jpg,4.25,GS_2542,test
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_2542_2.jpg,4.25,GS_2542,test
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_2542_3.jpg,4.25,GS_2542,test
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_2542_4.jpg,4.25,GS_2542,test
