image_path,filename,class_id,bcs_score,session_id,session_tag,cow_id,cow_number,frame_number,file_size_bytes,sha256
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/21_DGE.tif,21_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,21,150800,7364a5a4b336d8354d05aec9f9edc2c25a0322be3857adcebeef528fb466068d
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/22_DGE.tif,22_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,22,150800,205e62365c918e7e1d4d1ba017e9e62b3bbd613a0a7100d3d603929c5021495f
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/23_DGE.tif,23_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,23,150800,f95a2a49c52d11b2bd656c6f1e057306297ec4a8933ee2fa3cc9aa17941b4729
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/24_DGE.tif,24_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,24,150800,ff4f09c7f8a4b6b0e402ec3c05fd6804cbf307044e582ab4a9600306edcbcf94
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/25_DGE.tif,25_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,25,150800,579cb6cdab563966e5efa69b8bc104ea22a1281b0fda58558778ea421c12f34a
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/26_DGE.tif,26_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,26,150800,506c4533ce73ff7cb9a1e61169a8036a58a08dd0ebb58fc21b035f23c7dcae23
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/27_DGE.tif,27_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,27,150800,708480d5e3d2595029aef5bb4a0e334a23229972312abdd2c6f6eef53affff86
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/28_DGE.tif,28_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,28,150800,aab2866e9ce8f7d7b8c46dc0d0b236c3220205592a95444505141046069ee852
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/29_DGE.tif,29_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,29,150800,29b877af3d8db532d97a3c16fbc8ba5fe349a140bf963ccfe5ee54f8b83fc95a
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/30_DGE.tif,30_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,30,150800,2507f5fc7b9a5a9047ba66beb25ce2d00cbd86d97b90336e3a3696fec7703966
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/31_DGE.tif,31_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,31,150800,4ee99b5ee557dc4b4435cd35652588fe0ea63e1e5a65165f4a8ba6202b02b323
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/32_DGE.tif,32_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,32,150800,a74b8d0fecf1b7440df09875f5ac0da478a0180f0eb839b962dc6b50654d24d0
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/33_DGE.tif,33_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,33,150800,f3522b71da10a97111579612c5befacf6862ce5c09cea18841f0f9a18f0e0cc8
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/34_DGE.tif,34_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,34,150800,1fdd95b7202387bc1560b0a4dd8778706991f65f76d19ccd4fba9e55b33d3ccf
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/35_DGE.tif,35_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,35,150800,bd06eef4e773e40fd4c348d71055b7bf432b8ce3f7daad789ecd2cfc8a199f25
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/36_DGE.tif,36_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,36,150800,603e3476901367b88662c50d466b10d1ea88d4e2978fede6449d8abeec592ccf
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/37_DGE.tif,37_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,37,150800,99dda380f9b35e4c57646d76e5d10e301cf743014f56966d596cc461076c77dd
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/38_DGE.tif,38_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,38,150800,fd54ea721773b753c0a0c2283462b8ff1e437d251f6d5d87a8ad504c8906742c
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/39_DGE.tif,39_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,39,150800,20a5444ce979fc6fa96c629da81230f637ea370989f91d10e917de9314867ca3
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/40_DGE.tif,40_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,40,150800,f970599473212fd52e7d4939cbb62b6d06ed332306a697b4db60f8ae38018cb8
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/41_DGE.tif,41_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,41,150800,653a66a303ee588cbdd9d5b0369869971d50a0a9164930cc193f0007041d2a35
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/42_DGE.tif,42_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,42,150800,972db0219a43362fc364e5e49544bb91dbc752a8d6b1abf4fa80adebaf68ae20
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/43_DGE.tif,43_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,43,150800,847f104378a7b07d4e6006e406acfba122473bffa406866217577cd7eac0d4fb
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/44_DGE.tif,44_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,44,150800,427a59bfabc14cda31f34c7b44f6e65866cea636ec4fe0daad6163ea3388f1f0
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/45_DGE.tif,45_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,45,150800,dc552c6e9c8a729cce4b38085fc998a20c5b8431d206e571a6aed6923eebc41c
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/46_DGE.tif,46_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,46,150800,45856e945f459054edfd533ea035562c3738acc6986396a55746017b2b049b00
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/47_DGE.tif,47_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,47,150800,020e0ae8fcb63e29f3ca5daf487da38583bb6e0a0c23a2b2f9ae3237d6b21e71
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/48_DGE.tif,48_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,48,150800,4cb9fd53e08f6159800ff94be4845229625be78dda9fababaab9d0ee293b24d0
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/49_DGE.tif,49_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,49,150800,c0fb01eaa73f78c69d22aed847aae0188c90dd12ea493aa808df68e65a5af2df
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/50_DGE.tif,50_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,50,150800,b77a9de11a307dadf92cd1abf34e83238b37977a7c70443ceb676c45e2c008c6
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/51_DGE.tif,51_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,51,150800,2b7322079f5c187b04b3a2f768d46d8a408871600a67dc8525b431ece6e7ae58
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/52_DGE.tif,52_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,52,150800,6cd5764783779a222b4a93444d5a2bb31d49610dae8fbd2e1e82f328ccd89709
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/53_DGE.tif,53_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,53,150800,eec18d7c7897e0878477fd0edc5252ea0ebda8a71b9853eec787445d3c07d583
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/54_DGE.tif,54_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,54,150800,90756d39befd55a595fa221acc014d15cd95a451f9182c92a2c418439cdb021a
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/55_DGE.tif,55_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,55,150800,ebd4141317dfa8e3d0436c0df497b5e4cd4f252035023d4a2faeb374e962cd4a
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/56_DGE.tif,56_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,56,150800,dabaf5b9088eecfaea93952820be3221c372023e67e6191f604ea6e7a36a7ca4
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/57_DGE.tif,57_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,57,150800,72893fcd03b1b459a754aa57f0ee6f8adbe365c01acaf3acdca450ab749ad034
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/58_DGE.tif,58_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,58,150800,5c9162d21431dab607aa4de8a8830e37303803a2d9da40e86b633a11377c0d79
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/59_DGE.tif,59_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,59,150800,dc133fb2a4e3d78adaf58278835813fabf5dedc0fab0b934a3d93c2bb569027c
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/60_DGE.tif,60_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,60,150800,8a8242d8ac6bbb2147ff516e69c4d1e499b93dd1a8b8660b44b91f19eaac2e5a
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/61_DGE.tif,61_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,61,150800,2cb79df3d39bd3f297742bf00ee38eb39935f604a647765bfc871110261b196b
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/62_DGE.tif,62_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,62,150800,435c7305f97106e54b62acbed2adb6ddf52d0300c25166c97942f4579baee9e0
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/63_DGE.tif,63_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,63,150800,c929129c571fea75540e48477d30c9fb57a2609517b7b10150708b7bd9592e31
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/64_DGE.tif,64_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,64,150800,e5cfcfb05f1113d23c1fb21c29e107f843b7ee9fa76045a243e45d76874be767
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/65_DGE.tif,65_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,65,150800,eea5e9fd4ac4b96d7a69e89578aa6a9c1f7be0eb459ff115290df7cee14aace4
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/66_DGE.tif,66_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,66,150800,688d815a96c6aa765067ba5d2f23c043195b397dff25720cb2828449ae679f2e
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/67_DGE.tif,67_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,67,150800,411eed85fb981b376fc83f0bd3904cb2c12b012f0ab4c93907441dc8171cc5cd
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/68_DGE.tif,68_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,68,150800,7ba89612c7270e456b23a7bcc8c01e18e0da9b73bdacf1835b891b15189e6fd8
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/69_DGE.tif,69_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,69,150800,36246c814c3668609b17cb6b4fcd1d0ed47152d4de0f008f0e3a2a94e290d000
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/70_DGE.tif,70_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,70,150800,1ee0fc11bdadf2fc01d9464e1ef2e05a6c6f1c5fbd80f63b146588109ca77098
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/71_DGE.tif,71_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,71,150800,55d88b8c983cb65ada92bc72d2b78e961a34867a1de2eee0ed45de16b4550b1d
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/72_DGE.tif,72_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,72,150800,87f79d69b859b54005de6c6df56d43c76ae7e9b45fb8a7eb07745e0fcaac4b9c
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/73_DGE.tif,73_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,73,150800,4feeaa8dde181c890eb8e29db78a78d39f513b5f835e4295d3eacadfd930d7f2
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/74_DGE.tif,74_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,74,150800,64ff1c5a7d4b624ec4ad2430cda79303369abc5010b925424c2c64d09842e855
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/75_DGE.tif,75_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,75,150800,90a517a65209ca181641d814ce048c68ccb62bbb68870ef30d95ed98128f9316
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/76_DGE.tif,76_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,76,150800,9e6c7009a7f7cce01eb635f0d0fe875729ac2e9adef37b67a6b98e8e3b560ae5
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/77_DGE.tif,77_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,77,150800,a8389899264b8fd75fbf350c053d53c12832dbbd85dbd98d920a8be0b3119efb
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/78_DGE.tif,78_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,78,150800,0efdce78ccbf6c7dde6a6f64ab133b73caa1dc5cc4ec097b36904c22c6f4c712
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/79_DGE.tif,79_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,79,150800,5f4d914f9639df9b1972035706ae517910a1b48328890113189eccae1f5d6bfc
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/80_DGE.tif,80_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,80,150800,79dfb0e5ad4302b545587e735ef63267578a69e401993cf35db8b1c69be13c96
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/81_DGE.tif,81_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,81,150800,3cf8ebbeb6f0d2a7c53f5bb61cdbcced93b9408c092d649ea648f51c024470d5
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/82_DGE.tif,82_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,82,150800,1cb0f7c60fc58b8ed54150a9e64aff2f1d58bb8e0328869ad9e04e9298d19680
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/83_DGE.tif,83_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,83,150800,b94648222b89d5e6271e81cf3e5c14d1a5127f9e7169c49924c645a6e8106b3f
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/84_DGE.tif,84_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,84,150800,2544f9d0c71a5922f0d7cd0a51762165946c9979a69b22af7f3a3318117b0474
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/85_DGE.tif,85_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,85,150800,ff79e385e9ba6df6546386027714de79fe9da1d9832bc11e0d224cd257d5c6d2
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/86_DGE.tif,86_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,86,150800,4725c3e4bdb65d3867415258f34639fe1a2cb15ebde0bcb7e38ccb6f72e366bd
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/87_DGE.tif,87_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,87,150800,20b32b03ad0fbd534b216eff79829775b67b2bd9d4c09eb21e1448fb6d66f750
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/88_DGE.tif,88_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,88,150800,2059945e206f0f480e7bdb852a6e7236e62eb20e1fe80f4ac0b986e91c1f3a34
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/89_DGE.tif,89_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,89,150800,5d086fa7ef66f38ba1671cdbf5078caba2b96dfddab1456b819b219dde8b6d96
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/90_DGE.tif,90_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,90,150800,cedf2d6cf35b3897fa5a3e1229c7ca463dd746d0cb5ca6a6deb2d9852808e103
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/91_DGE.tif,91_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,91,150800,d5b991d20daf7a8795af47bf73f733fa7086fb83e6fa59135172ae747e472d45
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/92_DGE.tif,92_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,92,150800,7b1e7fbc28048757ad4cd583760832cefc7ac8cb539473ed313caf53621c9c50
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/93_DGE.tif,93_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,93,150800,be8ca2fcf0da3dd15abe1524d51bb7d810ab2852ef64f19ad745f8d5eef1301f
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/94_DGE.tif,94_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,94,150800,245b31ffa5ae5cb719ff03a49cc269006d23c92199c696a08dfa6d02da0276d9
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/95_DGE.tif,95_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,95,150800,9d87135a1b1a743b7ecb8b957a0a119a33118bcd0e8b06052fea5bdc6bcf3a24
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/96_DGE.tif,96_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,96,150800,aea94d64d01d65e874ba0c1ca2bbabb8463cb4310469ea6b03fd905ecb38c0eb
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/97_DGE.tif,97_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,97,150800,bebed02be3eb945b77608f484173db85b747568b59a253e9230b1e3fd4fe7db0
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/98_DGE.tif,98_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,98,150800,71fe29d7bb4349fdf8cc0e83b2025ebc10d101d6f21e48f4d115b1e895f74f1f
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/99_DGE.tif,99_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,99,150800,8cbd22ff7db9038fe1ed719a7179f5a091ed3ac701e4ead6a479ff0c22acc9a0
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/100_DGE.tif,100_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,100,150800,72bf8024834b67ded1d18c2a0e0058068182824a6d919709bbf6a5b0eec3081e
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/101_DGE.tif,101_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,101,150800,a4e98bcd7fef475939366e350c5822cc44437388cd0a7576b056d5356cded27e
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/102_DGE.tif,102_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,102,150800,4c29670501f0c712c9ed8ed0a8a58ea63da71157a5dbbd89b7cdfec88c5c214b
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/103_DGE.tif,103_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,103,150800,b1f6c0ce12a38d971bb5656ea32907066aa09123f84f5046c040fd0d3cf7dc4d
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/104_DGE.tif,104_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,104,150800,06270ad63169815ddb3a97133d94426610ff424bc19ca4be7a36071ae925dda9
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/105_DGE.tif,105_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,105,150800,ed0a45f67867c3da9df2f179fbb5de18f36c2d73ba965c75e4ecc793fe1cb8c1
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/106_DGE.tif,106_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,106,150800,f308cc3f506101d5d90027ea9be1b1709cd47e11a2678a2fc9ecd3d3b772f3e1
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/107_DGE.tif,107_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,107,150800,4e9d332039bd9c7a85663716e1b739112565d984c34d2847a3c534dc681f4fd1
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/108_DGE.tif,108_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,108,150800,797587fd16b1f4de1389a7a3ca8e412cb9e30079af13de8cf8cc245372179580
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/109_DGE.tif,109_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,109,150800,b0873ecb226c831fe8c256034a8bd09f1ae21ef6ae5d910347246eb76f289af5
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/110_DGE.tif,110_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,110,150800,b60079689c7b1a41742b60de9bfedfef355064357410c5b47693fcd85c9c701d
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/111_DGE.tif,111_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,111,150800,702bf11a897277f8d96902a8ae11b8ab0a75027695a67c83224467db8e816b49
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/112_DGE.tif,112_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,112,150800,d6bcbc60e9b4559db7e106a5924ce36791c9e6a22b349b9fe81903da9aa7d6e1
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/113_DGE.tif,113_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,113,150800,d078b4f4d98a6c53c24b0d05390cb4cf6ce7e430e822fdf0f0534115b7edb497
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/114_DGE.tif,114_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,114,150800,ba8fac6c51c290f8908c18f0cda486e883ade1dcf9521820dd2aa687eb6ed36f
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/115_DGE.tif,115_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,115,150800,a16a440351371711d0103e6e065474fb990712ab0da9a4c5d678f9c29e8c226d
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/116_DGE.tif,116_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,116,150800,31433d04cf6696e0555a7b4c4fa1b8eed61b9b4c48f762b789ef9cafc88d42bb
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/117_DGE.tif,117_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,117,150800,a2cda501836b7cb64b9736e39204072cd96788824f9b96f28ceef943ab49256f
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/118_DGE.tif,118_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,118,150800,025c276669baad0eb80481442dab041d754368ab961870716d4b0db480888be3
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/119_DGE.tif,119_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,119,150800,14ed536769325fe38d28d10540672431f2afe52de6ad611e87997ef6c1c5ba95
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/120_DGE.tif,120_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,120,150800,14171266d0ef91cf22920761766ca272f98c35b7825abcbcbee461ac8a323eaf
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/121_DGE.tif,121_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,121,150800,f6e44f040ece1fa2743218dbe790f4a0bb94567e15d6e66229b81aa9b1d9a727
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/122_DGE.tif,122_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,122,150800,5f1885cab961a57560b5e4e154a7732abb9c3336f92f59da6dd1398269135d4d
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/123_DGE.tif,123_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,123,150800,7dd0840f3e0f604b55145e3bae17699a49b98647c3abbf316aae135abc035856
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/124_DGE.tif,124_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,124,150800,ee61b93fa3fab9b4227ef55fab249d8f2df4a4cfe099ef99a0b4de6e3753581c
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/125_DGE.tif,125_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,125,150800,146715d57e7faf2b8644f600954de5daa7ffe01dad6c4bb62b02acdc808b83d5
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/126_DGE.tif,126_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,126,150800,e7cbd9f238c7ad3efb42d5e39f199a32fb6a64684d26fcf36f5d89027a2e99da
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/127_DGE.tif,127_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,127,150800,e7cbd9f238c7ad3efb42d5e39f199a32fb6a64684d26fcf36f5d89027a2e99da
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/128_DGE.tif,128_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,128,150800,94c342660ceee8d984d754674a321457b40e034c82eb5985a4a55bbd180aef94
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/129_DGE.tif,129_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,129,150800,029ee9fb2d5255be42bfea5ea8f6f2034eee6a1ac1925bcff4b2e4ea91789f86
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/130_DGE.tif,130_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,130,150800,821676a43920bbb51969f31d2b2eee6e4fe18d5fde7b84e10615e026f3034280
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/4/Cow_9/131_DGE.tif,131_DGE.tif,4,4.0,Cow_9,main,Cow_9,9,131,150800,8125a0b715bb44f4d7d160357b285d5fb7d4ff3ac047d277f448135f3791c0b7
