sample_id,dataset,category_or_subset,image_path,model_name,detection_idx,num_detections,detection_status,box_x1,box_y1,box_x2,box_y2,confidence,inference_time_ms,image_width,image_height
sample_0023,ScienceDB,BCS_4.0,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1981_1.jpg,FasterRCNN_v2,1,2,detected,226.68,20.96,635.85,574.88,0.9997,485.83,1024,576
sample_0023,ScienceDB,BCS_4.0,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1981_1.jpg,FasterRCNN_v2,2,2,detected,508.25,0.19,636.93,139.15,0.8542,485.83,1024,576
sample_0023,ScienceDB,BCS_4.0,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1981_1.jpg,RT-DETR-L,1,10,detected,234.1,0.89,639.23,571.0,0.9565,92.56,1024,576
sample_0023,ScienceDB,BCS_4.0,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1981_1.jpg,RT-DETR-L,2,10,detected,503.89,-0.26,639.63,143.11,0.5866,92.56,1024,576
sample_0023,ScienceDB,BCS_4.0,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1981_1.jpg,RT-DETR-L,3,10,detected,0.08,409.21,71.24,558.31,0.5169,92.56,1024,576
sample_0023,ScienceDB,BCS_4.0,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1981_1.jpg,RT-DETR-L,4,10,detected,4.65,305.7,150.44,497.97,0.4676,92.56,1024,576
sample_0023,ScienceDB,BCS_4.0,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1981_1.jpg,RT-DETR-L,5,10,detected,355.05,25.11,422.97,172.6,0.4372,92.56,1024,576
sample_0023,ScienceDB,BCS_4.0,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1981_1.jpg,RT-DETR-L,6,10,detected,333.35,114.03,378.06,213.68,0.3821,92.56,1024,576
sample_0023,ScienceDB,BCS_4.0,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1981_1.jpg,RT-DETR-L,7,10,detected,274.81,112.68,375.84,219.11,0.3447,92.56,1024,576
sample_0023,ScienceDB,BCS_4.0,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1981_1.jpg,RT-DETR-L,8,10,detected,0.23,214.23,28.1,332.04,0.3049,92.56,1024,576
sample_0023,ScienceDB,BCS_4.0,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1981_1.jpg,RT-DETR-L,9,10,detected,274.31,141.77,353.58,217.71,0.2771,92.56,1024,576
sample_0023,ScienceDB,BCS_4.0,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1981_1.jpg,RT-DETR-L,10,10,detected,648.73,1.59,891.35,196.34,0.269,92.56,1024,576
sample_0024,ScienceDB,BCS_4.0,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_853_2.jpg,YOLOv8s,1,1,detected,199.75,42.88,799.42,569.64,0.2565,23.45,1024,576
sample_0024,ScienceDB,BCS_4.0,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_853_2.jpg,FasterRCNN_v2,1,3,detected,161.2,42.18,808.16,576.0,0.9659,486.92,1024,576
sample_0024,ScienceDB,BCS_4.0,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_853_2.jpg,FasterRCNN_v2,2,3,detected,9.75,4.73,380.43,576.0,0.4744,486.92,1024,576
sample_0024,ScienceDB,BCS_4.0,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_853_2.jpg,FasterRCNN_v2,3,3,detected,626.53,2.07,1013.45,574.79,0.4117,486.92,1024,576
sample_0024,ScienceDB,BCS_4.0,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_853_2.jpg,RT-DETR-L,1,3,detected,173.93,41.09,805.57,575.85,0.945,94.92,1024,576
sample_0024,ScienceDB,BCS_4.0,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_853_2.jpg,RT-DETR-L,2,3,detected,0.6,3.61,263.2,578.53,0.2924,94.92,1024,576
sample_0024,ScienceDB,BCS_4.0,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_853_2.jpg,RT-DETR-L,3,3,detected,-0.26,0.52,1023.73,576.51,0.2525,94.92,1024,576
sample_0025,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_500_2.jpg,YOLOv8s,0,0,no_detection,,,,,,22.73,1024,576
sample_0025,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_500_2.jpg,FasterRCNN_v2,1,1,detected,263.35,26.66,810.78,570.23,0.4818,487.6,1024,576
sample_0025,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_500_2.jpg,RT-DETR-L,1,1,detected,267.69,0.01,795.12,576.0,0.7933,94.66,1024,576
sample_0026,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1144_8.jpg,YOLOv8s,1,1,detected,495.56,10.01,887.9,556.84,0.8347,22.84,1024,576
sample_0026,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1144_8.jpg,FasterRCNN_v2,1,2,detected,490.38,9.31,894.35,565.92,0.996,487.0,1024,576
sample_0026,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1144_8.jpg,FasterRCNN_v2,2,2,detected,366.34,422.0,640.89,571.57,0.8106,487.0,1024,576
sample_0026,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1144_8.jpg,RT-DETR-L,1,9,detected,486.49,0.85,887.24,570.67,0.9625,93.0,1024,576
sample_0026,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1144_8.jpg,RT-DETR-L,2,9,detected,365.01,435.46,633.42,575.23,0.7166,93.0,1024,576
sample_0026,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1144_8.jpg,RT-DETR-L,3,9,detected,905.84,0.3,978.05,163.75,0.5479,93.0,1024,576
sample_0026,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1144_8.jpg,RT-DETR-L,4,9,detected,462.02,398.3,576.65,463.8,0.4513,93.0,1024,576
sample_0026,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1144_8.jpg,RT-DETR-L,5,9,detected,333.3,0.14,396.17,51.72,0.4224,93.0,1024,576
sample_0026,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1144_8.jpg,RT-DETR-L,6,9,detected,715.58,0.31,804.54,70.93,0.3241,93.0,1024,576
sample_0026,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1144_8.jpg,RT-DETR-L,7,9,detected,463.63,398.95,635.78,547.32,0.2858,93.0,1024,576
sample_0026,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1144_8.jpg,RT-DETR-L,8,9,detected,794.34,0.1,842.82,103.65,0.2699,93.0,1024,576
sample_0026,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1144_8.jpg,RT-DETR-L,9,9,detected,476.09,0.07,521.71,57.99,0.2504,93.0,1024,576
sample_0027,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_2916_4.jpg,YOLOv8s,0,0,no_detection,,,,,,21.55,1024,576
sample_0027,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_2916_4.jpg,FasterRCNN_v2,0,0,no_detection,,,,,,487.34,1024,576
sample_0027,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_2916_4.jpg,RT-DETR-L,0,0,no_detection,,,,,,93.88,1024,576
sample_0028,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_682_4.jpg,YOLOv8s,1,3,detected,367.44,0.32,825.5,567.83,0.9099,22.79,1024,576
sample_0028,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_682_4.jpg,YOLOv8s,2,3,detected,832.97,147.92,1009.1,543.84,0.6375,22.79,1024,576
sample_0028,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_682_4.jpg,YOLOv8s,3,3,detected,666.23,345.43,949.67,571.28,0.5414,22.79,1024,576
sample_0028,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_682_4.jpg,FasterRCNN_v2,1,4,detected,347.77,0.26,861.5,576.0,0.9867,487.2,1024,576
sample_0028,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_682_4.jpg,FasterRCNN_v2,2,4,detected,0.0,3.3,151.03,243.84,0.8514,487.2,1024,576
sample_0028,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_682_4.jpg,FasterRCNN_v2,3,4,detected,586.09,17.26,992.25,576.0,0.5281,487.2,1024,576
sample_0028,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_682_4.jpg,FasterRCNN_v2,4,4,detected,702.2,165.46,1012.41,563.13,0.2593,487.2,1024,576
sample_0028,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_682_4.jpg,RT-DETR-L,1,7,detected,368.07,-0.69,833.52,575.08,0.9665,94.04,1024,576
sample_0028,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_682_4.jpg,RT-DETR-L,2,7,detected,663.02,168.07,1022.84,572.73,0.9181,94.04,1024,576
sample_0028,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_682_4.jpg,RT-DETR-L,3,7,detected,0.44,0.89,171.39,550.91,0.5898,94.04,1024,576
sample_0028,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_682_4.jpg,RT-DETR-L,4,7,detected,0.25,0.49,152.61,196.12,0.413,94.04,1024,576
sample_0028,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_682_4.jpg,RT-DETR-L,5,7,detected,-0.15,0.25,153.66,301.93,0.3883,94.04,1024,576
sample_0028,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_682_4.jpg,RT-DETR-L,6,7,detected,-0.28,286.26,170.34,548.6,0.267,94.04,1024,576
sample_0028,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_682_4.jpg,RT-DETR-L,7,7,detected,928.44,70.23,1003.36,182.8,0.2577,94.04,1024,576
sample_0029,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1201_1.jpg,YOLOv8s,1,2,detected,427.89,2.19,915.11,570.85,0.7379,23.16,1024,576
sample_0029,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1201_1.jpg,YOLOv8s,2,2,detected,0.14,48.47,57.38,214.25,0.3816,23.16,1024,576
sample_0029,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1201_1.jpg,FasterRCNN_v2,1,8,detected,0.0,47.43,55.89,250.9,0.9749,487.08,1024,576
sample_0029,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1201_1.jpg,FasterRCNN_v2,2,8,detected,26.64,6.15,131.46,228.29,0.9074,487.08,1024,576
sample_0029,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1201_1.jpg,FasterRCNN_v2,3,8,detected,406.14,8.4,912.3,574.05,0.874,487.08,1024,576
sample_0029,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1201_1.jpg,FasterRCNN_v2,4,8,detected,87.33,13.05,271.29,405.82,0.709,487.08,1024,576
sample_0029,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1201_1.jpg,FasterRCNN_v2,5,8,detected,19.39,84.06,82.89,231.04,0.551,487.08,1024,576
sample_0029,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1201_1.jpg,FasterRCNN_v2,6,8,detected,23.68,3.44,243.64,242.94,0.5191,487.08,1024,576
sample_0029,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1201_1.jpg,FasterRCNN_v2,7,8,detected,39.47,0.74,257.29,126.14,0.3087,487.08,1024,576
sample_0029,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1201_1.jpg,FasterRCNN_v2,8,8,detected,0.34,5.42,93.39,173.65,0.2758,487.08,1024,576
sample_0029,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1201_1.jpg,RT-DETR-L,1,8,detected,419.63,-0.27,903.53,575.11,0.9551,94.01,1024,576
sample_0029,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1201_1.jpg,RT-DETR-L,2,8,detected,1.67,-0.46,264.6,228.47,0.5777,94.01,1024,576
sample_0029,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1201_1.jpg,RT-DETR-L,3,8,detected,0.15,0.7,86.74,228.9,0.5077,94.01,1024,576
sample_0029,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1201_1.jpg,RT-DETR-L,4,8,detected,333.31,0.31,398.12,52.24,0.3628,94.01,1024,576
sample_0029,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1201_1.jpg,RT-DETR-L,5,8,detected,178.18,0.34,267.48,97.56,0.3313,94.01,1024,576
sample_0029,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1201_1.jpg,RT-DETR-L,6,8,detected,7.18,0.39,148.38,229.29,0.3047,94.01,1024,576
sample_0029,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1201_1.jpg,RT-DETR-L,7,8,detected,787.68,193.9,1025.21,575.07,0.2734,94.01,1024,576
sample_0029,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1201_1.jpg,RT-DETR-L,8,8,detected,45.52,-0.09,264.39,135.26,0.2675,94.01,1024,576
sample_0030,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_801_2.jpg,YOLOv8s,0,0,no_detection,,,,,,21.74,1024,576
sample_0030,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_801_2.jpg,FasterRCNN_v2,1,1,detected,236.59,12.15,917.76,570.59,0.2969,485.92,1024,576
sample_0030,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_801_2.jpg,RT-DETR-L,1,4,detected,75.64,-0.16,869.29,575.83,0.6827,94.88,1024,576
sample_0030,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_801_2.jpg,RT-DETR-L,2,4,detected,593.44,-0.08,1024.08,575.92,0.3549,94.88,1024,576
sample_0030,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_801_2.jpg,RT-DETR-L,3,4,detected,0.2,0.13,1024.18,576.13,0.2946,94.88,1024,576
sample_0030,ScienceDB,BCS_4.25,D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_801_2.jpg,RT-DETR-L,4,4,detected,185.06,0.46,1024.47,576.2,0.2508,94.88,1024,576
sample_0031,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690305476_12-17-56_2_2.jpg,YOLOv8s,0,0,no_detection,,,,,,35.95,385,234
sample_0031,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690305476_12-17-56_2_2.jpg,FasterRCNN_v2,1,1,detected,149.8,0.84,385.0,232.18,0.439,496.36,385,234
sample_0031,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690305476_12-17-56_2_2.jpg,RT-DETR-L,0,0,no_detection,,,,,,93.92,385,234
sample_0032,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690315496_15-04-56_3_2.jpg,YOLOv8s,0,0,no_detection,,,,,,24.18,427,254
sample_0032,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690315496_15-04-56_3_2.jpg,FasterRCNN_v2,1,5,detected,103.34,0.55,409.1,234.47,0.6426,500.72,427,254
sample_0032,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690315496_15-04-56_3_2.jpg,FasterRCNN_v2,2,5,detected,291.54,0.0,427.0,115.92,0.5986,500.72,427,254
sample_0032,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690315496_15-04-56_3_2.jpg,FasterRCNN_v2,3,5,detected,145.66,0.0,407.62,133.86,0.3827,500.72,427,254
sample_0032,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690315496_15-04-56_3_2.jpg,FasterRCNN_v2,4,5,detected,69.02,0.14,322.83,90.37,0.34,500.72,427,254
sample_0032,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690315496_15-04-56_3_2.jpg,FasterRCNN_v2,5,5,detected,250.58,129.94,426.49,252.38,0.3219,500.72,427,254
sample_0032,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690315496_15-04-56_3_2.jpg,RT-DETR-L,0,0,no_detection,,,,,,94.02,427,254
sample_0033,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690294961_09-22-41_13_1.jpg,YOLOv8s,0,0,no_detection,,,,,,36.49,534,171
sample_0033,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690294961_09-22-41_13_1.jpg,FasterRCNN_v2,1,4,detected,419.66,63.43,533.97,132.87,0.8103,350.2,534,171
sample_0033,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690294961_09-22-41_13_1.jpg,FasterRCNN_v2,2,4,detected,241.86,46.98,451.91,151.97,0.6485,350.2,534,171
sample_0033,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690294961_09-22-41_13_1.jpg,FasterRCNN_v2,3,4,detected,345.13,45.13,498.1,135.47,0.4745,350.2,534,171
sample_0033,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690294961_09-22-41_13_1.jpg,FasterRCNN_v2,4,4,detected,396.89,90.68,534.0,147.62,0.2609,350.2,534,171
sample_0033,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690294961_09-22-41_13_1.jpg,RT-DETR-L,0,0,no_detection,,,,,,93.95,534,171
sample_0034,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690310816_13-46-56_1_4.jpg,YOLOv8s,0,0,no_detection,,,,,,35.22,379,179
sample_0034,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690310816_13-46-56_1_4.jpg,FasterRCNN_v2,0,0,no_detection,,,,,,431.02,379,179
sample_0034,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690310816_13-46-56_1_4.jpg,RT-DETR-L,1,1,detected,60.34,12.43,272.82,156.6,0.3528,94.43,379,179
sample_0035,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690344881_23-14-41_6_3.jpg,YOLOv8s,0,0,no_detection,,,,,,21.02,500,321
sample_0035,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690344881_23-14-41_6_3.jpg,FasterRCNN_v2,1,5,detected,238.66,47.63,500.0,321.0,0.9903,466.27,500,321
sample_0035,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690344881_23-14-41_6_3.jpg,FasterRCNN_v2,2,5,detected,32.32,12.34,471.79,320.62,0.9457,466.27,500,321
sample_0035,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690344881_23-14-41_6_3.jpg,FasterRCNN_v2,3,5,detected,0.0,0.88,450.36,171.66,0.8603,466.27,500,321
sample_0035,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690344881_23-14-41_6_3.jpg,FasterRCNN_v2,4,5,detected,0.15,0.0,257.43,146.51,0.2933,466.27,500,321
sample_0035,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690344881_23-14-41_6_3.jpg,FasterRCNN_v2,5,5,detected,374.97,11.51,499.54,99.68,0.2621,466.27,500,321
sample_0035,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690344881_23-14-41_6_3.jpg,RT-DETR-L,1,7,detected,0.02,-0.39,500.0,320.61,0.494,94.62,500,321
sample_0035,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690344881_23-14-41_6_3.jpg,RT-DETR-L,2,7,detected,-0.07,17.42,378.17,320.23,0.4257,94.62,500,321
sample_0035,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690344881_23-14-41_6_3.jpg,RT-DETR-L,3,7,detected,-0.02,30.35,499.88,320.96,0.3976,94.62,500,321
sample_0035,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690344881_23-14-41_6_3.jpg,RT-DETR-L,4,7,detected,0.25,2.25,422.95,320.74,0.2942,94.62,500,321
sample_0035,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690344881_23-14-41_6_3.jpg,RT-DETR-L,5,7,detected,246.65,94.15,499.97,321.03,0.291,94.62,500,321
sample_0035,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690344881_23-14-41_6_3.jpg,RT-DETR-L,6,7,detected,0.38,0.06,368.91,320.97,0.2822,94.62,500,321
sample_0035,MmCows,Behavior_Lying,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690344881_23-14-41_6_3.jpg,RT-DETR-L,7,7,detected,0.25,-0.06,317.41,158.13,0.2537,94.62,500,321
sample_0036,MmCows,Behavior_Standing,datasets/behavior/mmcows/cropped_bboxes/behaviors/2/1690281116_05-31-56_2_4.jpg,YOLOv8s,1,2,detected,1.22,4.18,881.23,576.94,0.8946,20.57,950,594
sample_0036,MmCows,Behavior_Standing,datasets/behavior/mmcows/cropped_bboxes/behaviors/2/1690281116_05-31-56_2_4.jpg,YOLOv8s,2,2,detected,97.38,1.0,862.52,222.78,0.3704,20.57,950,594
sample_0036,MmCows,Behavior_Standing,datasets/behavior/mmcows/cropped_bboxes/behaviors/2/1690281116_05-31-56_2_4.jpg,FasterRCNN_v2,1,8,detected,9.59,9.66,785.3,578.01,0.9994,467.38,950,594
sample_0036,MmCows,Behavior_Standing,datasets/behavior/mmcows/cropped_bboxes/behaviors/2/1690281116_05-31-56_2_4.jpg,FasterRCNN_v2,2,8,detected,314.32,35.67,928.65,568.82,0.8546,467.38,950,594
sample_0036,MmCows,Behavior_Standing,datasets/behavior/mmcows/cropped_bboxes/behaviors/2/1690281116_05-31-56_2_4.jpg,FasterRCNN_v2,3,8,detected,410.88,0.62,857.52,209.32,0.8224,467.38,950,594
sample_0036,MmCows,Behavior_Standing,datasets/behavior/mmcows/cropped_bboxes/behaviors/2/1690281116_05-31-56_2_4.jpg,FasterRCNN_v2,4,8,detected,139.77,4.97,887.49,326.3,0.7675,467.38,950,594
sample_0036,MmCows,Behavior_Standing,datasets/behavior/mmcows/cropped_bboxes/behaviors/2/1690281116_05-31-56_2_4.jpg,FasterRCNN_v2,5,8,detected,649.72,0.27,838.26,75.8,0.7049,467.38,950,594
sample_0036,MmCows,Behavior_Standing,datasets/behavior/mmcows/cropped_bboxes/behaviors/2/1690281116_05-31-56_2_4.jpg,FasterRCNN_v2,6,8,detected,629.84,0.36,873.43,129.26,0.433,467.38,950,594
