sample_id,dataset,model_name,keypoint_idx,keypoint_name,x_crop,y_crop,x_orig,y_orig,raw_confidence,is_above_vis_threshold,inside_gt_mask
sample_0043,ScienceDB,hrnet_w32,13,left_antler_base,128.62,431.02,372.62,431.02,0.1013,False,
sample_0043,ScienceDB,hrnet_w32,14,left_antler_end,24.63,251.41,268.63,251.41,0.2616,True,
sample_0043,ScienceDB,hrnet_w32,15,neck_base,251.51,232.51,495.51,232.51,0.0717,False,
sample_0043,ScienceDB,hrnet_w32,16,neck_end,478.38,81.26,722.38,81.26,0.2527,True,
sample_0043,ScienceDB,hrnet_w32,17,throat_base,308.23,374.3,552.23,374.3,0.1099,False,
sample_0043,ScienceDB,hrnet_w32,18,throat_end,308.23,355.4,552.23,355.4,0.1306,False,
sample_0043,ScienceDB,hrnet_w32,19,back_base,478.38,81.26,722.38,81.26,0.2681,True,
sample_0043,ScienceDB,hrnet_w32,20,back_end,563.46,109.62,807.46,109.62,0.1666,False,
sample_0043,ScienceDB,hrnet_w32,21,back_middle,402.76,15.09,646.76,15.09,0.1043,False,
sample_0043,ScienceDB,hrnet_w32,22,tail_base,563.46,109.62,807.46,109.62,0.1676,False,
sample_0043,ScienceDB,hrnet_w32,23,tail_end,24.63,251.41,268.63,251.41,0.4047,True,
sample_0043,ScienceDB,hrnet_w32,24,front_left_thai,516.2,355.4,760.2,355.4,0.4595,True,
sample_0043,ScienceDB,hrnet_w32,25,front_left_knee,544.55,412.12,788.55,412.12,0.5476,True,
sample_0043,ScienceDB,hrnet_w32,26,front_left_paw,554.01,440.48,798.01,440.48,0.19,False,
sample_0043,ScienceDB,hrnet_w32,27,front_right_thai,260.96,364.85,504.96,364.85,0.1476,False,
sample_0043,ScienceDB,hrnet_w32,28,front_right_knee,355.49,506.65,599.49,506.65,0.2429,True,
sample_0043,ScienceDB,hrnet_w32,29,front_right_paw,383.85,553.91,627.85,553.91,0.3285,True,
sample_0043,ScienceDB,hrnet_w32,30,back_left_paw,298.77,563.37,542.77,563.37,0.1034,False,
sample_0043,ScienceDB,hrnet_w32,31,back_left_thai,487.84,421.57,731.84,421.57,0.1258,False,
sample_0043,ScienceDB,hrnet_w32,32,back_right_thai,128.62,506.65,372.62,506.65,0.0837,False,
sample_0043,ScienceDB,hrnet_w32,33,back_left_knee,535.1,459.38,779.1,459.38,0.0768,False,
sample_0043,ScienceDB,hrnet_w32,34,back_right_knee,128.62,553.91,372.62,553.91,0.1128,False,
sample_0043,ScienceDB,hrnet_w32,35,back_right_paw,128.62,553.91,372.62,553.91,0.1915,False,
sample_0043,ScienceDB,hrnet_w32,36,belly_bottom,431.12,412.12,675.12,412.12,0.2492,True,
sample_0043,ScienceDB,hrnet_w32,37,body_middle_right,591.82,156.88,835.82,156.88,0.0627,False,
sample_0043,ScienceDB,hrnet_w32,38,body_middle_left,591.82,156.88,835.82,156.88,0.0617,False,
sample_0044,ScienceDB,hrnet_w32,0,nose,227.04,136.12,437.04,136.12,0.0231,False,
sample_0044,ScienceDB,hrnet_w32,1,upper_jaw,204.1,95.88,414.1,95.88,0.078,False,
sample_0044,ScienceDB,hrnet_w32,2,lower_jaw,307.32,458.12,517.32,458.12,0.1978,False,
sample_0044,ScienceDB,hrnet_w32,3,mouth_end_right,376.13,279.88,586.13,279.88,0.0241,False,
sample_0044,ScienceDB,hrnet_w32,4,mouth_end_left,370.4,176.38,580.4,176.38,0.0155,False,
sample_0044,ScienceDB,hrnet_w32,5,right_eye,209.84,113.12,419.84,113.12,0.0105,False,
sample_0044,ScienceDB,hrnet_w32,6,right_earbase,221.3,113.12,431.3,113.12,0.0409,False,
sample_0044,ScienceDB,hrnet_w32,7,right_earend,215.57,113.12,425.57,113.12,0.0453,False,
sample_0044,ScienceDB,hrnet_w32,8,right_antler_base,370.4,216.62,580.4,216.62,0.0374,False,
sample_0044,ScienceDB,hrnet_w32,9,right_antler_end,221.3,113.12,431.3,113.12,0.0128,False,
sample_0044,ScienceDB,hrnet_w32,10,left_eye,152.49,153.38,362.49,153.38,0.0232,False,
sample_0044,ScienceDB,hrnet_w32,11,left_earbase,290.12,216.62,500.12,216.62,0.0129,False,
sample_0044,ScienceDB,hrnet_w32,12,left_earend,290.12,95.88,500.12,95.88,0.01,False,
sample_0044,ScienceDB,hrnet_w32,13,left_antler_base,290.12,216.62,500.12,216.62,0.0115,False,
sample_0044,ScienceDB,hrnet_w32,14,left_antler_end,175.43,291.38,385.43,291.38,0.0106,False,
sample_0044,ScienceDB,hrnet_w32,15,neck_base,364.66,141.88,574.66,141.88,0.1385,False,
sample_0044,ScienceDB,hrnet_w32,16,neck_end,301.59,101.62,511.59,101.62,0.1647,False,
sample_0044,ScienceDB,hrnet_w32,17,throat_base,49.27,170.62,259.27,170.62,0.0172,False,
sample_0044,ScienceDB,hrnet_w32,18,throat_end,335.99,314.38,545.99,314.38,0.0313,False,
sample_0044,ScienceDB,hrnet_w32,19,back_base,301.59,101.62,511.59,101.62,0.1721,False,
sample_0044,ScienceDB,hrnet_w32,20,back_end,72.21,377.62,282.21,377.62,0.3935,True,
sample_0044,ScienceDB,hrnet_w32,21,back_middle,341.73,118.88,551.73,118.88,0.0563,False,
sample_0044,ScienceDB,hrnet_w32,22,tail_base,72.21,377.62,282.21,377.62,0.397,True,
sample_0044,ScienceDB,hrnet_w32,23,tail_end,175.43,291.38,385.43,291.38,0.0177,False,
sample_0044,ScienceDB,hrnet_w32,24,front_left_thai,290.12,279.88,500.12,279.88,0.0306,False,
sample_0044,ScienceDB,hrnet_w32,25,front_left_knee,244.24,452.38,454.24,452.38,0.0976,False,
sample_0044,ScienceDB,hrnet_w32,26,front_left_paw,364.66,458.12,574.66,458.12,0.0657,False,
sample_0044,ScienceDB,hrnet_w32,27,front_right_thai,244.24,314.38,454.24,314.38,0.0511,False,
sample_0044,ScienceDB,hrnet_w32,28,front_right_knee,307.32,452.38,517.32,452.38,0.0727,False,
sample_0044,ScienceDB,hrnet_w32,29,front_right_paw,186.9,136.12,396.9,136.12,0.0547,False,
sample_0044,ScienceDB,hrnet_w32,30,back_left_paw,238.51,458.12,448.51,458.12,0.0475,False,
sample_0044,ScienceDB,hrnet_w32,31,back_left_thai,112.35,383.38,322.35,383.38,0.1457,False,
sample_0044,ScienceDB,hrnet_w32,32,back_right_thai,146.76,348.88,356.76,348.88,0.1837,False,
sample_0044,ScienceDB,hrnet_w32,33,back_left_knee,227.04,440.88,437.04,440.88,0.0892,False,
sample_0044,ScienceDB,hrnet_w32,34,back_right_knee,238.51,452.38,448.51,452.38,0.1256,False,
sample_0044,ScienceDB,hrnet_w32,35,back_right_paw,204.1,136.12,414.1,136.12,0.0708,False,
sample_0044,ScienceDB,hrnet_w32,36,belly_bottom,32.07,348.88,242.07,348.88,0.148,False,
sample_0044,ScienceDB,hrnet_w32,37,body_middle_right,135.29,164.88,345.29,164.88,0.0724,False,
sample_0044,ScienceDB,hrnet_w32,38,body_middle_left,135.29,164.88,345.29,164.88,0.071,False,
sample_0045,ScienceDB,hrnet_w32,0,nose,291.55,569.52,406.55,569.52,0.0551,False,
sample_0045,ScienceDB,hrnet_w32,1,upper_jaw,291.55,40.36,406.55,40.36,0.0264,False,
sample_0045,ScienceDB,hrnet_w32,2,lower_jaw,470.92,569.52,585.92,569.52,0.0467,False,
sample_0045,ScienceDB,hrnet_w32,3,mouth_end_right,408.14,569.52,523.14,569.52,0.0433,False,
sample_0045,ScienceDB,hrnet_w32,4,mouth_end_left,479.89,488.8,594.89,488.8,0.0231,False,
sample_0045,ScienceDB,hrnet_w32,5,right_eye,345.36,560.55,460.36,560.55,0.0894,False,
sample_0045,ScienceDB,hrnet_w32,6,right_earbase,461.95,560.55,576.95,560.55,0.1052,False,
sample_0045,ScienceDB,hrnet_w32,7,right_earend,470.92,560.55,585.92,560.55,0.091,False,
sample_0045,ScienceDB,hrnet_w32,8,right_antler_base,461.95,569.52,576.95,569.52,0.0932,False,
sample_0045,ScienceDB,hrnet_w32,9,right_antler_end,452.98,560.55,567.98,560.55,0.0284,False,
sample_0045,ScienceDB,hrnet_w32,10,left_eye,345.36,560.55,460.36,560.55,0.0189,False,
sample_0045,ScienceDB,hrnet_w32,11,left_earbase,461.95,524.67,576.95,524.67,0.0339,False,
sample_0045,ScienceDB,hrnet_w32,12,left_earend,470.92,533.64,585.92,533.64,0.0172,False,
sample_0045,ScienceDB,hrnet_w32,13,left_antler_base,470.92,569.52,585.92,569.52,0.0224,False,
sample_0045,ScienceDB,hrnet_w32,14,left_antler_end,515.77,4.48,630.77,4.48,0.0151,False,
sample_0045,ScienceDB,hrnet_w32,15,neck_base,461.95,506.73,576.95,506.73,0.2284,True,
sample_0045,ScienceDB,hrnet_w32,16,neck_end,533.7,488.8,648.7,488.8,0.3346,True,
sample_0045,ScienceDB,hrnet_w32,17,throat_base,435.05,551.58,550.05,551.58,0.0806,False,
sample_0045,ScienceDB,hrnet_w32,18,throat_end,381.23,443.95,496.23,443.95,0.1153,False,
sample_0045,ScienceDB,hrnet_w32,19,back_base,533.7,488.8,648.7,488.8,0.3531,True,
sample_0045,ScienceDB,hrnet_w32,20,back_end,291.55,139.02,406.55,139.02,0.0944,False,
sample_0045,ScienceDB,hrnet_w32,21,back_middle,533.7,147.98,648.7,147.98,0.1626,False,
sample_0045,ScienceDB,hrnet_w32,22,tail_base,291.55,139.02,406.55,139.02,0.0951,False,
sample_0045,ScienceDB,hrnet_w32,23,tail_end,515.77,4.48,630.77,4.48,0.0273,False,
sample_0045,ScienceDB,hrnet_w32,24,front_left_thai,444.02,426.02,559.02,426.02,0.1564,False,
sample_0045,ScienceDB,hrnet_w32,25,front_left_knee,381.23,569.52,496.23,569.52,0.0595,False,
sample_0045,ScienceDB,hrnet_w32,26,front_left_paw,345.36,372.2,460.36,372.2,0.0867,False,
sample_0045,ScienceDB,hrnet_w32,27,front_right_thai,461.95,408.08,576.95,408.08,0.1231,False,
sample_0045,ScienceDB,hrnet_w32,28,front_right_knee,309.48,434.98,424.48,434.98,0.0329,False,
sample_0045,ScienceDB,hrnet_w32,29,front_right_paw,336.39,372.2,451.39,372.2,0.0769,False,
sample_0045,ScienceDB,hrnet_w32,30,back_left_paw,282.58,390.14,397.58,390.14,0.0702,False,
sample_0045,ScienceDB,hrnet_w32,31,back_left_thai,515.77,76.23,630.77,76.23,0.0371,False,
sample_0045,ScienceDB,hrnet_w32,32,back_right_thai,363.3,282.52,478.3,282.52,0.0546,False,
sample_0045,ScienceDB,hrnet_w32,33,back_left_knee,345.36,569.52,460.36,569.52,0.046,False,
sample_0045,ScienceDB,hrnet_w32,34,back_right_knee,291.55,417.05,406.55,417.05,0.0482,False,
sample_0045,ScienceDB,hrnet_w32,35,back_right_paw,327.42,354.27,442.42,354.27,0.0801,False,
sample_0045,ScienceDB,hrnet_w32,36,belly_bottom,300.52,354.27,415.52,354.27,0.0634,False,
sample_0045,ScienceDB,hrnet_w32,37,body_middle_right,40.42,237.67,155.42,237.67,0.0247,False,
sample_0045,ScienceDB,hrnet_w32,38,body_middle_left,40.42,237.67,155.42,237.67,0.0243,False,
sample_0046,ScienceDB,hrnet_w32,0,nose,169.58,504.42,454.58,568.42,0.2039,True,
sample_0046,ScienceDB,hrnet_w32,1,upper_jaw,162.42,475.8,447.42,539.8,0.2268,True,
sample_0046,ScienceDB,hrnet_w32,2,lower_jaw,148.11,468.64,433.11,532.64,0.3718,True,
sample_0046,ScienceDB,hrnet_w32,3,mouth_end_right,105.17,304.05,390.17,368.05,0.0557,False,
sample_0046,ScienceDB,hrnet_w32,4,mouth_end_left,140.95,432.86,425.95,496.86,0.0387,False,
sample_0046,ScienceDB,hrnet_w32,5,right_eye,112.33,253.95,397.33,317.95,0.6552,True,
sample_0046,ScienceDB,hrnet_w32,6,right_earbase,47.92,232.48,332.92,296.48,0.1856,False,
sample_0046,ScienceDB,hrnet_w32,7,right_earend,33.61,304.05,318.61,368.05,0.1022,False,
sample_0046,ScienceDB,hrnet_w32,8,right_antler_base,47.92,232.48,332.92,296.48,0.1739,False,
sample_0046,ScienceDB,hrnet_w32,9,right_antler_end,12.14,361.3,297.14,425.3,0.1691,False,
sample_0046,ScienceDB,hrnet_w32,10,left_eye,226.83,311.2,511.83,375.2,0.2327,True,
sample_0046,ScienceDB,hrnet_w32,11,left_earbase,262.61,211.02,547.61,275.02,0.0826,False,
sample_0046,ScienceDB,hrnet_w32,12,left_earend,241.14,53.58,526.14,117.58,0.0132,False,
sample_0046,ScienceDB,hrnet_w32,13,left_antler_base,262.61,211.02,547.61,275.02,0.0749,False,
sample_0046,ScienceDB,hrnet_w32,14,left_antler_end,12.14,361.3,297.14,425.3,0.1807,False,
sample_0046,ScienceDB,hrnet_w32,15,neck_base,176.73,117.98,461.73,181.98,0.2329,True,
sample_0046,ScienceDB,hrnet_w32,16,neck_end,219.67,60.73,504.67,124.73,0.096,False,
sample_0046,ScienceDB,hrnet_w32,17,throat_base,119.48,354.14,404.48,418.14,0.1016,False,
sample_0046,ScienceDB,hrnet_w32,18,throat_end,112.33,339.83,397.33,403.83,0.101,False,
sample_0046,ScienceDB,hrnet_w32,19,back_base,219.67,60.73,504.67,124.73,0.0694,False,
sample_0046,ScienceDB,hrnet_w32,20,back_end,83.7,160.92,368.7,224.92,0.1815,False,
sample_0046,ScienceDB,hrnet_w32,21,back_middle,219.67,60.73,504.67,124.73,0.083,False,
sample_0046,ScienceDB,hrnet_w32,22,tail_base,83.7,160.92,368.7,224.92,0.1829,False,
sample_0046,ScienceDB,hrnet_w32,23,tail_end,12.14,361.3,297.14,425.3,0.2811,True,
sample_0046,ScienceDB,hrnet_w32,24,front_left_thai,212.52,332.67,497.52,396.67,0.1991,False,
sample_0046,ScienceDB,hrnet_w32,25,front_left_knee,212.52,425.7,497.52,489.7,0.3286,True,
sample_0046,ScienceDB,hrnet_w32,26,front_left_paw,169.58,504.42,454.58,568.42,0.394,True,
sample_0046,ScienceDB,hrnet_w32,27,front_right_thai,298.39,89.36,583.39,153.36,0.4196,True,
sample_0046,ScienceDB,hrnet_w32,28,front_right_knee,90.86,440.02,375.86,504.02,0.4293,True,
sample_0046,ScienceDB,hrnet_w32,29,front_right_paw,112.33,504.42,397.33,568.42,0.2345,True,
sample_0046,ScienceDB,hrnet_w32,30,back_left_paw,148.11,504.42,433.11,568.42,0.1756,False,
sample_0046,ScienceDB,hrnet_w32,31,back_left_thai,33.61,325.52,318.61,389.52,0.1311,False,
sample_0046,ScienceDB,hrnet_w32,32,back_right_thai,26.45,311.2,311.45,375.2,0.4902,True,
sample_0046,ScienceDB,hrnet_w32,33,back_left_knee,62.23,389.92,347.23,453.92,0.1576,False,
sample_0046,ScienceDB,hrnet_w32,34,back_right_knee,62.23,389.92,347.23,453.92,0.3517,True,
sample_0046,ScienceDB,hrnet_w32,35,back_right_paw,105.17,504.42,390.17,568.42,0.1377,False,
sample_0046,ScienceDB,hrnet_w32,36,belly_bottom,19.3,318.36,304.3,382.36,0.2094,True,
sample_0046,ScienceDB,hrnet_w32,37,body_middle_right,19.3,268.27,304.3,332.27,0.1842,False,
sample_0046,ScienceDB,hrnet_w32,38,body_middle_left,19.3,268.27,304.3,332.27,0.18,False,
sample_0048,ScienceDB,hrnet_w32,0,nose,343.02,7.46,659.02,8.46,0.1373,False,
sample_0048,ScienceDB,hrnet_w32,1,upper_jaw,343.02,7.46,659.02,8.46,0.2428,True,
sample_0048,ScienceDB,hrnet_w32,2,lower_jaw,173.51,533.85,489.51,534.85,0.2804,True,
sample_0048,ScienceDB,hrnet_w32,3,mouth_end_right,75.37,355.41,391.37,356.41,0.0194,False,
sample_0048,ScienceDB,hrnet_w32,4,mouth_end_left,351.95,16.38,667.95,17.38,0.0509,False,
sample_0048,ScienceDB,hrnet_w32,5,right_eye,378.71,7.46,694.71,8.46,0.0483,False,
sample_0048,ScienceDB,hrnet_w32,6,right_earbase,351.95,60.99,667.95,61.99,0.0382,False,
sample_0048,ScienceDB,hrnet_w32,7,right_earend,334.1,7.46,650.1,8.46,0.0971,False,
sample_0048,ScienceDB,hrnet_w32,8,right_antler_base,351.95,60.99,667.95,61.99,0.0323,False,
sample_0048,ScienceDB,hrnet_w32,9,right_antler_end,334.1,7.46,650.1,8.46,0.0163,False,
sample_0048,ScienceDB,hrnet_w32,10,left_eye,316.26,34.23,632.26,35.23,0.1064,False,
sample_0048,ScienceDB,hrnet_w32,11,left_earbase,271.65,96.68,587.65,97.68,0.0489,False,
sample_0048,ScienceDB,hrnet_w32,12,left_earend,343.02,7.46,659.02,8.46,0.3041,True,
sample_0048,ScienceDB,hrnet_w32,13,left_antler_base,271.65,96.68,587.65,97.68,0.0365,False,
sample_0048,ScienceDB,hrnet_w32,14,left_antler_end,343.02,7.46,659.02,8.46,0.0546,False,
sample_0048,ScienceDB,hrnet_w32,15,neck_base,360.87,105.6,676.87,106.6,0.3104,True,
sample_0048,ScienceDB,hrnet_w32,16,neck_end,343.02,52.07,659.02,53.07,0.3642,True,
sample_0048,ScienceDB,hrnet_w32,17,throat_base,396.55,52.07,712.55,53.07,0.0521,False,
sample_0048,ScienceDB,hrnet_w32,18,throat_end,396.55,69.91,712.55,70.91,0.0906,False,
sample_0048,ScienceDB,hrnet_w32,19,back_base,343.02,43.15,659.02,44.15,0.3699,True,
sample_0048,ScienceDB,hrnet_w32,20,back_end,173.51,400.02,489.51,401.02,0.2246,True,
sample_0048,ScienceDB,hrnet_w32,21,back_middle,316.26,96.68,632.26,97.68,0.2117,True,
sample_0048,ScienceDB,hrnet_w32,22,tail_base,173.51,400.02,489.51,401.02,0.2265,True,
sample_0048,ScienceDB,hrnet_w32,23,tail_end,441.16,400.02,757.16,401.02,0.0107,False,
sample_0048,ScienceDB,hrnet_w32,24,front_left_thai,155.66,150.21,471.66,151.21,0.2861,True,
sample_0048,ScienceDB,hrnet_w32,25,front_left_knee,75.37,560.62,391.37,561.62,0.0988,False,
sample_0048,ScienceDB,hrnet_w32,26,front_left_paw,66.45,569.54,382.45,570.54,0.2186,True,
sample_0048,ScienceDB,hrnet_w32,27,front_right_thai,414.4,212.66,730.4,213.66,0.5397,True,
sample_0048,ScienceDB,hrnet_w32,28,front_right_knee,423.32,462.48,739.32,463.48,0.0609,False,
sample_0048,ScienceDB,hrnet_w32,29,front_right_paw,396.55,69.91,712.55,70.91,0.0379,False,
sample_0048,ScienceDB,hrnet_w32,30,back_left_paw,66.45,569.54,382.45,570.54,0.3004,True,
sample_0048,ScienceDB,hrnet_w32,31,back_left_thai,66.45,400.02,382.45,401.02,0.3632,True,
sample_0048,ScienceDB,hrnet_w32,32,back_right_thai,280.57,524.93,596.57,525.93,0.3657,True,
sample_0048,ScienceDB,hrnet_w32,33,back_left_knee,48.6,453.55,364.6,454.55,0.2478,True,
sample_0048,ScienceDB,hrnet_w32,34,back_right_knee,227.04,569.54,543.04,570.54,0.1445,False,
sample_0048,ScienceDB,hrnet_w32,35,back_right_paw,164.59,507.09,480.59,508.09,0.0047,False,
sample_0048,ScienceDB,hrnet_w32,36,belly_bottom,164.59,507.09,480.59,508.09,0.1304,False,
sample_0048,ScienceDB,hrnet_w32,37,body_middle_right,155.66,221.59,471.66,222.59,0.0874,False,
sample_0048,ScienceDB,hrnet_w32,38,body_middle_left,155.66,221.59,471.66,222.59,0.086,False,
sample_0049,ScienceDB,hrnet_w32,0,nose,571.63,340.1,571.63,340.1,0.2385,True,
sample_0049,ScienceDB,hrnet_w32,1,upper_jaw,571.63,340.1,571.63,340.1,0.1067,False,
sample_0049,ScienceDB,hrnet_w32,2,lower_jaw,665.99,571.71,665.99,571.71,0.1921,False,
sample_0049,ScienceDB,hrnet_w32,3,mouth_end_right,554.48,331.52,554.48,331.52,0.1205,False,
sample_0049,ScienceDB,hrnet_w32,4,mouth_end_left,528.74,280.05,528.74,280.05,0.0242,False,
sample_0049,ScienceDB,hrnet_w32,5,right_eye,545.9,254.32,545.9,254.32,0.4157,True,
sample_0049,ScienceDB,hrnet_w32,6,right_earbase,545.9,168.54,545.9,168.54,0.0311,False,
sample_0049,ScienceDB,hrnet_w32,7,right_earend,554.48,142.8,554.48,142.8,0.0287,False,
sample_0049,ScienceDB,hrnet_w32,8,right_antler_base,537.32,177.12,537.32,177.12,0.0285,False,
sample_0049,ScienceDB,hrnet_w32,9,right_antler_end,545.9,168.54,545.9,168.54,0.0075,False,
sample_0049,ScienceDB,hrnet_w32,10,left_eye,751.77,365.84,751.77,365.84,0.4654,True,
sample_0049,ScienceDB,hrnet_w32,11,left_earbase,623.1,82.76,623.1,82.76,0.0457,False,
sample_0049,ScienceDB,hrnet_w32,12,left_earend,588.79,168.54,588.79,168.54,0.0205,False,
sample_0049,ScienceDB,hrnet_w32,13,left_antler_base,623.1,82.76,623.1,82.76,0.0417,False,
sample_0049,ScienceDB,hrnet_w32,14,left_antler_end,614.52,185.7,614.52,185.7,0.0064,False,
sample_0049,ScienceDB,hrnet_w32,15,neck_base,640.26,177.12,640.26,177.12,0.1306,False,
sample_0049,ScienceDB,hrnet_w32,16,neck_end,623.1,65.6,623.1,65.6,0.0993,False,
sample_0049,ScienceDB,hrnet_w32,17,throat_base,528.74,331.52,528.74,331.52,0.1021,False,
sample_0049,ScienceDB,hrnet_w32,18,throat_end,477.27,331.52,477.27,331.52,0.0613,False,
sample_0049,ScienceDB,hrnet_w32,19,back_base,623.1,65.6,623.1,65.6,0.1049,False,
sample_0049,ScienceDB,hrnet_w32,20,back_end,554.48,82.76,554.48,82.76,0.0939,False,
sample_0049,ScienceDB,hrnet_w32,21,back_middle,803.24,168.54,803.24,168.54,0.1053,False,
sample_0049,ScienceDB,hrnet_w32,22,tail_base,554.48,82.76,554.48,82.76,0.0945,False,
sample_0049,ScienceDB,hrnet_w32,23,tail_end,828.98,374.41,828.98,374.41,0.0038,False,
sample_0049,ScienceDB,hrnet_w32,24,front_left_thai,786.09,408.73,786.09,408.73,0.0624,False,
sample_0049,ScienceDB,hrnet_w32,25,front_left_knee,683.15,503.09,683.15,503.09,0.0969,False,
sample_0049,ScienceDB,hrnet_w32,26,front_left_paw,631.68,571.71,631.68,571.71,0.0784,False,
sample_0049,ScienceDB,hrnet_w32,27,front_right_thai,828.98,228.59,828.98,228.59,0.0507,False,
sample_0049,ScienceDB,hrnet_w32,28,front_right_knee,631.68,571.71,631.68,571.71,0.0547,False,
sample_0049,ScienceDB,hrnet_w32,29,front_right_paw,520.16,374.41,520.16,374.41,0.1281,False,
sample_0049,ScienceDB,hrnet_w32,30,back_left_paw,545.9,571.71,545.9,571.71,0.0718,False,
sample_0049,ScienceDB,hrnet_w32,31,back_left_thai,786.09,348.68,786.09,348.68,0.0669,False,
sample_0049,ScienceDB,hrnet_w32,32,back_right_thai,828.98,331.52,828.98,331.52,0.1177,False,
sample_0049,ScienceDB,hrnet_w32,33,back_left_knee,828.98,400.15,828.98,400.15,0.0573,False,
sample_0049,ScienceDB,hrnet_w32,34,back_right_knee,580.21,468.77,580.21,468.77,0.0429,False,
sample_0049,ScienceDB,hrnet_w32,35,back_right_paw,503.01,331.52,503.01,331.52,0.072,False,
sample_0049,ScienceDB,hrnet_w32,36,belly_bottom,786.09,425.88,786.09,425.88,0.1418,False,
sample_0049,ScienceDB,hrnet_w32,37,body_middle_right,828.98,254.32,828.98,254.32,0.1101,False,
sample_0049,ScienceDB,hrnet_w32,38,body_middle_left,828.98,254.32,828.98,254.32,0.1081,False,
sample_0050,ScienceDB,hrnet_w32,0,nose,260.04,553.43,663.04,553.43,0.2244,True,
sample_0050,ScienceDB,hrnet_w32,1,upper_jaw,252.21,553.43,655.21,553.43,0.2328,True,
sample_0050,ScienceDB,hrnet_w32,2,lower_jaw,236.55,569.09,639.55,569.09,0.3423,True,
sample_0050,ScienceDB,hrnet_w32,3,mouth_end_right,205.24,75.91,608.24,75.91,0.0318,False,
sample_0050,ScienceDB,hrnet_w32,4,mouth_end_left,220.9,107.23,623.9,107.23,0.0589,False,
sample_0050,ScienceDB,hrnet_w32,5,right_eye,252.21,498.63,655.21,498.63,0.1236,False,
sample_0050,ScienceDB,hrnet_w32,6,right_earbase,291.35,498.63,694.35,498.63,0.0363,False,
sample_0050,ScienceDB,hrnet_w32,7,right_earend,134.79,506.46,537.79,506.46,0.1356,False,
sample_0050,ScienceDB,hrnet_w32,8,right_antler_base,291.35,498.63,694.35,498.63,0.0335,False,
sample_0050,ScienceDB,hrnet_w32,9,right_antler_end,189.59,75.91,592.59,75.91,0.1331,False,
sample_0050,ScienceDB,hrnet_w32,10,left_eye,291.35,553.43,694.35,553.43,0.1851,False,
sample_0050,ScienceDB,hrnet_w32,11,left_earbase,291.35,216.82,694.35,216.82,0.0534,False,
sample_0050,ScienceDB,hrnet_w32,12,left_earend,189.59,75.91,592.59,75.91,0.0504,False,
sample_0050,ScienceDB,hrnet_w32,13,left_antler_base,291.35,216.82,694.35,216.82,0.0483,False,
sample_0050,ScienceDB,hrnet_w32,14,left_antler_end,189.59,75.91,592.59,75.91,0.1367,False,
sample_0050,ScienceDB,hrnet_w32,15,neck_base,220.9,162.02,623.9,162.02,0.0477,False,
sample_0050,ScienceDB,hrnet_w32,16,neck_end,244.38,130.71,647.38,130.71,0.0448,False,
sample_0050,ScienceDB,hrnet_w32,17,throat_base,181.76,475.15,584.76,475.15,0.0703,False,
sample_0050,ScienceDB,hrnet_w32,18,throat_end,111.3,436.01,514.3,436.01,0.0452,False,
sample_0050,ScienceDB,hrnet_w32,19,back_base,228.73,130.71,631.73,130.71,0.0432,False,
sample_0050,ScienceDB,hrnet_w32,20,back_end,228.73,146.37,631.73,146.37,0.0787,False,
sample_0050,ScienceDB,hrnet_w32,21,back_middle,213.07,107.23,616.07,107.23,0.0939,False,
sample_0050,ScienceDB,hrnet_w32,22,tail_base,228.73,146.37,631.73,146.37,0.0791,False,
sample_0050,ScienceDB,hrnet_w32,23,tail_end,189.59,75.91,592.59,75.91,0.2005,True,
sample_0050,ScienceDB,hrnet_w32,24,front_left_thai,79.99,459.49,482.99,459.49,0.0351,False,
sample_0050,ScienceDB,hrnet_w32,25,front_left_knee,79.99,514.29,482.99,514.29,0.0585,False,
sample_0050,ScienceDB,hrnet_w32,26,front_left_paw,205.24,75.91,608.24,75.91,0.1238,False,
sample_0050,ScienceDB,hrnet_w32,27,front_right_thai,197.41,412.52,600.41,412.52,0.0333,False,
sample_0050,ScienceDB,hrnet_w32,28,front_right_knee,142.62,420.35,545.62,420.35,0.0041,False,
sample_0050,ScienceDB,hrnet_w32,29,front_right_paw,189.59,75.91,592.59,75.91,0.0811,False,
sample_0050,ScienceDB,hrnet_w32,30,back_left_paw,126.96,490.8,529.96,490.8,0.15,False,
sample_0050,ScienceDB,hrnet_w32,31,back_left_thai,95.65,467.32,498.65,467.32,0.0753,False,
sample_0050,ScienceDB,hrnet_w32,32,back_right_thai,361.8,412.52,764.8,412.52,0.3424,True,
sample_0050,ScienceDB,hrnet_w32,33,back_left_knee,95.65,514.29,498.65,514.29,0.0797,False,
sample_0050,ScienceDB,hrnet_w32,34,back_right_knee,314.84,490.8,717.84,490.8,0.0901,False,
sample_0050,ScienceDB,hrnet_w32,35,back_right_paw,283.52,537.77,686.52,537.77,0.1321,False,
sample_0050,ScienceDB,hrnet_w32,36,belly_bottom,150.45,420.35,553.45,420.35,0.2373,True,
sample_0050,ScienceDB,hrnet_w32,37,body_middle_right,369.63,232.48,772.63,232.48,0.0776,False,
sample_0050,ScienceDB,hrnet_w32,38,body_middle_left,369.63,232.48,772.63,232.48,0.0763,False,
sample_0051,ScienceDB,hrnet_w32,0,nose,214.82,282.8,728.82,282.8,0.0583,False,
sample_0051,ScienceDB,hrnet_w32,1,upper_jaw,272.62,276.38,786.62,276.38,0.1265,False,
