dataset,sample_id,source_path,source_video_id,session_id,tracklet_id,behavior_original,behavior_canonical,fps,start_frame,end_frame,n_frames,duration_sec,camera_id,split
beef_cattle_behavior,beef_86_1_clip_0,clips/drink/86_1_clip_0.mp4,86,86,1,drink,Drinking,25.0,0,249,250,10.0,pen_cctv1,test
beef_cattle_behavior,beef_86_2_clip_0,clips/drink/86_2_clip_0.mp4,86,86,2,drink,Drinking,25.0,0,249,250,10.0,pen_cctv1,test
beef_cattle_behavior,beef_86_3_clip_0,clips/drink/86_3_clip_0.mp4,86,86,3,drink,Drinking,25.0,0,249,250,10.0,pen_cctv1,test
beef_cattle_behavior,beef_9_1_clip_0,clips/stand/9_1_clip_0.mp4,9,9,1,stand,Standing,25.0,0,249,250,10.0,pen_cctv1,test
beef_cattle_behavior,beef_9_2_clip_0,clips/stand/9_2_clip_0.mp4,9,9,2,stand,Standing,25.0,0,249,250,10.0,pen_cctv1,test
beef_cattle_behavior,beef_9_3_clip_0,clips/drink/9_3_clip_0.mp4,9,9,3,drink,Drinking,25.0,0,249,250,10.0,pen_cctv1,test
beef_cattle_behavior,beef_9_4_clip_0,clips/drink/9_4_clip_0.mp4,9,9,4,drink,Drinking,25.0,0,249,250,10.0,pen_cctv1,test
beef_cattle_behavior,beef_9_5_clip_0,clips/drink/9_5_clip_0.mp4,9,9,5,drink,Drinking,25.0,0,249,250,10.0,pen_cctv1,test
beef_cattle_behavior,beef_9_6_clip_0,clips/drink/9_6_clip_0.mp4,9,9,6,drink,Drinking,25.0,0,249,250,10.0,pen_cctv1,test
beef_cattle_behavior,beef_92_1_clip_0,clips/stand/92_1_clip_0.mp4,92,92,1,stand,Standing,25.0,0,249,250,10.0,pen_cctv1,test
beef_cattle_behavior,beef_92_3_clip_0,clips/drink/92_3_clip_0.mp4,92,92,3,drink,Drinking,25.0,0,249,250,10.0,pen_cctv1,test
beef_cattle_behavior,beef_101_1_clip_0,clips/eat/101_1_clip_0.mp4,101,101,1,eat,Feeding,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_101_3_clip_0,clips/eat/101_3_clip_0.mp4,101,101,3,eat,Feeding,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_101_4_clip_0,clips/eat/101_4_clip_0.mp4,101,101,4,eat,Feeding,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_101_5_clip_0,clips/eat/101_5_clip_0.mp4,101,101,5,eat,Feeding,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_101_6_clip_0,clips/eat/101_6_clip_0.mp4,101,101,6,eat,Feeding,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_102_2_clip_0,clips/eat/102_2_clip_0.mp4,102,102,2,eat,Feeding,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_102_3_clip_0,clips/eat/102_3_clip_0.mp4,102,102,3,eat,Feeding,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_102_4_clip_0,clips/eat/102_4_clip_0.mp4,102,102,4,eat,Feeding,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_102_5_clip_0,clips/eat/102_5_clip_0.mp4,102,102,5,eat,Feeding,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_103_1_clip_0,clips/eat/103_1_clip_0.mp4,103,103,1,eat,Feeding,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_103_3_clip_0,clips/eat/103_3_clip_0.mp4,103,103,3,eat,Feeding,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_103_4_clip_0,clips/eat/103_4_clip_0.mp4,103,103,4,eat,Feeding,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_103_5_clip_0,clips/eat/103_5_clip_0.mp4,103,103,5,eat,Feeding,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_103_6_clip_0,clips/eat/103_6_clip_0.mp4,103,103,6,eat,Feeding,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_107_1_clip_0,clips/eat/107_1_clip_0.mp4,107,107,1,eat,Feeding,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_107_3_clip_0,clips/eat/107_3_clip_0.mp4,107,107,3,eat,Feeding,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_107_4_clip_0,clips/eat/107_4_clip_0.mp4,107,107,4,eat,Feeding,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_107_5_clip_0,clips/eat/107_5_clip_0.mp4,107,107,5,eat,Feeding,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_107_6_clip_0,clips/eat/107_6_clip_0.mp4,107,107,6,eat,Feeding,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_108_1_clip_0,clips/eat/108_1_clip_0.mp4,108,108,1,eat,Feeding,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_108_3_clip_0,clips/eat/108_3_clip_0.mp4,108,108,3,eat,Feeding,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_108_4_clip_0,clips/eat/108_4_clip_0.mp4,108,108,4,eat,Feeding,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_108_5_clip_0,clips/eat/108_5_clip_0.mp4,108,108,5,eat,Feeding,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_108_6_clip_0,clips/eat/108_6_clip_0.mp4,108,108,6,eat,Feeding,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_109_1_clip_0,clips/eat/109_1_clip_0.mp4,109,109,1,eat,Feeding,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_109_3_clip_0,clips/eat/109_3_clip_0.mp4,109,109,3,eat,Feeding,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_109_4_clip_0,clips/eat/109_4_clip_0.mp4,109,109,4,eat,Feeding,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_109_5_clip_0,clips/eat/109_5_clip_0.mp4,109,109,5,eat,Feeding,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_109_6_clip_0,clips/eat/109_6_clip_0.mp4,109,109,6,eat,Feeding,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_0,clips/lie/00000000109000000_19_clip_0.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_1,clips/lie/00000000109000000_19_clip_1.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_10,clips/lie/00000000109000000_19_clip_10.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_11,clips/lie/00000000109000000_19_clip_11.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_12,clips/lie/00000000109000000_19_clip_12.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_13,clips/lie/00000000109000000_19_clip_13.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_14,clips/lie/00000000109000000_19_clip_14.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_15,clips/lie/00000000109000000_19_clip_15.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_16,clips/lie/00000000109000000_19_clip_16.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_17,clips/lie/00000000109000000_19_clip_17.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_18,clips/lie/00000000109000000_19_clip_18.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_19,clips/lie/00000000109000000_19_clip_19.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_2,clips/lie/00000000109000000_19_clip_2.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_20,clips/lie/00000000109000000_19_clip_20.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_21,clips/lie/00000000109000000_19_clip_21.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_22,clips/lie/00000000109000000_19_clip_22.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_23,clips/lie/00000000109000000_19_clip_23.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_24,clips/lie/00000000109000000_19_clip_24.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_25,clips/lie/00000000109000000_19_clip_25.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_26,clips/lie/00000000109000000_19_clip_26.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_27,clips/lie/00000000109000000_19_clip_27.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_28,clips/lie/00000000109000000_19_clip_28.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_29,clips/lie/00000000109000000_19_clip_29.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_3,clips/lie/00000000109000000_19_clip_3.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_30,clips/lie/00000000109000000_19_clip_30.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_31,clips/lie/00000000109000000_19_clip_31.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_32,clips/lie/00000000109000000_19_clip_32.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_33,clips/lie/00000000109000000_19_clip_33.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_34,clips/lie/00000000109000000_19_clip_34.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_35,clips/lie/00000000109000000_19_clip_35.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_36,clips/lie/00000000109000000_19_clip_36.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_37,clips/lie/00000000109000000_19_clip_37.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_38,clips/lie/00000000109000000_19_clip_38.mp4,109000000,109000000,19,lie,Lying,25.0,0,47,48,1.92,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_4,clips/lie/00000000109000000_19_clip_4.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_5,clips/lie/00000000109000000_19_clip_5.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_6,clips/lie/00000000109000000_19_clip_6.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_7,clips/lie/00000000109000000_19_clip_7.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_8,clips/lie/00000000109000000_19_clip_8.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_19_clip_9,clips/lie/00000000109000000_19_clip_9.mp4,109000000,109000000,19,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_0,clips/lie/00000000109000000_1_clip_0.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_1,clips/lie/00000000109000000_1_clip_1.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_10,clips/lie/00000000109000000_1_clip_10.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_11,clips/lie/00000000109000000_1_clip_11.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_12,clips/lie/00000000109000000_1_clip_12.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_125,clips/stand/00000000109000000_1_clip_125.mp4,109000000,109000000,1,stand,Standing,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_126,clips/stand/00000000109000000_1_clip_126.mp4,109000000,109000000,1,stand,Standing,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_127,clips/stand/00000000109000000_1_clip_127.mp4,109000000,109000000,1,stand,Standing,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_128,clips/stand/00000000109000000_1_clip_128.mp4,109000000,109000000,1,stand,Standing,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_129,clips/stand/00000000109000000_1_clip_129.mp4,109000000,109000000,1,stand,Standing,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_13,clips/lie/00000000109000000_1_clip_13.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_130,clips/stand/00000000109000000_1_clip_130.mp4,109000000,109000000,1,stand,Standing,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_131,clips/stand/00000000109000000_1_clip_131.mp4,109000000,109000000,1,stand,Standing,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_132,clips/stand/00000000109000000_1_clip_132.mp4,109000000,109000000,1,stand,Standing,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_133,clips/stand/00000000109000000_1_clip_133.mp4,109000000,109000000,1,stand,Standing,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_134,clips/stand/00000000109000000_1_clip_134.mp4,109000000,109000000,1,stand,Standing,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_135,clips/stand/00000000109000000_1_clip_135.mp4,109000000,109000000,1,stand,Standing,25.0,0,196,197,7.88,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_14,clips/lie/00000000109000000_1_clip_14.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_15,clips/lie/00000000109000000_1_clip_15.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_16,clips/lie/00000000109000000_1_clip_16.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_17,clips/lie/00000000109000000_1_clip_17.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_18,clips/lie/00000000109000000_1_clip_18.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_19,clips/lie/00000000109000000_1_clip_19.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_2,clips/lie/00000000109000000_1_clip_2.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_20,clips/lie/00000000109000000_1_clip_20.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_21,clips/lie/00000000109000000_1_clip_21.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_22,clips/lie/00000000109000000_1_clip_22.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_23,clips/lie/00000000109000000_1_clip_23.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_24,clips/lie/00000000109000000_1_clip_24.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_25,clips/lie/00000000109000000_1_clip_25.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_26,clips/lie/00000000109000000_1_clip_26.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_27,clips/lie/00000000109000000_1_clip_27.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_28,clips/lie/00000000109000000_1_clip_28.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_29,clips/lie/00000000109000000_1_clip_29.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_3,clips/lie/00000000109000000_1_clip_3.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_30,clips/lie/00000000109000000_1_clip_30.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_31,clips/lie/00000000109000000_1_clip_31.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_32,clips/lie/00000000109000000_1_clip_32.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_33,clips/lie/00000000109000000_1_clip_33.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_34,clips/lie/00000000109000000_1_clip_34.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_35,clips/lie/00000000109000000_1_clip_35.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_36,clips/lie/00000000109000000_1_clip_36.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_37,clips/lie/00000000109000000_1_clip_37.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_38,clips/lie/00000000109000000_1_clip_38.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_39,clips/lie/00000000109000000_1_clip_39.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_4,clips/lie/00000000109000000_1_clip_4.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_40,clips/lie/00000000109000000_1_clip_40.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_41,clips/lie/00000000109000000_1_clip_41.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_42,clips/lie/00000000109000000_1_clip_42.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_43,clips/lie/00000000109000000_1_clip_43.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_44,clips/lie/00000000109000000_1_clip_44.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_45,clips/lie/00000000109000000_1_clip_45.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_46,clips/lie/00000000109000000_1_clip_46.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_47,clips/lie/00000000109000000_1_clip_47.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_48,clips/lie/00000000109000000_1_clip_48.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_49,clips/lie/00000000109000000_1_clip_49.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_5,clips/lie/00000000109000000_1_clip_5.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_50,clips/lie/00000000109000000_1_clip_50.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_51,clips/lie/00000000109000000_1_clip_51.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_52,clips/lie/00000000109000000_1_clip_52.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_53,clips/lie/00000000109000000_1_clip_53.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_54,clips/lie/00000000109000000_1_clip_54.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_55,clips/lie/00000000109000000_1_clip_55.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_56,clips/lie/00000000109000000_1_clip_56.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_57,clips/lie/00000000109000000_1_clip_57.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_6,clips/lie/00000000109000000_1_clip_6.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_7,clips/lie/00000000109000000_1_clip_7.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_8,clips/lie/00000000109000000_1_clip_8.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_1_clip_9,clips/lie/00000000109000000_1_clip_9.mp4,109000000,109000000,1,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_2_clip_0,clips/lie/00000000109000000_2_clip_0.mp4,109000000,109000000,2,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_2_clip_1,clips/lie/00000000109000000_2_clip_1.mp4,109000000,109000000,2,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_2_clip_10,clips/lie/00000000109000000_2_clip_10.mp4,109000000,109000000,2,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_2_clip_11,clips/lie/00000000109000000_2_clip_11.mp4,109000000,109000000,2,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_2_clip_12,clips/lie/00000000109000000_2_clip_12.mp4,109000000,109000000,2,lie,Lying,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_2_clip_122,clips/stand/00000000109000000_2_clip_122.mp4,109000000,109000000,2,stand,Standing,25.0,0,249,250,10.0,pen_cctv1,train
beef_cattle_behavior,beef_00000000109000000_2_clip_123,clips/stand/00000000109000000_2_clip_123.mp4,109000000,109000000,2,stand,Standing,25.0,0,249,250,10.0,pen_cctv1,train
