clean_id,clean_path,normalized_class,original_path,original_label,source_url,source_domain,width,height,sha256,perceptual_hash,duplicate_group_id,duplicate_status,stock_flag,quality_status,inclusion_status,exclusion_reason,notes
front_0183,datasets/viewpoint/self_clean_v1/front/front_0183.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/43.jpg,front,https://www.pexels.com/photo/majestic-brown-cow-standing-in-a-lush-field-29111515/,www.pexels.com,4000,6000,c0c5a6ca7c673728959e0074254ddef75665951eb9fc6030794a6b9a62022d1c,8c9833676c993373,dup_0186,canonical,False,pass,included,none,Valid clean capture
front_0184,datasets/viewpoint/self_clean_v1/front/front_0184.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/44.jpg,front,https://www.pexels.com/photo/a-close-up-shot-of-a-brown-cow-7847642/,www.pexels.com,3120,5546,acdc2547eaee481916e3fa8a921c97bf0e1d2316aa66eaf0625ef84a50becc9a,e4d2dae7e4d8d0c0,dup_0187,canonical,False,pass,included,none,Valid clean capture
front_0185,datasets/viewpoint/self_clean_v1/front/front_0185.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/45.jpg,front,https://www.pexels.com/photo/photo-of-a-brown-cow-near-wire-fence-8837025/,www.pexels.com,3000,4496,28a7d04b35c6708876e222328c08a195a28b55521da15151c57a3523d4298759,8c6eb2b029cfcc4e,dup_0188,canonical,False,pass,included,none,Valid clean capture
front_0186,datasets/viewpoint/self_clean_v1/front/front_0186.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/46.jpg,front,https://www.pexels.com/photo/a-cow-on-a-grassy-field-4717271/,www.pexels.com,4000,6000,d566072d423b11ebd401d679a2e6338a7b509a59c1b0785e8242639d297abb72,94356a697116dee8,dup_0046,canonical,False,pass,included,none,Valid clean capture
front_0187,datasets/viewpoint/self_clean_v1/front/front_0187.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/47.jpg,front,https://www.pexels.com/photo/close-up-of-a-cow-in-priceville-alabama-field-39010286/,www.pexels.com,6169,4935,a00768a2e698701c626624f51cbbbf9fe64b0d7fb9cde31db2b21e406991a0a6,bfc21c84997b3931,dup_0189,canonical,False,pass,included,none,Valid clean capture
front_0188,datasets/viewpoint/self_clean_v1/front/front_0188.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/48.jpg,front,https://www.pexels.com/photo/close-up-of-brown-cow-in-a-muddy-paddock-33949993/,www.pexels.com,5470,3647,d1bb8b6b4af69706663c0b5124ad46594a6d5526e744431bf250478f685e3f74,a191ee9ec7742869,dup_0021,canonical,False,pass,included,none,Valid clean capture
front_0189,datasets/viewpoint/self_clean_v1/front/front_0189.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/49.jpg,front,https://www.pexels.com/photo/black-cow-on-farmland-10357322/,www.pexels.com,5286,3494,a0d5e0ba16d85dd45a0f30fffa44e723bfb83a1707c44220489822dbf074eef0,add24b1f1cc42d69,dup_0190,canonical,False,pass,included,none,Valid clean capture
front_0190,datasets/viewpoint/self_clean_v1/front/front_0190.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/5.jpg,front,https://www.pexels.com/photo/a-close-up-shot-of-a-limousin-cattle-10660414/,www.pexels.com,4200,2800,1039216797486a01e8580e3dc04e40692a31f376ee5c47ef81501892ed90ebc2,8819f378d8e26e66,dup_0191,canonical,False,pass,included,none,Valid clean capture
front_0191,datasets/viewpoint/self_clean_v1/front/front_0191.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/50.jpg,front,https://www.pexels.com/photo/young-cow-grazing-on-a-summer-day-38380499/,www.pexels.com,6000,4000,837c727fcf8b0a647501d56d9fbfa82e993edb9ace3ddb68a126dde0bc340030,b24e4fd3b4c4074b,dup_0192,canonical,False,pass,included,none,Valid clean capture
front_0192,datasets/viewpoint/self_clean_v1/front/front_0192.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/51.jpg,front,https://www.pexels.com/photo/focus-photography-of-brown-cow-2834192/,www.pexels.com,5243,3932,defda270c50a117199790cb66cc1e0e6747739a8c9cc471510e505fbe721f47f,ded9a51eb30ca618,dup_0015,canonical,False,pass,included,none,Valid clean capture
front_0193,datasets/viewpoint/self_clean_v1/front/front_0193.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/52.jpg,front,https://www.pexels.com/photo/close-up-of-a-brown-cow-on-a-farm-39214253/,www.pexels.com,4800,3200,6d5969fd6314d15325643b3ca68686c3bb5544b524e315a5699d98c5c57698de,8de3730c9b1b4a3a,dup_0193,canonical,False,pass,included,none,Valid clean capture
front_0194,datasets/viewpoint/self_clean_v1/front/front_0194.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/53.jpg,front,https://www.pexels.com/photo/highland-cattle-grazing-in-french-countryside-34111864/,www.pexels.com,4608,3072,7f5286dd9bbe3cab86d48d3cfafe069c3697c53535bb0a18c489982e988dfdcc,a6d989d6785c4f88,dup_0194,canonical,False,pass,included,none,Valid clean capture
front_0195,datasets/viewpoint/self_clean_v1/front/front_0195.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/54.jpg,front,https://www.pexels.com/photo/cows-on-a-farm-land-13340332/,www.pexels.com,3648,5472,c7fafcd5e36d975ffd87c2adbd55fe566b27930a124bee32e9ba8eccf6f2b9f4,8785de9692830f67,dup_0195,canonical,False,pass,included,none,Valid clean capture
front_0196,datasets/viewpoint/self_clean_v1/front/front_0196.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/56.jpg,front,https://www.pexels.com/photo/cows-on-a-grassy-field-5633476/,www.pexels.com,4896,2760,005c6196d3528192532fbbed683ce6375d714cdc3676aa15a112148e024a1dcd,8693938c997a72da,dup_0197,canonical,False,pass,included,none,Valid clean capture
front_0197,datasets/viewpoint/self_clean_v1/front/front_0197.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/57.jpg,front,https://www.pexels.com/photo/white-and-black-cows-on-green-grass-field-10829422/,www.pexels.com,4463,2609,9d9cab9a3e6590f94f4ba5e33e5a9106143ba2bd2db71057d6b1ee48b78b45dc,d1b704e4a23b6a9e,dup_0198,canonical,False,pass,included,none,Valid clean capture
front_0198,datasets/viewpoint/self_clean_v1/front/front_0198.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/58.jpg,front,https://www.pexels.com/photo/white-and-black-cow-during-daytime-89771/,www.pexels.com,4928,3352,73770b6748a792e3a76ad965ef25b1c1973fe2e5ee7c79f56af93a9b6fe044de,b4b10c4c93d3db4e,dup_0199,canonical,False,pass,included,none,Valid clean capture
front_0199,datasets/viewpoint/self_clean_v1/front/front_0199.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/59.jpg,front,https://www.pexels.com/photo/cow-on-pasture-17288990/,www.pexels.com,4000,6000,373108f887129345ce6cefa8e19a7a27508eeec9fb447c4be6658cace7eb583a,e44d4e67b9989623,dup_0200,canonical,False,pass,included,none,Valid clean capture
front_0200,datasets/viewpoint/self_clean_v1/front/front_0200.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/6.jpg,front,https://www.pexels.com/photo/brown-cow-on-green-grass-4663969/,www.pexels.com,6000,4000,d0fe270931e55ebf04f0fed65d67b2f651656e0310bccc7d418f0ca9ed3b39cd,b71eeb69f9438102,dup_0201,canonical,False,pass,included,none,Valid clean capture
front_0201,datasets/viewpoint/self_clean_v1/front/front_0201.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/60.jpg,front,https://www.pexels.com/photo/close-up-of-cows-on-a-pasture-20415849/,www.pexels.com,4000,6000,98e19b87f38c540589c180dd9427437851d27243d2ca6e98194ffac057e18694,ea1bc474b9b3960a,dup_0202,canonical,False,pass,included,none,Valid clean capture
front_0202,datasets/viewpoint/self_clean_v1/front/front_0202.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/61.jpg,front,https://www.pexels.com/photo/brown-cows-grazing-in-a-lush-green-field-32669653/,www.pexels.com,2581,3872,b842f6a71d0390fabde48dca804efff075f0c7c7034f9cc14d80f214ce7c957f,ba4ef3b80c162ce5,dup_0203,canonical,False,pass,included,none,Valid clean capture
front_0203,datasets/viewpoint/self_clean_v1/front/front_0203.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/62.jpg,front,https://www.pexels.com/photo/brown-cow-grazing-in-indonesian-jungle-33154032/,www.pexels.com,2477,3632,dc306ccc0001bf20f5a80365ec5f681fcdca3a6031276f12ed2a1c4282851425,8ec5386e27d398d2,dup_0204,canonical,False,pass,included,none,Valid clean capture
front_0204,datasets/viewpoint/self_clean_v1/front/front_0204.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/63.jpg,front,https://www.pexels.com/photo/majestic-zebu-cattle-with-prominent-horns-outdoors-34225365/,www.pexels.com,3170,4222,b73f2b5b541ee1aedab8b379d17d43cd0be5612bac57e89c6d073cbe3128cf07,d8af4cd1636ed281,dup_0205,canonical,False,pass,included,none,Valid clean capture
front_0205,datasets/viewpoint/self_clean_v1/front/front_0205.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/64.jpg,front,https://www.pexels.com/photo/majestic-brown-cow-in-natural-habitat-34225363/,www.pexels.com,2869,3821,9119a25c850bc220ad0e223c8b6ad165ce712105364311bd856ae64189268802,fcd24ab5f0101e76,dup_0206,canonical,False,pass,included,none,Valid clean capture
front_0206,datasets/viewpoint/self_clean_v1/front/front_0206.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/65.jpg,front,https://www.pexels.com/photo/brown-cows-grazing-in-a-rural-pasture-34198073/,www.pexels.com,3261,4343,036e7ce947659de8feb239b9abaaf4203a1d1b203b7da2949d955b3c80f2ab46,8e9cda38706ab15b,dup_0207,canonical,False,pass,included,none,Valid clean capture
front_0207,datasets/viewpoint/self_clean_v1/front/front_0207.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/66.jpg,front,https://www.pexels.com/photo/close-up-portrait-of-a-brown-cow-in-a-field-31593354/,www.pexels.com,7008,4672,036c81d2fcc6ca84d679e517d09ef87ed9ba436490a38245817663bdbfd6ae26,e49b07cd1079a397,dup_0208,canonical,False,pass,included,none,Valid clean capture
front_0208,datasets/viewpoint/self_clean_v1/front/front_0208.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/67.jpg,front,https://www.pexels.com/photo/brown-cow-grazing-in-a-lush-green-pasture-28578397/,www.pexels.com,5304,7952,5a04b1f4f10cb54246bd462234d13a4df944ca4dbd7ee40525d9e60c79b6eb8b,d8e6c893364d3366,dup_0209,canonical,False,pass,included,none,Valid clean capture
front_0209,datasets/viewpoint/self_clean_v1/front/front_0209.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/68.jpg,front,https://www.pexels.com/photo/rind-27905675/,www.pexels.com,4160,6240,02eb6304b3b0e47407cb20fe02e054dbc7656f716a88fcbd83741677ba526b88,9dc966323959535a,dup_0210,canonical,False,pass,included,none,Valid clean capture
front_0210,datasets/viewpoint/self_clean_v1/front/front_0210.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/69.jpg,front,https://www.pexels.com/photo/brown-and-white-cow-grazing-in-a-forest-clearing-32838884/,www.pexels.com,4000,6000,bed3d076d8a4fdd8c62b11f39bc225e0ca356947bb07e4d5b259aa75fb71f4de,8c4db3393016cf73,dup_0211,canonical,False,pass,included,none,Valid clean capture
front_0211,datasets/viewpoint/self_clean_v1/front/front_0211.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/7.jpg,front,http://pexels.com/photo/cow-standing-in-the-pasture-18827729/,pexels.com,5888,3925,915f22518bac4aa35eb96deedf0ac1dcbcd2fa9808b78e8329cefe0afbe572ca,f1ac0cdbd2b72438,dup_0212,canonical,False,pass,included,none,Valid clean capture
front_0212,datasets/viewpoint/self_clean_v1/front/front_0212.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/70.jpg,front,https://www.pexels.com/photo/brown-and-white-cow-grazing-in-sunlit-field-32838885/,www.pexels.com,3730,5596,a5ec556f97792d7c58e477d42a4b4301410ea29670fb6f9de6b0f3de69290c09,cd58322361cf2c7e,dup_0213,canonical,False,pass,included,none,Valid clean capture
front_0213,datasets/viewpoint/self_clean_v1/front/front_0213.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/71.jpg,front,https://www.pexels.com/photo/cattle-on-green-grass-field-12987197/,www.pexels.com,2672,4000,901161e53f698a6c781353bc40502b4572b731e79ec0de70e01005ac9881e407,d8f4a613785c17a3,dup_0214,canonical,False,pass,included,none,Valid clean capture
front_0214,datasets/viewpoint/self_clean_v1/front/front_0214.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/72.jpg,front,https://www.pexels.com/photo/kuh-rind-27098224/,www.pexels.com,4160,6240,06f8d7850e5ccedabf0213400143f0ba56ee43389a560921a9699d3e1f46b34d,accbc02f4269e1f3,dup_0215,canonical,False,pass,included,none,Valid clean capture
front_0215,datasets/viewpoint/self_clean_v1/front/front_0215.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/73.jpg,front,https://www.pexels.com/photo/standing-cow-on-pasture-under-tree-26893668/,www.pexels.com,2000,3008,e248702655706f68f19e65601a58f921e4c234f4629099d2fc23f7c4d022a0af,f8c0d26a5d4f4762,dup_0216,canonical,False,pass,included,none,Valid clean capture
front_0216,datasets/viewpoint/self_clean_v1/front/front_0216.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/74.jpg,front,https://www.pexels.com/photo/a-cow-standing-on-a-road-in-the-woods-27864955/,www.pexels.com,4000,6000,70dd69e94e88dc279525c3c91830f55477065c0ff21b5dc4e7fc3c2cba928c20,d4e9f59661b084f1,dup_0217,canonical,False,pass,included,none,Valid clean capture
front_0217,datasets/viewpoint/self_clean_v1/front/front_0217.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/75.jpg,front,https://www.pexels.com/photo/black-and-white-cattle-grazing-in-pasture-33080397/,www.pexels.com,4000,6000,08539d4044eca5254b25522ab5f02b96d5736cde3b1e3331eaca3441873c4b82,b91217667999c2e6,dup_0218,canonical,False,pass,included,none,Valid clean capture
front_0218,datasets/viewpoint/self_clean_v1/front/front_0218.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/76.jpg,front,https://www.pexels.com/photo/white-and-brown-cow-grazing-on-pasture-18291892/,www.pexels.com,3456,5184,01da9d6ef1255fcfa34601e878fc1d49fc0f71890dbbaff1a3c499c1aa27ed7f,e8a897e7681ca553,dup_0219,canonical,False,pass,included,none,Valid clean capture
front_0219,datasets/viewpoint/self_clean_v1/front/front_0219.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/77.jpg,front,https://www.pexels.com/photo/holstein-cow-grazing-in-almelo-pasture-38084647/,www.pexels.com,3456,5184,0756a7e87b0536e620ce192602b32a24d05250f217b203ec1863fb929a7c972f,fafaa881821e9e96,dup_0220,canonical,False,pass,included,none,Valid clean capture
front_0220,datasets/viewpoint/self_clean_v1/front/front_0220.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/78.jpg,front,https://www.pexels.com/photo/animal-countryside-agriculture-farm-591/,www.pexels.com,3206,5063,398ba967cd0cb4f53deea4e7565944f1d9109a9480101ae1127b0b7a6ce2f2ac,b1adcad2e5b9c242,dup_0221,canonical,False,pass,included,none,Valid clean capture
front_0221,datasets/viewpoint/self_clean_v1/front/front_0221.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/79.jpg,front,https://www.pexels.com/photo/holstein-cow-in-pasture-at-sunset-29184440/,www.pexels.com,2257,3010,87d0de3a7832c42b65d2df809f164c8a1ce7c5fbdb21518c78f988a41343693a,94b6a90b4651f3e6,dup_0222,canonical,False,pass,included,none,Valid clean capture
front_0222,datasets/viewpoint/self_clean_v1/front/front_0222.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/8.jpg,front,https://www.pexels.com/photo/brown-and-white-cow-in-green-pasture-39158966/,www.pexels.com,5568,3712,40930bff44e195ff02a1de091668fdb0054cef99ef82e2a3eb920b6062fb5d38,d8f092b6269af0b6,dup_0223,canonical,False,pass,included,none,Valid clean capture
front_0223,datasets/viewpoint/self_clean_v1/front/front_0223.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/80.jpg,front,https://www.pexels.com/photo/close-up-of-a-holstein-cow-in-a-sunny-field-37251081/,www.pexels.com,3024,4032,6960e2e2ad7f17d7c511a9953888f1a87103c233cf5018d197a97753a1d4d1ad,f1ef8c8627254c39,dup_0224,canonical,False,pass,included,none,Valid clean capture
front_0224,datasets/viewpoint/self_clean_v1/front/front_0224.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/81.jpg,front,https://www.pexels.com/photo/holstein-cows-grazing-in-a-sunny-pasture-33381884/,www.pexels.com,6016,4016,ff08a566637c772a3db12dccf1430dfd02f037e8aa5005c2c67a721d2c2441f5,ce4f1b3330316f0b,dup_0225,canonical,False,pass,included,none,Valid clean capture
front_0225,datasets/viewpoint/self_clean_v1/front/front_0225.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/82.jpg,front,https://www.pexels.com/photo/curious-cows-grazing-in-dutch-meadow-32561046/,www.pexels.com,4293,3481,0ea73c6e9df38224704461c71f2d63e5a28741473140981043d68541e4664fc2,9ff3ec64230a3c34,dup_0196,canonical,False,pass,included,none,Valid clean capture
front_0226,datasets/viewpoint/self_clean_v1/front/front_0226.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/83.jpg,front,https://www.pexels.com/photo/brown-cow-grazing-in-swiss-countryside-34325516/,www.pexels.com,1984,2976,ab27de6d45b6bf4137cfcd5436c2dfa9aac57971d75e911a158e9bd0e6615f87,b34f4d3036c3c17c,dup_0226,canonical,False,pass,included,none,Valid clean capture
front_0227,datasets/viewpoint/self_clean_v1/front/front_0227.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/84.jpg,front,https://www.pexels.com/photo/cows-standing-on-green-grass-field-10532350/,www.pexels.com,4000,6000,e9a205c4c8173863e4a7928a44d1d53bdc459c196dfd1b59a59995f7563d2ba0,e51a1aa7ed5c2127,dup_0227,canonical,False,pass,included,none,Valid clean capture
front_0228,datasets/viewpoint/self_clean_v1/front/front_0228.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/85.jpg,front,https://www.pexels.com/photo/brown-cow-in-bavarian-oberstdorf-pasture-32488125/,www.pexels.com,4000,6000,821d319a05015eee5c7a060bee37e7e29865665fdc298543f99543a6eac09ae0,984ca7b1b193d9c9,dup_0228,canonical,False,pass,included,none,Valid clean capture
front_0229,datasets/viewpoint/self_clean_v1/front/front_0229.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/86.jpg,front,https://www.pexels.com/photo/a-cow-standing-on-a-hillside-with-a-mountain-in-the-background-27579612/,www.pexels.com,4000,6000,1165a630f811c325d19714f0ce508b0075a61c33cec229eaa6a391994cf08d65,b38c4b32cccb6659,dup_0229,canonical,False,pass,included,none,Valid clean capture
front_0230,datasets/viewpoint/self_clean_v1/front/front_0230.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/87.jpg,front,https://www.pexels.com/photo/close-up-of-a-brown-cow-in-oberstdorf-meadow-32488123/,www.pexels.com,4000,6000,cacd61b2ae1200ec84a307e40d9a731cd742b4147978ff5d314a5465e70ddb22,9b80a6b657c91d36,dup_0230,canonical,False,pass,included,none,Valid clean capture
front_0231,datasets/viewpoint/self_clean_v1/front/front_0231.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/88.jpg,front,https://www.pexels.com/photo/cow-in-scenic-mountain-landscape-pathway-33483503/,www.pexels.com,4000,6000,516e933a22c1a2b67c7a6c12088c227f9c51fbbed918ddd493b69de6f228adff,868899a5cad66d6b,dup_0231,canonical,False,pass,included,none,Valid clean capture
front_0232,datasets/viewpoint/self_clean_v1/front/front_0232.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/89.jpg,front,https://www.pexels.com/photo/majestic-cow-in-bavarian-alps-meadow-37968742/,www.pexels.com,3867,5801,ff16700655f85fbf73bb525c06ad049131707ad3ea3d1b6085fdfd25ed439705,9abee1e75eab0101,dup_0232,canonical,False,pass,included,none,Valid clean capture
front_0233,datasets/viewpoint/self_clean_v1/front/front_0233.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/9.jpg,front,https://www.pexels.com/photo/brown-cattle-on-a-grass-field-5947760/,www.pexels.com,4134,2759,285721da32023389672b0518e3182632c70239738ae489d75a15b6992871f41c,d33c0c3339cd19c7,dup_0233,canonical,False,pass,included,none,Valid clean capture
front_0234,datasets/viewpoint/self_clean_v1/front/front_0234.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/90.jpg,front,https://www.pexels.com/photo/brown-cow-on-the-field-6553453/,www.pexels.com,2848,4272,ae6dae38be56430f3012e3ac5789c5358a7eb8cea535bafce830bc072e841b8a,f0e3cb9c3ea6a109,dup_0234,canonical,False,pass,included,none,Valid clean capture
front_0235,datasets/viewpoint/self_clean_v1/front/front_0235.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/91.jpg,front,https://www.pexels.com/photo/grazing-cows-in-hinterstoder-austrian-alps-34115594/,www.pexels.com,1806,2709,942e9a6c3f5c6a2212f3dd5d9ecf67551a1cfcdfa1ce2288cbc2e97b6718d692,96d9c6ad891c5963,dup_0235,canonical,False,pass,included,none,Valid clean capture
front_0236,datasets/viewpoint/self_clean_v1/front/front_0236.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/92.jpg,front,https://www.pexels.com/photo/close-up-portrait-of-a-cow-in-mountainous-landscape-38902165/,www.pexels.com,4000,6000,ba831a6eab37667266af6ab14d6b2ed1e6597b5316d0c8f6215ceb31f0a16b2b,853a64e798dca32e,dup_0236,canonical,False,pass,included,none,Valid clean capture
front_0237,datasets/viewpoint/self_clean_v1/front/front_0237.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/93.jpg,front,https://www.pexels.com/photo/majestic-cows-grazing-in-mountainous-terrain-38902181/,www.pexels.com,4000,6000,41bb05a4a42405343388519d593ebf854e10661de9ea66b62650829bc1f9d7e4,d10e3a3681c93f67,dup_0237,canonical,False,pass,included,none,Valid clean capture
front_0238,datasets/viewpoint/self_clean_v1/front/front_0238.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/94.jpg,front,https://www.pexels.com/photo/majestic-white-cow-in-mountainous-landscape-38902169/,www.pexels.com,4000,6000,ca0bede1dad6648ee1911ef5b12f2eb456850a020c4d13f1cff7001206db02ca,d81d17e2dd1866c5,dup_0238,canonical,False,pass,included,none,Valid clean capture
front_0239,datasets/viewpoint/self_clean_v1/front/front_0239.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/95.jpg,front,https://www.pexels.com/photo/view-of-cows-grazing-on-a-pasture-20409927/,www.pexels.com,4752,3168,8d264f7ed480de832969a30c9b9da81e1ed3b4ce75639a1d42b05bcf86559b86,99cec63249297d5c,dup_0239,canonical,False,pass,included,none,Valid clean capture
front_0240,datasets/viewpoint/self_clean_v1/front/front_0240.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/96.jpg,front,https://www.pexels.com/photo/cows-on-mud-near-green-grass-field-13340337/,www.pexels.com,5472,3648,1248f824d9c49e12af5072dd43ff8aa9272fb856ecb633ae951b1b3ccfcdbd3a,dede68a863371292,dup_0240,canonical,False,pass,included,none,Valid clean capture
front_0241,datasets/viewpoint/self_clean_v1/front/front_0241.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/97.jpg,front,https://www.pexels.com/photo/close-up-portrait-of-two-curious-cows-in-pasture-35359625/,www.pexels.com,8078,5388,f724c8bf08a4917708bf0d32aa2fa7c1d4d3eaabf0bd673ffb43198d2027b00d,cf98326d925d5389,dup_0241,canonical,False,pass,included,none,Valid clean capture
front_0242,datasets/viewpoint/self_clean_v1/front/front_0242.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/98.jpg,front,https://www.pexels.com/photo/rind-27009497/,www.pexels.com,6240,4160,49c2bb1aafa6f01e3723fcdbc51d5424d108487b29b4ffff314d3c5dd93684f3,dccf32546079095f,dup_0242,canonical,False,pass,included,none,Valid clean capture
front_0243,datasets/viewpoint/self_clean_v1/front/front_0243.jpg,front,datasets/viewpoint/self/Cow_/front/Cow Front/99.jpg,front,https://www.pexels.com/photo/close-up-portrait-of-a-cow-in-a-field-38629925/,www.pexels.com,2897,1931,c413ff66532bea267af1942de7ba6e84b693546961913d8bcc54289bd0856de0,cc5833e7c9c4dcc4,dup_0243,canonical,False,pass,included,none,Valid clean capture
front_0244,datasets/viewpoint/self_clean_v1/front/front_0244.jpg,front,datasets/viewpoint/self/front-oblique/1.jpg,front-oblique,https://www.pexels.com/photo/cow-grazing-in-field-in-mountain-landscape-9325333/,www.pexels.com,3498,4372,4b973c3fd2b9c70901e7daca63f5b7e03d889f7fffb897601225b25d6937dd6c,c3e4f88b2e3d4a61,dup_0267,canonical,False,pass,included,none,Valid clean capture
front_0245,datasets/viewpoint/self_clean_v1/front/front_0245.jpg,front,datasets/viewpoint/self/front-oblique/10.jpg,front-oblique,https://www.pexels.com/photo/brown-and-white-cow-grazing-in-a-pasture-38336842/,www.pexels.com,6000,4000,4b9e1869412ef43a3e309727e3d259e675ad420790fe8811d04a242f4f51fc2a,e6e6989933666c4c,dup_0268,canonical,False,pass,included,none,Valid clean capture
front_0246,datasets/viewpoint/self_clean_v1/front/front_0246.jpg,front,datasets/viewpoint/self/front-oblique/100.jpg,front-oblique,https://www.pexels.com/photo/cow-in-enclosure-19826912/,www.pexels.com,5184,3032,3385fdbff0a4eec21c21cbf3b716961d312d90a468e1d81ff024ec2f80886cac,ccc4b1c1b69cb1b6,dup_0269,canonical,False,pass,included,none,Valid clean capture
front_0247,datasets/viewpoint/self_clean_v1/front/front_0247.jpg,front,datasets/viewpoint/self/front-oblique/101.jpg,front-oblique,https://www.pexels.com/photo/cow-on-pasture-16682142/,www.pexels.com,5023,4000,875a66acdfa04a58d990cec4f5ea00fa831bee36af4fa6699392166bafbd59db,a7e5d9999132664c,dup_0270,canonical,False,pass,included,none,Valid clean capture
front_0248,datasets/viewpoint/self_clean_v1/front/front_0248.jpg,front,datasets/viewpoint/self/front-oblique/102.jpg,front-oblique,https://www.pexels.com/photo/cow-eating-grass-16945050/,www.pexels.com,6240,4160,6e8de3c17699f7ee3512157b4ddcd04d9f13247508b80474805473c69c4603b5,915f856469919ecb,dup_0271,canonical,False,pass,included,none,Valid clean capture
front_0249,datasets/viewpoint/self_clean_v1/front/front_0249.jpg,front,datasets/viewpoint/self/front-oblique/103.jpg,front-oblique,https://www.pexels.com/photo/peaceful-cows-grazing-in-czech-pasture-31254675/,www.pexels.com,6960,3904,5e64a4fd3dfb05226b87cdad40799cc23b8f1d4a14e325d87774467564435145,a3d35c646a13d52e,dup_0272,canonical,False,pass,included,none,Valid clean capture
front_0250,datasets/viewpoint/self_clean_v1/front/front_0250.jpg,front,datasets/viewpoint/self/front-oblique/104.jpg,front-oblique,https://www.pexels.com/photo/a-cow-standing-on-the-side-of-the-road-28125181/,www.pexels.com,3512,6240,5c96712de3c51f3bcd2571b1f9f92b0de2cd823911e3472d186ef69b820a82c3,d938b9d1c62f7980,dup_0273,canonical,False,pass,included,none,Valid clean capture
front_0251,datasets/viewpoint/self_clean_v1/front/front_0251.jpg,front,datasets/viewpoint/self/front-oblique/105.jpg,front-oblique,https://www.pexels.com/photo/white-cow-grazing-on-mountain-slope-34730896/,www.pexels.com,5184,3456,4c5e1a59a69cbc2783bbacc25cf66dade8ba497803557fc2f903681f516c1e17,f6a4893bf0e49d0a,dup_0274,canonical,False,pass,included,none,Valid clean capture
